Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.136577,0.8624,8.154,10.7028,98.934,Nan,NaN,Nan
0.5273053,0.8624,8.154,10.7438,99.498,Nan,NaN,Nan
0.9178203,0.8624,8.154,10.8369,100.404,Nan,NaN,Nan
1.3078482,0.8624,8.154,10.7475,101.46,Nan,NaN,Nan
1.6972804,0.8624,8.154,10.5166,102.948,Nan,NaN,Nan
2.0898772,0.8624,8.154,9.9503,105.444,Nan,NaN,Nan
2.4772429,0.8624,8.154,9.7417,104.85,Nan,NaN,Nan
2.8684794,0.8624,8.154,9.5592,103.86,Nan,NaN,Nan
3.2569497,0.8624,8.154,9.3654,103.152,Nan,NaN,Nan
3.6443339,0.8624,8.154,9.2164,100.98,Nan,NaN,Nan
4.0328066,0.8624,8.154,9.1084,98.784,Nan,NaN,Nan
4.4234029,0.8624,8.154,9.2760,101.658,Nan,NaN,Nan
4.8143307,0.8624,8.154,9.5554,104.664,Nan,NaN,Nan
5.2029816,0.8624,8.154,9.8758,102.438,Nan,NaN,Nan
5.5921638,0.8624,8.154,9.9280,99.048,Nan,NaN,Nan
5.9817992,0.8624,8.154,9.6262,98.886,Nan,NaN,Nan
6.3706872,0.8624,8.154,9.5927,98.706,Nan,NaN,Nan
6.7586523,0.8624,8.154,9.5182,96.804,Nan,NaN,Nan
7.1475747,0.8624,8.154,9.5852,96.936,Nan,NaN,Nan
7.5384367,0.8624,8.154,9.8907,98.748,Nan,NaN,Nan
7.9284918,0.8624,8.154,10.4718,98.772,Nan,NaN,Nan
8.3164069,0.8624,8.154,10.4532,98.256,Nan,NaN,Nan
8.7054505,0.8624,8.154,10.3862,96.96,Nan,NaN,Nan
9.0998839,0.8624,8.154,10.2483,96.936,Nan,NaN,Nan
9.487808,0.8624,8.154,10.3564,99.528,Nan,NaN,Nan
9.8769223,0.8624,8.154,10.4495,101.022,Nan,NaN,Nan
10.2635487,0.8624,8.154,10.4048,100.062,Nan,NaN,Nan
10.6532222,0.8624,8.154,10.3415,99.078,Nan,NaN,Nan
11.0431899,0.8624,8.154,10.0211,99.51,Nan,NaN,Nan
11.4341868,0.8624,8.154,9.7082,99.72,Nan,NaN,Nan
11.8222108,0.8624,8.154,9.6374,99.6,Nan,NaN,Nan
12.2110959,0.8624,8.154,9.6597,100.218,Nan,NaN,Nan
12.6003478,0.8624,8.154,9.5629,101.484,Nan,NaN,Nan
12.989372,0.8624,8.154,9.5182,101.388,Nan,NaN,Nan
13.3787723,0.8624,8.154,9.6746,100.722,Nan,NaN,Nan
13.7683201,0.8624,8.154,9.7529,99.522,Nan,NaN,Nan
14.1578011,0.8624,8.154,9.7715,98.262,Nan,NaN,Nan
14.5501927,0.8624,8.154,9.9764,98.562,Nan,NaN,Nan
14.942194,0.8624,8.154,10.2595,101.28,Nan,NaN,Nan
15.333172,0.8624,8.154,10.4160,102.684,Nan,NaN,Nan
15.7221401,0.8624,8.154,10.4122,105.738,Nan,NaN,Nan
16.1104608,0.8624,8.154,10.8593,105.78,Nan,NaN,Nan
16.5006718,0.8624,8.154,11.3324,101.778,Nan,NaN,Nan
16.8901882,0.8624,8.154,10.6879,101.814,Nan,NaN,Nan
17.2812703,0.8624,8.154,10.7475,103.08,Nan,NaN,Nan
17.670638,0.8624,8.154,10.7587,103.098,Nan,NaN,Nan
18.0613387,0.8624,8.154,10.2372,102.792,Nan,NaN,Nan
18.4502571,0.8624,8.154,9.9242,102.534,Nan,NaN,Nan
18.8406324,0.8624,8.154,9.8497,101.268,Nan,NaN,Nan
19.2280141,0.8624,8.154,10.0062,101.01,Nan,NaN,Nan
19.6193381,0.8624,8.154,10.0062,101.652,Nan,NaN,Nan
20.0086381,0.8624,8.154,10.0136,101.55,Nan,NaN,Nan
20.3992025,0.8624,8.154,10.0285,99.432,Nan,NaN,Nan
20.7925638,0.8624,8.154,9.9615,97.488,Nan,NaN,Nan
21.1846621,0.8624,8.154,9.8534,96.186,Nan,NaN,Nan
21.573718,0.8624,8.154,9.7790,95.736,Nan,NaN,Nan
21.9628635,0.8624,8.154,9.8423,98.178,Nan,NaN,Nan
22.3514782,0.8624,8.154,10.2297,98.592,Nan,NaN,Nan
22.7385859,0.8624,8.154,9.9391,97.434,Nan,NaN,Nan
23.1278908,0.8624,8.154,9.6784,97.632,Nan,NaN,Nan
23.5199718,0.8624,8.154,9.8125,98.424,Nan,NaN,Nan
23.9091159,0.8624,8.154,9.8982,99.852,Nan,NaN,Nan
24.2983556,0.8624,8.154,9.7193,102.15,Nan,NaN,Nan
24.6873541,0.8624,8.154,9.3654,106.41,Nan,NaN,Nan
25.0784696,0.8624,8.154,9.7901,106.14,Nan,NaN,Nan
25.4675028,0.8624,8.154,9.9727,102.42,Nan,NaN,Nan
25.8566959,0.8624,8.154,9.9280,99.99,Nan,NaN,Nan
26.2458402,0.8624,8.154,10.0174,99.15,Nan,NaN,Nan
26.633713,0.8624,8.154,10.1328,99.48,Nan,NaN,Nan
27.0254685,0.8624,8.154,10.3489,100.266,Nan,NaN,Nan
27.4168159,0.8624,8.154,10.3266,100.326,Nan,NaN,Nan
27.8063874,0.8624,8.154,10.1254,100.476,Nan,NaN,Nan
28.1972741,0.8624,8.154,10.0956,100.608,Nan,NaN,Nan
28.5865867,0.8624,8.154,10.0025,100.422,Nan,NaN,Nan
28.9767339,0.8624,8.154,9.6597,100.344,Nan,NaN,Nan
29.3673829,0.8624,8.154,9.5517,101.634,Nan,NaN,Nan
29.7567726,0.8624,8.154,9.8013,101.646,Nan,NaN,Nan
30.1477342,0.8624,8.154,10.0956,98.478,Nan,NaN,Nan
30.5382322,0.8624,8.154,9.8572,98.964,Nan,NaN,Nan
30.9279884,0.8624,8.154,10.4122,101.334,Nan,NaN,Nan
31.3175401,0.8624,8.154,10.5501,101.718,Nan,NaN,Nan
31.7062583,0.8624,8.154,10.3973,101.01,Nan,NaN,Nan
32.094548,0.8624,8.154,10.3526,101.304,Nan,NaN,Nan
32.4845599,0.8624,8.154,10.4420,102.486,Nan,NaN,Nan
32.875127,0.8624,8.154,10.4495,103.398,Nan,NaN,Nan
33.2637383,0.8624,8.154,10.6171,103.926,Nan,NaN,Nan
33.651885,0.8624,8.154,11.0008,103.188,Nan,NaN,Nan
34.0409432,0.8624,8.154,10.8705,102.672,Nan,NaN,Nan
34.4313204,0.8624,8.154,10.4793,103.62,Nan,NaN,Nan
34.8205159,0.8624,8.154,10.3228,108.852,Nan,NaN,Nan
35.2122444,0.8624,8.154,10.8183,107.412,Nan,NaN,Nan
35.5988628,0.8624,8.154,10.7326,104.682,Nan,NaN,Nan
35.9886779,0.8624,8.154,10.4532,103.662,Nan,NaN,Nan
36.3797985,0.8624,8.154,10.3228,105.222,Nan,NaN,Nan
36.7690322,0.8624,8.154,10.4383,107.07,Nan,NaN,Nan
37.1599845,0.8624,8.154,10.4718,105.864,Nan,NaN,Nan
37.549087,0.8624,8.154,10.1440,101.424,Nan,NaN,Nan
37.9383931,0.8624,8.154,9.5033,100.44,Nan,NaN,Nan
38.3280487,0.8624,8.154,9.1456,102.162,Nan,NaN,Nan
38.7194653,0.8624,8.154,9.3319,101.556,Nan,NaN,Nan
39.108424,0.8624,8.154,9.4101,98.442,Nan,NaN,Nan
39.4975711,0.8624,8.154,9.0898,97.542,Nan,NaN,Nan
39.8884597,0.8624,8.154,9.0674,101.16,Nan,NaN,Nan
40.2802686,0.8624,8.154,9.3729,104.184,Nan,NaN,Nan
40.669074,0.8624,8.154,9.8460,104.022,Nan,NaN,Nan
41.058591,0.8624,8.154,10.1328,100.344,Nan,NaN,Nan
41.4483569,0.8624,8.154,10.0025,97.716,Nan,NaN,Nan
41.8372518,0.8624,8.154,9.7119,97.698,Nan,NaN,Nan
42.223741,0.8624,8.154,9.9354,99.03,Nan,NaN,Nan
42.6138187,0.8624,8.154,10.4197,99.762,Nan,NaN,Nan
43.0015424,0.8624,8.154,10.7661,99.69,Nan,NaN,Nan
43.3893908,0.8624,8.154,10.7103,99.18,Nan,NaN,Nan
43.7783143,0.8624,8.154,10.1068,98.388,Nan,NaN,Nan
44.1688665,0.8624,8.154,9.9093,96.918,Nan,NaN,Nan
44.5585508,0.8624,8.154,9.8497,95.586,Nan,NaN,Nan
44.9478437,0.8624,8.154,9.7827,95.532,Nan,NaN,Nan
45.3379169,0.8624,8.154,9.7640,96.99,Nan,NaN,Nan
45.7261109,0.8624,8.154,10.0323,100.446,Nan,NaN,Nan
46.1162754,0.8624,8.154,10.3862,100.704,Nan,NaN,Nan
46.5063033,0.8624,8.154,10.3787,100.566,Nan,NaN,Nan
