Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.2783103,0.8617,8.154,10.3824,99.852,Nan,NaN,Nan
0.6682496,0.8617,8.154,9.9466,96.558,Nan,NaN,Nan
1.0605524,0.8617,8.154,9.7678,96.774,Nan,NaN,Nan
1.4518256,0.8617,8.154,9.7193,99.504,Nan,NaN,Nan
1.8414707,0.8617,8.154,9.8162,100.794,Nan,NaN,Nan
2.2307542,0.8617,8.154,9.4996,96.732,Nan,NaN,Nan
2.6204347,0.8617,8.154,8.9892,97.122,Nan,NaN,Nan
3.0103427,0.8617,8.154,9.2202,99.99,Nan,NaN,Nan
3.4002352,0.8617,8.154,10.0136,99.18,Nan,NaN,Nan
3.7874802,0.8617,8.154,10.4234,95.688,Nan,NaN,Nan
4.1752773,0.8617,8.154,10.5426,92.862,Nan,NaN,Nan
4.5626293,0.8617,8.154,10.4420,94.194,Nan,NaN,Nan
4.9514813,0.8617,8.154,10.4197,99.306,Nan,NaN,Nan
5.342565,0.8617,8.154,10.4122,99.456,Nan,NaN,Nan
5.7337562,0.8617,8.154,10.1217,95.724,Nan,NaN,Nan
6.1225733,0.8617,8.154,9.8795,93.096,Nan,NaN,Nan
6.5118695,0.8617,8.154,9.9727,93.486,Nan,NaN,Nan
6.9008494,0.8617,8.154,10.0360,93.21,Nan,NaN,Nan
7.2912664,0.8617,8.154,10.0583,92.46,Nan,NaN,Nan
7.6809637,0.8617,8.154,10.1515,92.1,Nan,NaN,Nan
8.0721389,0.8617,8.154,9.9689,93.48,Nan,NaN,Nan
8.4612425,0.8617,8.154,10.1328,96.048,Nan,NaN,Nan
8.851608,0.8617,8.154,10.2074,98.04,Nan,NaN,Nan
9.2408745,0.8617,8.154,9.9242,98.496,Nan,NaN,Nan
9.6296326,0.8617,8.154,9.5480,97.95,Nan,NaN,Nan
10.0199154,0.8617,8.154,9.3692,98.688,Nan,NaN,Nan
10.4082397,0.8617,8.154,9.5890,101.304,Nan,NaN,Nan
10.7982977,0.8617,8.154,9.9093,100.608,Nan,NaN,Nan
11.1954057,0.8617,8.154,9.7305,100.362,Nan,NaN,Nan
11.5859528,0.8617,8.154,9.7044,99.588,Nan,NaN,Nan
11.9743377,0.8617,8.154,10.0397,101.256,Nan,NaN,Nan
12.3620007,0.8617,8.154,10.5799,104.154,Nan,NaN,Nan
12.7502524,0.8617,8.154,10.9114,104.358,Nan,NaN,Nan
13.1410965,0.8617,8.154,10.8407,101.7,Nan,NaN,Nan
13.5303261,0.8617,8.154,10.5426,100.5,Nan,NaN,Nan
13.9169164,0.8617,8.154,10.3675,99.168,Nan,NaN,Nan
14.3051682,0.8617,8.154,10.2185,98.274,Nan,NaN,Nan
14.6938561,0.8617,8.154,10.0174,97.17,Nan,NaN,Nan
15.083379,0.8617,8.154,10.0881,97.59,Nan,NaN,Nan
15.4734809,0.8617,8.154,10.1440,98.58,Nan,NaN,Nan
15.8630805,0.8617,8.154,10.1627,99.366,Nan,NaN,Nan
16.2533808,0.8617,8.154,10.0025,100.326,Nan,NaN,Nan
16.6420462,0.8617,8.154,9.6672,101.154,Nan,NaN,Nan
17.031646,0.8617,8.154,9.3841,100.71,Nan,NaN,Nan
17.4217305,0.8617,8.154,9.4548,101.004,Nan,NaN,Nan
17.8115903,0.8617,8.154,9.7491,100.71,Nan,NaN,Nan
18.203667,0.8617,8.154,10.0360,97.968,Nan,NaN,Nan
18.5928807,0.8617,8.154,10.2781,93.702,Nan,NaN,Nan
18.9835176,0.8617,8.154,10.1328,93.6,Nan,NaN,Nan
19.3699465,0.8617,8.154,9.9205,97.26,Nan,NaN,Nan
19.7619709,0.8617,8.154,10.2297,99.174,Nan,NaN,Nan
20.1514859,0.8617,8.154,10.2185,100.326,Nan,NaN,Nan
20.5428151,0.8617,8.154,10.2707,101.022,Nan,NaN,Nan
20.9317984,0.8617,8.154,10.3079,101.274,Nan,NaN,Nan
21.3221616,0.8617,8.154,10.2334,101.352,Nan,NaN,Nan
21.7120933,0.8617,8.154,10.1440,101.196,Nan,NaN,Nan
22.1045325,0.8617,8.154,9.8944,102.456,Nan,NaN,Nan
22.4945618,0.8617,8.154,9.8721,102.606,Nan,NaN,Nan
22.8851714,0.8617,8.154,9.6821,103.236,Nan,NaN,Nan
23.2780079,0.8617,8.154,9.8795,104.208,Nan,NaN,Nan
23.6656242,0.8617,8.154,10.0397,103.656,Nan,NaN,Nan
24.0539694,0.8617,8.154,10.1328,100.962,Nan,NaN,Nan
24.4412937,0.8617,8.154,9.8050,101.016,Nan,NaN,Nan
24.8287523,0.8617,8.154,9.6448,102.264,Nan,NaN,Nan
25.2169132,0.8617,8.154,9.8832,102.93,Nan,NaN,Nan
25.6082135,0.8617,8.154,9.8497,102.318,Nan,NaN,Nan
25.9992908,0.8617,8.154,9.6299,100.686,Nan,NaN,Nan
26.3867457,0.8617,8.154,9.6597,99.486,Nan,NaN,Nan
26.7730712,0.8617,8.154,9.7678,96.906,Nan,NaN,Nan
27.1625103,0.8617,8.154,9.9950,95.76,Nan,NaN,Nan
27.5515859,0.8617,8.154,10.3303,95.988,Nan,NaN,Nan
27.9393276,0.8617,8.154,10.3489,96.258,Nan,NaN,Nan
28.3275357,0.8617,8.154,10.1738,97.986,Nan,NaN,Nan
28.7171666,0.8617,8.154,10.3117,100.488,Nan,NaN,Nan
29.1068606,0.8617,8.154,10.3713,99.984,Nan,NaN,Nan
29.4957021,0.8617,8.154,10.0323,99.912,Nan,NaN,Nan
29.8858575,0.8617,8.154,9.8236,101.13,Nan,NaN,Nan
30.2740036,0.8617,8.154,10.1664,98.244,Nan,NaN,Nan
30.6646591,0.8617,8.154,9.9205,96.696,Nan,NaN,Nan
31.05296,0.8617,8.154,9.7715,97.074,Nan,NaN,Nan
31.4479347,0.8617,8.154,10.3564,98.196,Nan,NaN,Nan
31.8376646,0.8617,8.154,10.7661,98.316,Nan,NaN,Nan
32.228294,0.8617,8.154,10.7326,99.126,Nan,NaN,Nan
32.618639,0.8617,8.154,10.4793,101.676,Nan,NaN,Nan
33.0093835,0.8617,8.154,10.8220,100.182,Nan,NaN,Nan
33.4005704,0.8617,8.154,10.8444,98.988,Nan,NaN,Nan
33.7902462,0.8617,8.154,10.5762,100.734,Nan,NaN,Nan
34.1798382,0.8617,8.154,10.8891,101.748,Nan,NaN,Nan
34.5680892,0.8617,8.154,11.1573,100.71,Nan,NaN,Nan
34.9572055,0.8617,8.154,10.9263,97.056,Nan,NaN,Nan
35.3460586,0.8617,8.154,10.1142,98.292,Nan,NaN,Nan
