Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.0548547,0.8622,8.154,713.5910,8.79,1000.000,3.9696,3.9696
0.4365761,0.8622,8.154,713.9480,8.778,1000.000,3.9694,3.9694
0.8204791,0.8622,8.154,713.8890,8.76,1000.000,3.9689,3.9689
1.2041005,0.8622,8.154,713.3520,8.706,1000.000,3.9686,3.9686
1.5870434,0.8622,8.154,712.8160,8.688,1000.000,3.9683,3.9683
1.9698121,0.8622,8.154,712.6960,8.676,1000.000,3.9678,3.9678
2.3526438,0.8622,8.154,713.1140,8.634,1000.000,3.9675,3.9675
2.7356823,0.8622,8.154,712.7560,8.652,1000.000,3.9670,3.9670
3.1194369,0.8622,8.154,712.5770,8.712,1000.000,3.9668,3.9668
3.5038348,0.8622,8.154,712.5180,8.724,1000.000,3.9664,3.9664
3.8869419,0.8622,8.154,712.2200,8.682,1000.000,3.9660,3.9660
4.2700834,0.8622,8.154,711.6830,8.604,1000.000,3.9657,3.9657
4.6553526,0.8622,8.154,710.0740,8.652,1000.000,3.9652,3.9652
5.0407285,0.8622,8.154,709.4780,8.706,1000.000,3.9649,3.9649
5.423618,0.8622,8.154,710.7300,8.718,1000.000,3.9645,3.9645
5.8070281,0.8622,8.154,711.0280,8.688,1000.000,3.9642,3.9642
6.1900161,0.8622,8.154,710.0740,8.706,1000.000,3.9638,3.9638
6.5748955,0.8622,8.154,708.8820,8.748,1000.000,3.9634,3.9634
6.9572577,0.8622,8.154,708.9410,8.712,1000.000,3.9631,3.9631
7.3410909,0.8622,8.154,709.7760,8.664,1000.000,3.9627,3.9627
7.7238922,0.8622,8.154,709.6570,8.67,1000.000,3.9624,3.9624
8.1081872,0.8622,8.154,709.4180,8.7,1000.000,3.9619,3.9619
8.4901931,0.8622,8.154,709.7760,8.694,1000.000,3.9616,3.9616
8.873193,0.8622,8.154,710.2530,8.694,1000.000,3.9612,3.9612
9.2546897,0.8622,8.154,709.4180,8.736,1000.000,3.9609,3.9609
9.6376181,0.8622,8.154,708.5840,8.748,1000.000,3.9606,3.9606
10.0221646,0.8622,8.154,709.0010,8.652,1000.000,3.9601,3.9601
10.4069139,0.8622,8.154,707.8680,8.562,1000.000,3.9598,3.9598
10.7896463,0.8622,8.154,706.6760,8.538,1000.000,3.9594,3.9594
11.1751526,0.8622,8.154,706.5570,8.64,1000.000,3.9591,3.9591
11.5596505,0.8622,8.154,706.9150,8.7,1000.000,3.9587,3.9587
11.9450225,0.8622,8.154,706.8550,8.802,1000.000,3.9583,3.9583
12.3300406,0.8622,8.154,707.0340,8.862,1000.000,3.9580,3.9580
12.7137239,0.8622,8.154,706.9740,8.856,1000.000,3.9576,3.9576
13.096845,0.8622,8.154,706.8550,8.844,1000.000,3.9572,3.9572
13.4803059,0.8622,8.154,706.6170,8.862,1000.000,3.9568,3.9568
13.8621139,0.8622,8.154,706.3780,8.862,1000.000,3.9565,3.9565
14.2470454,0.8622,8.154,706.6170,8.838,1000.000,3.9562,3.9562
14.6331647,0.8622,8.154,707.3320,8.766,1000.000,3.9557,3.9557
15.0173018,0.8622,8.154,707.1530,8.682,1000.000,3.9554,3.9554
15.4002269,0.8622,8.154,706.5570,8.64,1000.000,3.9550,3.9550
15.7834729,0.8622,8.154,706.2590,8.64,1000.000,3.9547,3.9547
16.1683068,0.8622,8.154,705.8420,8.64,1000.000,3.9543,3.9543
16.5509687,0.8622,8.154,705.3050,8.634,1000.000,3.9539,3.9539
16.9348398,0.8622,8.154,704.5900,8.706,1000.000,3.9536,3.9536
17.3184114,0.8622,8.154,705.0070,8.742,1000.000,3.9532,3.9532
17.7008846,0.8622,8.154,704.7690,8.754,1000.000,3.9529,3.9529
18.0822582,0.8622,8.154,704.8880,8.73,1000.000,3.9525,3.9525
18.4637669,0.8622,8.154,704.9480,8.718,1000.000,3.9521,3.9521
18.8501861,0.8622,8.154,704.7690,8.712,1000.000,3.9518,3.9518
19.2347322,0.8622,8.154,704.1730,8.67,1000.000,3.9514,3.9514
19.6193914,0.8622,8.154,703.5170,8.652,1000.000,3.9511,3.9511
20.0040616,0.8622,8.154,702.5040,8.7,1000.000,3.9506,3.9506
20.3876756,0.8622,8.154,702.5040,8.724,1000.000,3.9503,3.9503
20.7705762,0.8622,8.154,702.7420,8.712,1000.000,3.9499,3.9499
21.1557691,0.8622,8.154,703.1600,8.724,1000.000,3.9496,3.9496
21.5421354,0.8622,8.154,703.5170,8.688,1000.000,3.9492,3.9492
21.9250076,0.8622,8.154,703.8750,8.562,1000.000,3.9489,3.9489
22.3070085,0.8622,8.154,703.0410,8.544,1000.000,3.9486,3.9486
22.6949748,0.8622,8.154,702.5640,8.616,1000.000,3.9481,3.9481
23.075411,0.8622,8.154,702.7420,8.718,1000.000,3.9478,3.9478
23.4585181,0.8622,8.154,703.4580,8.796,1000.000,3.9474,3.9474
23.8418854,0.8622,8.154,704.2330,8.76,1000.000,3.9471,3.9471
24.2251582,0.8622,8.154,704.1130,8.748,1000.000,3.9468,3.9468
24.6066697,0.8622,8.154,703.4580,8.808,1000.000,3.9463,3.9463
24.9902352,0.8622,8.154,703.3390,8.826,1000.000,3.9460,3.9460
25.3773956,0.8622,8.154,703.0410,8.832,1000.000,3.9456,3.9456
25.762169,0.8622,8.154,702.2660,8.832,1000.000,3.9453,3.9453
26.1459953,0.8622,8.154,702.2060,8.832,1000.000,3.9450,3.9450
26.5288988,0.8622,8.154,702.3850,8.796,1000.000,3.9446,3.9446
26.9135766,0.8622,8.154,702.1460,8.73,1000.000,3.9443,3.9443
27.2964293,0.8622,8.154,700.0600,8.748,1000.000,3.9438,3.9438
27.6799453,0.8622,8.154,699.1660,8.772,1000.000,3.9435,3.9435
28.06415,0.8622,8.154,699.0470,8.82,1000.000,3.9431,3.9431
28.4481798,0.8622,8.154,699.1070,8.904,1000.000,3.9428,3.9428
28.8317357,0.8622,8.154,699.3450,9,1000.000,3.9425,3.9425
29.2135768,0.8622,8.154,700.0600,8.94,1000.000,3.9421,3.9421
29.5968797,0.8622,8.154,700.2390,8.808,1000.000,3.9418,3.9418
29.9829401,0.8622,8.154,699.5240,8.754,1000.000,3.9413,3.9413
30.3658005,0.8622,8.154,699.4050,8.754,1000.000,3.9410,3.9410
30.7491444,0.8622,8.154,700.2390,8.784,1000.000,3.9406,3.9406
31.134584,0.8622,8.154,700.9540,8.724,1000.000,3.9402,3.9402
31.5196783,0.8622,8.154,700.2390,8.712,1000.000,3.9399,3.9399
31.9031267,0.8622,8.154,699.3450,8.7,1000.000,3.9395,3.9395
32.2867005,0.8622,8.154,698.8090,8.67,1000.000,3.9392,3.9392
32.6731521,0.8622,8.154,697.1990,8.646,1000.000,3.9388,3.9388
33.0577271,0.8622,8.154,696.4840,8.706,1000.000,3.9385,3.9385
33.4443912,0.8622,8.154,697.9740,8.808,1000.000,3.9381,3.9381
33.8284698,0.8622,8.154,700.1790,8.748,1000.000,3.9378,3.9378
34.2093802,0.8622,8.154,699.6430,8.718,1000.000,3.9375,3.9375
34.5945726,0.8622,8.154,698.4510,8.754,1000.000,3.9371,3.9371
34.9785053,0.8622,8.154,698.2130,8.808,1000.000,3.9368,3.9368
35.3675211,0.8622,8.154,698.3320,8.898,1000.000,3.9364,3.9364
35.750978,0.8622,8.154,698.4510,8.958,1000.000,3.9361,3.9361
36.1324439,0.8622,8.154,698.9870,8.934,1000.000,3.9358,3.9358
36.5168541,0.8622,8.154,698.4510,8.922,1000.000,3.9354,3.9354
36.9019261,0.8622,8.154,697.8550,8.892,1000.000,3.9351,3.9351
37.2846455,0.8622,8.154,697.6160,8.868,1000.000,3.9347,3.9347
37.6670771,0.8622,8.154,697.3180,8.82,1000.000,3.9344,3.9344
38.0487625,0.8622,8.154,697.4380,8.766,1000.000,3.9340,3.9340
38.4322647,0.8622,8.154,697.8550,8.754,1000.000,3.9336,3.9336
38.8167953,0.8622,8.154,697.7360,8.742,1000.000,3.9333,3.9333
39.2013054,0.8622,8.154,697.0800,8.694,1000.000,3.9329,3.9329
