Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.4179988,0.8611,8.136,1293.6700,8.328,500.0000,4.9519,9.9037
1.4042426,0.8611,8.136,1290.9200,8.502,500.0000,4.9481,9.8962
2.3868853,0.8611,8.136,1288.9000,8.532,500.0000,4.9443,9.8886
3.3699355,0.8611,8.136,1287.1100,8.484,500.0000,4.9405,9.8811
4.352053,0.8611,8.136,1286.7500,8.502,500.0000,4.9368,9.8736
5.3367383,0.8611,8.136,1286.2800,8.472,500.0000,4.9329,9.8658
6.3174073,0.8611,8.136,1286.8700,8.484,500.0000,4.9291,9.8583
7.3005723,0.8611,8.136,1286.7500,8.406,500.0000,4.9253,9.8506
8.2861288,0.8611,8.136,1284.6100,8.352,500.0000,4.9214,9.8428
9.2697379,0.8611,8.136,1280.7900,8.556,500.0000,4.9177,9.8353
10.2545675,0.8611,8.136,1278.4100,8.568,500.0000,4.9140,9.8279
11.2373693,0.8611,8.136,1275.3100,8.55,500.0000,4.9101,9.8202
12.2206251,0.8611,8.136,1273.4000,8.466,500.0000,4.9063,9.8125
13.2054284,0.8611,8.136,1272.0900,8.436,500.0000,4.9025,9.8050
14.1888848,0.8611,8.136,1271.7300,8.418,500.0000,4.8986,9.7972
15.1719234,0.8611,8.136,1269.8200,8.358,500.0000,4.8948,9.7896
16.1555754,0.8611,8.136,1266.3700,8.418,500.0000,4.8910,9.7820
17.1401619,0.8611,8.136,1265.8900,8.334,500.0000,4.8871,9.7742
18.1270594,0.8611,8.136,1261.9600,8.358,500.0000,4.8834,9.7668
19.1097146,0.8611,8.136,1259.5700,8.334,500.0000,4.8797,9.7595
20.0925667,0.8611,8.136,1258.7400,8.478,500.0000,4.8760,9.7520
21.0760414,0.8611,8.136,1259.9300,8.46,500.0000,4.8722,9.7444
22.0608473,0.8611,8.136,1259.2200,8.334,500.0000,4.8684,9.7368
23.0470918,0.8611,8.136,1261.2400,8.412,500.0000,4.8647,9.7293
24.0325729,0.8611,8.136,1261.0000,8.34,500.0000,4.8610,9.7219
25.0164925,0.8611,8.136,1257.7800,8.394,500.0000,4.8571,9.7143
25.9990735,0.8611,8.136,1256.2300,8.52,500.0000,4.8535,9.7070
26.9831424,0.8611,8.136,1254.5700,8.52,500.0000,4.8498,9.6995
27.9653957,0.8611,8.136,1250.5100,8.43,500.0000,4.8461,9.6922
28.9473436,0.8611,8.136,1249.9200,8.478,500.0000,4.8423,9.6847
29.9292639,0.8611,8.136,1247.7700,8.478,500.0000,4.8387,9.6774
30.9125739,0.8611,8.136,1243.8400,8.406,500.0000,4.8351,9.6702
31.8973561,0.8611,8.136,1240.5000,8.454,500.0000,4.8314,9.6629
32.8813287,0.8611,8.136,1239.7800,8.562,500.0000,4.8278,9.6556
33.8669794,0.8611,8.136,1237.2800,8.556,500.0000,4.8242,9.6485
34.8503079,0.8611,8.136,1237.0400,8.46,500.0000,4.8207,9.6413
35.8350883,0.8611,8.136,1233.5900,8.394,500.0000,4.8170,9.6340
36.8197255,0.8611,8.136,1234.4200,8.52,500.0000,4.8132,9.6265
37.800971,0.8611,8.136,1232.9900,8.532,500.0000,4.8096,9.6193
38.7864138,0.8611,8.136,1231.5600,8.388,500.0000,4.8060,9.6121
39.7697655,0.8611,8.136,1230.4900,8.532,500.0000,4.8023,9.6046
40.7540199,0.8611,8.136,1229.8900,8.502,500.0000,4.7987,9.5973
41.7385908,0.8611,8.136,1226.5500,8.406,500.0000,4.7952,9.5904
42.7209193,0.8611,8.136,1224.8800,8.43,500.0000,4.7917,9.5833
43.7055479,0.8611,8.136,1226.0700,8.502,500.0000,4.7882,9.5765
44.6891108,0.8611,8.136,1223.9300,8.484,500.0000,4.7847,9.5694
45.6755248,0.8611,8.136,1223.5700,8.376,500.0000,4.7813,9.5626
46.6634218,0.8611,8.136,1224.1700,8.172,500.0000,4.7778,9.5556
47.6471831,0.8611,8.136,1219.7600,8.31,500.0000,4.7742,9.5484
48.6307992,0.8611,8.136,1218.5600,8.292,500.0000,4.7708,9.5415
49.6145101,0.8611,8.136,1218.5600,8.424,500.0000,4.7672,9.5344
50.6004067,0.8611,8.136,1217.3700,8.622,500.0000,4.7638,9.5275
51.582453,0.8611,8.136,1217.4900,8.586,500.0000,4.7602,9.5204
52.5662163,0.8611,8.136,1212.7200,8.586,500.0000,4.7567,9.5134
53.5507455,0.8611,8.136,1211.1700,8.442,500.0000,4.7533,9.5065
54.5328063,0.8611,8.136,1211.7700,8.508,500.0000,4.7498,9.4996
55.5174125,0.8611,8.136,1207.4800,8.436,500.0000,4.7463,9.4927
56.500925,0.8611,8.136,1206.0500,8.442,500.0000,4.7428,9.4857
57.4843331,0.8611,8.136,1203.3100,8.556,500.0000,4.7395,9.4790
58.4692224,0.8611,8.136,1202.4700,8.616,500.0000,4.7361,9.4723
59.4511521,0.8611,8.136,1204.9700,8.508,500.0000,4.7329,9.4657
60.4340282,0.8611,8.136,1203.6600,8.544,500.0000,4.7295,9.4591
61.4197969,0.8611,8.136,1203.6600,8.508,500.0000,4.7262,9.4525
62.4095682,0.8611,8.136,1201.8800,8.58,500.0000,4.7229,9.4458
63.3949317,0.8611,8.136,1199.4900,8.58,500.0000,4.7195,9.4389
64.376277,0.8611,8.136,1200.9200,8.454,500.0000,4.7162,9.4324
65.3610405,0.8611,8.136,1196.0300,8.49,500.0000,4.7128,9.4256
66.3454113,0.8611,8.136,1194.2500,8.484,500.0000,4.7093,9.4186
67.3317467,0.8611,8.136,1195.3200,8.43,500.0000,4.7061,9.4122
68.3153111,0.8611,8.13,1192.8200,8.49,500.0000,4.7027,9.4054
69.3027588,0.8611,8.13,1190.9100,8.478,500.0000,4.6992,9.3984
70.2873614,0.8611,8.136,1186.3800,8.556,500.0000,4.6955,9.3911
71.2725864,0.8611,8.136,1186.5000,8.58,500.0000,4.6918,9.3835
72.2549989,0.8611,8.136,1186.0200,8.502,500.0000,4.6878,9.3755
73.2389032,0.8611,8.136,1185.6600,8.412,500.0000,4.6838,9.3676
74.2245099,0.8611,8.136,1180.4200,8.598,500.0000,4.6799,9.3598
75.2100929,0.8611,8.136,1182.0900,8.484,500.0000,4.6757,9.3514
76.1939633,0.8611,8.136,1182.0900,8.412,500.0000,4.6710,9.3421
77.1782419,0.8611,8.136,1175.1700,8.382,500.0000,4.6660,9.3321
78.1594967,0.8611,8.136,1174.1000,8.526,500.0000,4.6605,9.3209
79.1440831,0.8611,8.136,1172.9100,8.43,500.0000,4.6549,9.3097
80.1286831,0.8611,8.136,1168.9700,8.514,500.0000,4.6494,9.2988
81.1116062,0.8611,8.136,1168.0200,8.664,500.0000,4.6442,9.2884
82.0942018,0.8611,8.136,1166.7100,8.676,500.0000,4.6392,9.2784
83.0767343,0.8611,8.136,1162.8900,8.568,500.0000,4.6343,9.2686
84.0610708,0.8611,8.136,1160.6300,8.598,500.0000,4.6296,9.2591
85.0471955,0.8611,8.136,1157.1700,8.55,500.0000,4.6250,9.2499
86.0312615,0.8611,8.136,1154.7900,8.442,500.0000,4.6201,9.2401
87.0145442,0.8611,8.136,1156.7000,8.58,500.0000,4.6148,9.2296
87.9982832,0.8611,8.136,1154.6700,8.526,500.0000,4.6091,9.2181
88.982444,0.8611,8.136,1152.4000,8.472,500.0000,4.6030,9.2060
89.9663919,0.8611,8.136,1146.9200,8.496,500.0000,4.5966,9.1933
90.9505331,0.8611,8.136,1141.9100,8.55,500.0000,4.5906,9.1812
91.9347743,0.8611,8.136,1142.9900,8.43,500.0000,4.5848,9.1696
92.9206952,0.8611,8.136,1139.0500,8.406,500.0000,4.5791,9.1582
93.9053206,0.8611,8.136,1132.2600,8.55,500.0000,4.5736,9.1473
94.8915355,0.8611,8.136,1133.4500,8.418,500.0000,4.5686,9.1372
95.8773464,0.8611,8.136,1129.7500,8.376,500.0000,4.5635,9.1270
96.863591,0.8611,8.136,1126.7700,8.352,500.0000,4.5584,9.1168
97.8476114,0.8611,8.136,1124.5100,8.424,500.0000,4.5535,9.1071
98.8320741,0.8611,8.136,1123.9100,8.46,500.0000,4.5485,9.0970
99.813692,0.8611,8.136,1124.9900,8.334,500.0000,4.5427,9.0855
100.7959595,0.8611,8.136,1121.2900,8.406,500.0000,4.5363,9.0725
101.7800561,0.8611,8.136,1116.4000,8.358,500.0000,4.5289,9.0578
102.7626459,0.8612,8.136,1114.1400,8.466,500.0000,4.5204,9.0407
103.7481439,0.8612,8.136,1112.5900,8.55,500.0000,4.5115,9.0229
104.7328624,0.8612,8.136,1108.5300,8.64,500.0000,4.5031,9.0061
105.7167498,0.8612,8.136,1106.7500,8.526,500.0000,4.4951,8.9902
106.7002313,0.8612,8.136,1098.4000,8.484,500.0000,4.4879,8.9757
107.6826235,0.8612,8.136,1099.0000,8.616,500.0000,4.4808,8.9616
108.6678647,0.8612,8.136,1096.2600,8.496,500.0000,4.4739,8.9479
109.6523948,0.8612,8.136,1093.6300,8.466,500.0000,4.4665,8.9330
110.6368704,0.8612,8.136,1089.8200,8.472,500.0000,4.4572,8.9145
111.6206304,0.8612,8.136,1084.4500,8.61,500.0000,4.4460,8.8919
112.6045286,0.8612,8.136,1082.9000,8.67,500.0000,4.4323,8.8647
113.5885984,0.8612,8.136,1078.1400,8.544,500.0000,4.4166,8.8332
114.5714519,0.8612,8.136,1069.9100,8.562,500.0000,4.4008,8.8017
115.5542049,0.8612,8.136,1062.5200,8.61,500.0000,4.3865,8.7729
116.538809,0.8612,8.136,1055.2500,8.574,500.0000,4.3732,8.7463
117.5228885,0.8612,8.136,1050.1200,8.448,500.0000,4.3599,8.7199
118.5075904,0.8612,8.136,1044.8800,8.442,500.0000,4.3466,8.6933
119.4913926,0.8612,8.136,1037.0100,8.586,500.0000,4.3320,8.6641
120.475661,0.8612,8.136,1029.8600,8.466,500.0000,4.3157,8.6314
121.4596403,0.8612,8.136,1022.7000,8.634,500.0000,4.2980,8.5960
122.4428565,0.8612,8.136,1012.8100,8.628,500.0000,4.2798,8.5595
123.4257723,0.8612,8.136,1005.3000,8.652,500.0000,4.2615,8.5230
124.4110364,0.8612,8.136,1001.2500,8.622,500.0000,4.2434,8.4869
125.3935089,0.8612,8.136,992.0670,8.652,500.0000,4.2258,8.4516
126.3753396,0.8612,8.136,987.6560,8.67,500.0000,4.2085,8.4171
127.3578018,0.8612,8.136,978.2390,8.586,500.0000,4.1916,8.3832
128.3408058,0.8612,8.136,975.4930,8.706,500.0000,4.1752,8.3503
129.3245928,0.8612,8.136,966.4330,8.628,500.0000,4.1590,8.3179
130.3083356,0.8612,8.136,959.7580,8.682,500.0000,4.1429,8.2858
131.2904869,0.8612,8.136,950.2210,8.67,500.0000,4.1267,8.2535
132.2775872,0.8612,8.136,943.9030,8.562,500.0000,4.1107,8.2214
133.2613825,0.8612,8.136,937.2270,8.436,500.0000,4.0946,8.1892
134.2473345,0.8612,8.136,931.5050,8.478,500.0000,4.0785,8.1570
135.2306836,0.8612,8.136,927.9290,8.532,500.0000,4.0628,8.1255
136.2169891,0.8612,8.136,922.3260,8.682,500.0000,4.0469,8.0937
137.1985284,0.8612,8.136,917.5580,8.7,500.0000,4.0313,8.0627
138.183133,0.8612,8.136,914.1010,8.484,500.0000,4.0158,8.0315
139.1653083,0.8612,8.136,901.8220,8.322,500.0000,4.0005,8.0009
140.1534351,0.8612,8.136,893.7160,8.184,500.0000,3.9853,7.9706
141.1368816,0.8612,8.136,890.0200,8.736,500.0000,3.9702,7.9404
142.1203488,0.8612,8.136,887.0400,8.682,500.0000,3.9553,7.9105
143.1033175,0.8612,8.136,882.9870,8.592,500.0000,3.9409,7.8818
144.0863863,0.8612,8.136,875.9540,8.61,500.0000,3.9264,7.8527
145.0710432,0.8612,8.136,871.0660,8.802,500.0000,3.9121,7.8242
146.0547832,0.8612,8.136,867.4900,8.772,500.0000,3.8979,7.7958
147.0367547,0.8612,8.136,862.2450,8.76,500.0000,3.8839,7.7678
148.0187791,0.8612,8.136,857.1190,8.454,500.0000,3.8700,7.7400
149.0026252,0.8612,8.136,849.6080,8.412,500.0000,3.8565,7.7130
149.9866307,0.8612,8.136,847.2240,8.514,500.0000,3.8432,7.6864
150.971362,0.8612,8.136,841.7410,8.76,500.0000,3.8302,7.6604
