Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.1945677,0.8619,8.154,9.7454,96.522,Nan,NaN,Nan
0.5842971,0.8619,8.154,10.3415,97.344,Nan,NaN,Nan
0.9747181,0.8619,8.154,10.7587,97.146,Nan,NaN,Nan
1.3656529,0.8619,8.154,10.8779,95.118,Nan,NaN,Nan
1.755682,0.8619,8.154,10.6395,96.792,Nan,NaN,Nan
2.1463891,0.8619,8.154,10.7289,99.258,Nan,NaN,Nan
2.5366983,0.8619,8.154,10.8481,99.288,Nan,NaN,Nan
2.9274116,0.8619,8.154,10.5799,99.924,Nan,NaN,Nan
3.3173887,0.8619,8.154,10.7289,101.814,Nan,NaN,Nan
3.7076148,0.8619,8.154,10.6991,102.048,Nan,NaN,Nan
4.0957726,0.8619,8.154,10.5799,99.522,Nan,NaN,Nan
4.4843834,0.8619,8.154,10.2521,98.706,Nan,NaN,Nan
4.8724189,0.8619,8.154,9.9540,99.888,Nan,NaN,Nan
5.2617112,0.8619,8.154,10.1328,100.926,Nan,NaN,Nan
5.6486935,0.8619,8.154,10.3713,101.076,Nan,NaN,Nan
6.0376019,0.8619,8.154,10.5203,100.638,Nan,NaN,Nan
6.4278083,0.8619,8.154,10.5203,100.026,Nan,NaN,Nan
6.8177893,0.8619,8.154,10.2819,99.306,Nan,NaN,Nan
7.2073112,0.8619,8.154,9.9838,99.336,Nan,NaN,Nan
7.5973063,0.8619,8.154,10.2819,98.106,Nan,NaN,Nan
7.9849108,0.8619,8.154,10.1925,97.998,Nan,NaN,Nan
8.3741114,0.8619,8.154,10.0434,98.82,Nan,NaN,Nan
8.7634366,0.8619,8.154,10.0136,99.414,Nan,NaN,Nan
9.1543743,0.8619,8.154,10.1627,98.418,Nan,NaN,Nan
9.5408895,0.8619,8.154,10.4607,97.62,Nan,NaN,Nan
9.9291538,0.8619,8.154,10.6991,98.004,Nan,NaN,Nan
10.3184028,0.8619,8.154,10.6097,99.732,Nan,NaN,Nan
10.708554,0.8619,8.154,10.1925,100.998,Nan,NaN,Nan
11.0971896,0.8619,8.154,9.9540,100.428,Nan,NaN,Nan
11.4857692,0.8619,8.154,9.7752,98.946,Nan,NaN,Nan
11.8723011,0.8619,8.154,9.7752,98.322,Nan,NaN,Nan
12.2620319,0.8619,8.154,10.0136,100.872,Nan,NaN,Nan
12.6507131,0.8619,8.154,10.5799,102.588,Nan,NaN,Nan
13.0418139,0.8619,8.154,10.8779,102.426,Nan,NaN,Nan
13.4311658,0.8619,8.154,10.7587,100.89,Nan,NaN,Nan
13.8219437,0.8619,8.154,10.3117,99.66,Nan,NaN,Nan
14.2126555,0.8619,8.154,10.1627,99.588,Nan,NaN,Nan
14.600656,0.8619,8.154,9.9242,98.766,Nan,NaN,Nan
14.9897475,0.8619,8.154,9.7454,98.394,Nan,NaN,Nan
15.3794533,0.8619,8.154,9.8944,97.626,Nan,NaN,Nan
15.7709002,0.8619,8.154,9.9242,97.098,Nan,NaN,Nan
16.1585,0.8619,8.154,10.1925,97.704,Nan,NaN,Nan
16.5489491,0.8619,8.154,10.2819,96.78,Nan,NaN,Nan
16.9377379,0.8619,8.154,9.8348,97.074,Nan,NaN,Nan
17.3268235,0.8619,8.154,9.3878,98.772,Nan,NaN,Nan
17.7165819,0.8619,8.154,9.2388,102.432,Nan,NaN,Nan
18.1073783,0.8619,8.154,9.8944,103.524,Nan,NaN,Nan
18.4956624,0.8619,8.154,10.4011,101.778,Nan,NaN,Nan
18.8843486,0.8619,8.154,10.4309,100.758,Nan,NaN,Nan
19.2747193,0.8619,8.154,10.6991,100.152,Nan,NaN,Nan
19.6614195,0.8619,8.154,10.4309,99.48,Nan,NaN,Nan
20.0524039,0.8619,8.154,10.0434,99.276,Nan,NaN,Nan
20.4423448,0.8619,8.154,9.9838,98.28,Nan,NaN,Nan
20.8325114,0.8619,8.154,10.1925,97.866,Nan,NaN,Nan
21.2209945,0.8619,8.154,10.3415,98.778,Nan,NaN,Nan
21.6087751,0.8619,8.154,10.4905,100.386,Nan,NaN,Nan
21.9988007,0.8619,8.154,10.6395,100.824,Nan,NaN,Nan
22.387991,0.8619,8.154,10.1627,98.322,Nan,NaN,Nan
22.7753686,0.8619,8.154,9.6560,96.486,Nan,NaN,Nan
23.1698286,0.8619,8.154,9.6262,96.906,Nan,NaN,Nan
23.5592049,0.8619,8.154,9.9242,98.292,Nan,NaN,Nan
23.9486849,0.8619,8.154,10.0732,100.77,Nan,NaN,Nan
24.3411746,0.8619,8.154,10.3117,101.022,Nan,NaN,Nan
24.7324224,0.8619,8.154,9.8646,101.694,Nan,NaN,Nan
25.1232508,0.8619,8.154,9.9242,103.92,Nan,NaN,Nan
25.5141528,0.8619,8.154,10.1925,102.924,Nan,NaN,Nan
25.9063743,0.8619,8.154,10.4905,101.166,Nan,NaN,Nan
26.2970329,0.8619,8.154,10.5799,100.746,Nan,NaN,Nan
26.6850461,0.8619,8.154,10.6097,100.812,Nan,NaN,Nan
27.0753198,0.8619,8.154,10.4011,99.78,Nan,NaN,Nan
27.4650272,0.8619,8.154,10.4607,96.9,Nan,NaN,Nan
27.853885,0.8619,8.154,9.7454,92.7,Nan,NaN,Nan
28.2429898,0.8619,8.154,9.2984,94.884,Nan,NaN,Nan
28.6314713,0.8619,8.154,9.3878,99.804,Nan,NaN,Nan
29.0220798,0.8619,8.154,9.9838,99.288,Nan,NaN,Nan
29.4125816,0.8619,8.154,9.9242,97.56,Nan,NaN,Nan
29.8012141,0.8619,8.154,9.6858,97.122,Nan,NaN,Nan
30.1897546,0.8619,8.154,9.7156,94.998,Nan,NaN,Nan
30.5777335,0.8619,8.154,9.8646,95.604,Nan,NaN,Nan
30.9671913,0.8619,8.154,9.9540,97.362,Nan,NaN,Nan
31.3538148,0.8619,8.154,10.1328,97.788,Nan,NaN,Nan
31.7429621,0.8619,8.154,10.4905,97.974,Nan,NaN,Nan
32.1296539,0.8619,8.154,10.6991,98.292,Nan,NaN,Nan
32.5204704,0.8619,8.154,10.8779,98.85,Nan,NaN,Nan
32.9084748,0.8619,8.154,10.7885,97.632,Nan,NaN,Nan
33.2971543,0.8619,8.154,10.6991,96.882,Nan,NaN,Nan
33.6864777,0.8619,8.154,10.7289,97.83,Nan,NaN,Nan
34.0775659,0.8619,8.154,3.9041,-123.228,690.0000,0,0
34.4677225,0.8619,8.154,147.5520,-155.67,690.0000,0,0
34.9535353,0.8619,8.154,170.8870,-177.87,1000.000,5.4068,5.4068
35.4358926,0.8619,8.154,61.7509,81.972,1000.000,5.4068,5.4068
35.9218469,0.8619,8.154,89.0796,15.888,1000.000,5.4066,5.4066
36.4043419,0.8619,8.154,157.8640,16.062,1000.000,5.4063,5.4063
36.8891729,0.8619,8.154,191.0930,11.772,1000.000,5.4061,5.4061
37.375352,0.8619,8.154,220.2100,11.634,1000.000,5.4058,5.4058
37.8610509,0.8619,8.154,230.1340,10.866,1000.000,5.4055,5.4055
38.3452269,0.8619,8.154,241.1910,10.62,1000.000,5.4052,5.4052
38.8309645,0.8619,8.154,245.4840,10.638,1000.000,5.4049,5.4049
39.3140932,0.8619,8.154,250.4610,10.488,1000.000,5.4046,5.4046
39.801197,0.8619,8.154,252.0400,10.332,1000.000,5.4043,5.4043
40.2831641,0.8619,8.154,253.5600,10.086,1000.000,5.4040,5.4040
40.7673492,0.8619,8.154,254.3350,9.654,1000.000,5.4037,5.4037
41.248886,0.8619,8.154,252.8750,9.882,1000.000,5.4033,5.4033
41.7336011,0.8619,8.154,253.4110,10.248,1000.000,5.4031,5.4031
42.2187442,0.8619,8.154,254.0670,10.11,1000.000,5.4027,5.4027
42.7036022,0.8619,8.154,254.0960,10.272,1000.000,5.4025,5.4025
43.1880601,0.8619,8.154,253.8280,10.176,1000.000,5.4021,5.4021
43.6723942,0.8619,8.154,254.0070,10.32,1000.000,5.4019,5.4019
44.1563988,0.8619,8.154,254.6930,10.23,1000.000,5.4015,5.4015
44.6410172,0.8619,8.154,254.1260,10.164,1000.000,5.4011,5.4011
45.1319225,0.8619,8.154,253.2620,10.17,1000.000,5.4009,5.4009
45.6176378,0.8619,8.154,253.4710,10.122,1000.000,5.4006,5.4006
46.1026584,0.8619,8.154,254.2750,10.062,1000.000,5.4002,5.4002
46.5876511,0.8619,8.154,253.8280,10.068,1000.000,5.3998,5.3998
47.0757874,0.8619,8.154,253.1130,10.164,1000.000,5.3994,5.3994
47.5595166,0.8619,8.154,253.4110,10.152,1000.000,5.3990,5.3990
48.0432629,0.8619,8.154,253.5900,10.188,1000.000,5.3986,5.3986
48.5319807,0.8619,8.154,254.0070,10.278,1000.000,5.3982,5.3982
49.0150445,0.8619,8.154,254.5430,10.29,1000.000,5.3981,5.3981
49.4995117,0.8619,8.154,253.9180,10.098,1000.000,5.3977,5.3977
49.9820326,0.8619,8.154,253.7390,10.092,1000.000,5.3974,5.3974
50.4696103,0.8619,8.154,254.8420,10.122,1000.000,5.3971,5.3971
50.9533685,0.8619,8.154,255.0200,10.2,1000.000,5.3966,5.3966
51.4364414,0.8619,8.154,254.8420,10.224,1000.000,5.3963,5.3963
51.9212044,0.8619,8.154,253.9770,10.2,1000.000,5.3960,5.3960
52.4051968,0.8619,8.154,254.0370,10.278,1000.000,5.3957,5.3957
52.8891077,0.8619,8.154,254.2750,10.278,1000.000,5.3954,5.3954
53.3727577,0.8619,8.154,254.1260,10.284,1000.000,5.3950,5.3950
53.8594828,0.8619,8.154,253.2620,10.32,1000.000,5.3946,5.3946
54.3450285,0.8619,8.154,252.8450,10.458,1000.000,5.3944,5.3944
54.8296428,0.8619,8.154,253.1430,10.35,1000.000,5.3941,5.3941
55.3130326,0.8619,8.154,253.4110,10.152,1000.000,5.3937,5.3937
55.7957325,0.8619,8.154,254.0070,10.05,1000.000,5.3933,5.3933
56.279901,0.8619,8.154,253.8580,9.858,1000.000,5.3931,5.3931
56.7628065,0.8619,8.154,252.7850,9.948,1000.000,5.3927,5.3927
57.248056,0.8619,8.154,252.9640,10.128,1000.000,5.3924,5.3924
57.7308818,0.8619,8.154,253.2320,10.182,1000.000,5.3920,5.3920
58.2177111,0.8619,8.154,252.9640,10.332,1000.000,5.3917,5.3917
58.7038489,0.8619,8.154,252.6060,10.374,1000.000,5.3913,5.3913
59.1876602,0.8619,8.154,252.7850,10.35,1000.000,5.3911,5.3911
59.6730191,0.8619,8.154,253.1430,10.362,1000.000,5.3907,5.3907
60.1561359,0.8619,8.154,252.9940,10.386,1000.000,5.3904,5.3904
60.6420802,0.8619,8.154,252.9640,10.302,1000.000,5.3900,5.3900
61.1309312,0.8619,8.154,252.1590,10.278,1000.000,5.3897,5.3897
61.6161352,0.8619,8.154,251.6820,10.314,1000.000,5.3893,5.3893
62.0998103,0.8619,8.154,251.9510,10.152,1000.000,5.3891,5.3891
62.5839195,0.8619,8.154,252.3080,10.224,1000.000,5.3887,5.3887
63.069307,0.8619,8.154,253.1730,10.392,1000.000,5.3884,5.3884
63.5524626,0.8619,8.154,254.0670,10.272,1000.000,5.3880,5.3880
64.0381893,0.8619,8.154,254.0670,10.164,1000.000,5.3876,5.3876
64.523597,0.8619,8.154,253.3810,10.104,1000.000,5.3873,5.3873
65.0067797,0.8619,8.154,253.1730,10.008,1000.000,5.3869,5.3869
65.49124,0.8619,8.154,253.1130,9.996,1000.000,5.3866,5.3866
65.9739435,0.8619,8.154,252.3080,9.888,1000.000,5.3863,5.3863
66.4599915,0.8619,8.154,251.5630,10.044,1000.000,5.3860,5.3860
66.9457147,0.8619,8.154,251.3840,10.14,1000.000,5.3856,5.3856
67.4319114,0.8619,8.154,251.5330,10.074,1000.000,5.3853,5.3853
67.9125675,0.8619,8.154,252.1300,10.128,1000.000,5.3850,5.3850
68.3964569,0.8619,8.154,253.0830,10.242,1000.000,5.3845,5.3845
68.8810691,0.8619,8.154,253.4110,10.212,1000.000,5.3843,5.3843
69.3642101,0.8619,8.154,252.2190,10.266,1000.000,5.3837,5.3837
69.8475199,0.8619,8.154,252.0400,10.386,1000.000,5.3835,5.3835
70.3320541,0.8619,8.154,252.6960,10.458,1000.000,5.3831,5.3831
70.8153179,0.8619,8.154,253.6200,10.374,1000.000,5.3829,5.3829
71.2996629,0.8619,8.154,253.9470,10.212,1000.000,5.3824,5.3824
71.7811102,0.8619,8.154,253.9770,10.17,1000.000,5.3820,5.3820
72.2644438,0.8619,8.154,253.9470,10.176,1000.000,5.3816,5.3816
72.7496008,0.8619,8.154,253.5300,10.422,1000.000,5.3814,5.3814
73.2335092,0.8619,8.154,253.6490,10.452,1000.000,5.3811,5.3811
73.7190693,0.8619,8.154,253.3510,10.296,1000.000,5.3807,5.3807
74.2045645,0.8619,8.154,253.4110,10.266,1000.000,5.3805,5.3805
74.6880795,0.8619,8.154,252.5170,10.32,1000.000,5.3801,5.3801
75.1733053,0.8619,8.154,252.2190,10.35,1000.000,5.3798,5.3798
75.6578998,0.8619,8.154,252.7550,10.17,1000.000,5.3794,5.3794
76.1443238,0.8619,8.154,252.4280,10.128,1000.000,5.3790,5.3790
76.6296865,0.8619,8.154,252.6660,10.176,1000.000,5.3786,5.3786
