Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.2773967,0.8608,8.154,923.6370,8.808,500.0000,4.1551,8.3103
0.6710163,0.8608,8.154,923.5180,8.832,500.0000,4.1545,8.3089
1.0538567,0.8608,8.154,923.1010,8.826,500.0000,4.1539,8.3078
1.4368726,0.8608,8.154,922.7430,8.814,500.0000,4.1532,8.3064
1.8238283,0.8608,8.154,922.6240,8.856,500.0000,4.1525,8.3049
2.2057943,0.8608,8.154,922.3860,8.922,500.0000,4.1519,8.3037
2.5878825,0.8608,8.154,922.0880,8.952,500.0000,4.1513,8.3025
2.9730808,0.8608,8.154,922.3860,8.928,500.0000,4.1506,8.3012
3.3584793,0.8608,8.154,921.4320,8.868,500.0000,4.1500,8.2999
3.7425653,0.8608,8.154,919.7030,8.85,500.0000,4.1492,8.2985
4.1277599,0.8608,8.154,918.6900,8.916,500.0000,4.1485,8.2971
4.5099096,0.8608,8.154,918.5110,8.928,500.0000,4.1478,8.2957
4.8943381,0.8608,8.154,918.3320,8.892,500.0000,4.1473,8.2946
5.2798676,0.8608,8.154,917.7960,8.814,500.0000,4.1467,8.2934
5.6616669,0.8608,8.154,916.9020,8.79,500.0000,4.1462,8.2924
6.0439737,0.8608,8.154,916.0680,8.802,500.0000,4.1454,8.2908
6.4295901,0.8608,8.154,916.1270,8.85,500.0000,4.1449,8.2897
6.8125969,0.8608,8.154,916.0680,8.874,500.0000,4.1443,8.2886
7.1951055,0.8608,8.154,916.4850,8.802,500.0000,4.1436,8.2872
7.582517,0.8608,8.154,916.9620,8.712,500.0000,4.1430,8.2860
7.9678261,0.8608,8.154,916.1870,8.736,500.0000,4.1423,8.2846
8.3515483,0.8608,8.154,917.0210,8.802,500.0000,4.1416,8.2832
8.7343175,0.8608,8.154,917.9750,8.79,500.0000,4.1409,8.2819
9.1187525,0.8608,8.154,918.0340,8.736,500.0000,4.1403,8.2805
9.5022422,0.8608,8.154,916.3660,8.73,500.0000,4.1397,8.2794
9.8853236,0.8608,8.154,914.8750,8.808,500.0000,4.1391,8.2781
10.2723515,0.8608,8.154,914.8750,8.868,500.0000,4.1385,8.2770
10.6610438,0.8608,8.154,915.1140,8.904,500.0000,4.1379,8.2758
11.0466866,0.8608,8.154,915.2330,8.934,500.0000,4.1374,8.2748
11.42959,0.8608,8.154,915.4120,8.922,500.0000,4.1368,8.2736
11.8131669,0.8608,8.154,915.5310,8.826,500.0000,4.1362,8.2723
12.1977042,0.8608,8.154,914.7560,8.796,500.0000,4.1355,8.2710
12.5809658,0.8608,8.154,914.9950,8.79,500.0000,4.1348,8.2697
12.9631967,0.8608,8.154,914.3990,8.82,500.0000,4.1343,8.2685
13.3477234,0.8608,8.154,914.6370,8.88,500.0000,4.1336,8.2672
13.7292728,0.8608,8.154,915.1730,8.934,500.0000,4.1330,8.2660
14.111714,0.8608,8.154,915.0540,8.97,500.0000,4.1323,8.2646
14.4944472,0.8608,8.154,914.3990,8.994,500.0000,4.1316,8.2632
14.8793971,0.8608,8.154,914.3990,8.952,500.0000,4.1310,8.2620
15.2637595,0.8608,8.154,913.7430,8.892,500.0000,4.1302,8.2604
15.647711,0.8608,8.154,912.7890,8.85,500.0000,4.1296,8.2593
16.0309825,0.8608,8.154,911.8950,8.826,500.0000,4.1289,8.2579
16.412256,0.8608,8.154,911.7760,8.826,500.0000,4.1284,8.2567
16.7982335,0.8608,8.154,911.7760,8.808,500.0000,4.1278,8.2556
17.1843909,0.8608,8.154,910.7630,8.874,500.0000,4.1271,8.2542
17.5687065,0.8608,8.154,910.8220,8.934,500.0000,4.1265,8.2531
17.9520234,0.8608,8.154,912.6100,8.904,500.0000,4.1258,8.2515
18.3345731,0.8608,8.154,913.0870,8.856,500.0000,4.1252,8.2503
18.7190063,0.8608,8.154,912.1340,8.826,500.0000,4.1244,8.2489
19.1032149,0.8608,8.154,911.4180,8.802,500.0000,4.1238,8.2476
19.490278,0.8608,8.154,910.6430,8.778,500.0000,4.1231,8.2462
19.8735096,0.8608,8.154,909.1530,8.784,500.0000,4.1224,8.2448
20.258556,0.8608,8.154,908.0210,8.79,500.0000,4.1218,8.2435
20.6412741,0.8608,8.154,907.0670,8.802,500.0000,4.1211,8.2421
21.0248697,0.8608,8.154,907.3650,8.802,500.0000,4.1204,8.2407
21.4087921,0.8608,8.154,908.4380,8.712,500.0000,4.1197,8.2394
21.791118,0.8608,8.154,908.4980,8.658,500.0000,4.1190,8.2379
22.1756503,0.8608,8.154,907.0670,8.676,500.0000,4.1184,8.2368
22.5584837,0.8608,8.154,906.7690,8.718,500.0000,4.1177,8.2355
22.9421383,0.8608,8.154,907.3650,8.748,500.0000,4.1172,8.2343
23.325184,0.8608,8.154,907.6040,8.76,500.0000,4.1165,8.2330
23.7090288,0.8608,8.154,907.6630,8.772,500.0000,4.1159,8.2318
24.0938082,0.8608,8.154,908.0800,8.838,500.0000,4.1153,8.2306
24.4783998,0.8608,8.154,909.3320,8.838,500.0000,4.1146,8.2293
24.860775,0.8608,8.154,909.1530,8.796,500.0000,4.1140,8.2280
25.2459279,0.8608,8.154,908.1400,8.772,500.0000,4.1133,8.2266
25.6285262,0.8608,8.154,907.9020,8.772,500.0000,4.1128,8.2256
26.0133372,0.8608,8.154,907.8420,8.772,500.0000,4.1122,8.2243
26.3972575,0.8608,8.154,907.7230,8.73,500.0000,4.1115,8.2229
26.7819601,0.8608,8.154,907.7820,8.718,500.0000,4.1110,8.2220
27.1677218,0.8608,8.154,906.7690,8.724,500.0000,4.1104,8.2209
27.5509595,0.8608,8.154,904.9210,8.748,500.0000,4.1098,8.2197
27.9354378,0.8608,8.154,903.7290,8.79,500.0000,4.1093,8.2186
28.3209042,0.8608,8.154,903.6700,8.856,500.0000,4.1088,8.2175
28.704514,0.8608,8.154,903.6100,8.868,500.0000,4.1081,8.2162
29.0867293,0.8608,8.154,903.4310,8.94,500.0000,4.1074,8.2149
29.4689784,0.8608,8.154,904.0270,8.958,500.0000,4.1069,8.2137
29.8516642,0.8608,8.154,905.2190,8.886,500.0000,4.1061,8.2122
30.2351279,0.8608,8.154,905.6370,8.832,500.0000,4.1056,8.2113
30.6199035,0.8608,8.154,906.7100,8.82,500.0000,4.1049,8.2099
31.0056468,0.8608,8.154,907.1860,8.778,500.0000,4.1043,8.2086
31.3896087,0.8608,8.154,906.9480,8.76,500.0000,4.1037,8.2074
31.7744896,0.8608,8.154,906.8290,8.682,500.0000,4.1030,8.2061
32.1607774,0.8608,8.154,906.0540,8.676,500.0000,4.1024,8.2049
32.5462989,0.8608,8.154,905.9350,8.742,500.0000,4.1017,8.2034
32.9348594,0.8608,8.154,906.9480,8.766,500.0000,4.1012,8.2024
33.3201093,0.8608,8.154,906.9480,8.748,500.0000,4.1005,8.2011
33.7027321,0.8608,8.154,906.8290,8.778,500.0000,4.1001,8.2001
34.0885475,0.8608,8.154,907.0080,8.766,500.0000,4.0996,8.1991
34.4727905,0.8608,8.154,906.1730,8.784,500.0000,4.0990,8.1979
34.8555613,0.8608,8.154,904.0870,8.874,500.0000,4.0984,8.1969
35.2409208,0.8608,8.154,903.0740,8.922,500.0000,4.0978,8.1955
35.6253917,0.8608,8.154,902.6560,8.916,500.0000,4.0972,8.1944
36.0085919,0.8608,8.154,901.8220,8.886,500.0000,4.0966,8.1933
36.3941125,0.8608,8.154,900.5110,8.862,500.0000,4.0960,8.1920
36.7769688,0.8608,8.154,900.2130,8.844,500.0000,4.0954,8.1907
37.1595366,0.8608,8.154,900.5110,8.802,500.0000,4.0948,8.1895
37.5452712,0.8608,8.154,899.7950,8.778,500.0000,4.0942,8.1884
37.9271333,0.8608,8.154,898.6030,8.772,500.0000,4.0934,8.1869
38.31302,0.8608,8.154,898.7230,8.778,500.0000,4.0929,8.1859
38.7134567,0.8608,8.154,899.4380,8.754,500.0000,4.0922,8.1845
39.0968656,0.8608,8.154,899.0210,8.766,500.0000,4.0916,8.1832
39.4823457,0.8608,8.154,897.4710,8.808,500.0000,4.0910,8.1819
39.8658046,0.8608,8.154,896.2790,8.844,500.0000,4.0902,8.1805
40.2479669,0.8608,8.154,896.8750,8.862,500.0000,4.0897,8.1794
40.6310198,0.8608,8.154,898.7230,8.88,500.0000,4.0890,8.1781
41.0142877,0.8608,8.154,900.3910,8.874,500.0000,4.0884,8.1767
41.3999174,0.8608,8.154,900.6300,8.868,500.0000,4.0878,8.1755
41.7846861,0.8608,8.154,900.5700,8.844,500.0000,4.0871,8.1741
42.1684328,0.8608,8.154,900.3320,8.778,500.0000,4.0865,8.1730
42.553743,0.8608,8.154,900.0340,8.748,500.0000,4.0858,8.1716
42.9369025,0.8608,8.154,900.3320,8.748,500.0000,4.0852,8.1704
43.3208365,0.8608,8.154,900.0340,8.76,500.0000,4.0845,8.1690
43.7064455,0.8608,8.154,899.7950,8.808,500.0000,4.0840,8.1679
44.0917338,0.8608,8.154,899.6760,8.796,500.0000,4.0835,8.1669
44.4769014,0.8608,8.154,899.4970,8.73,500.0000,4.0829,8.1657
44.8622961,0.8608,8.154,897.8280,8.742,500.0000,4.0823,8.1645
45.2446659,0.8608,8.154,897.3520,8.76,500.0000,4.0816,8.1632
45.6286625,0.8608,8.154,897.0540,8.748,500.0000,4.0811,8.1621
46.0150337,0.8608,8.154,897.1730,8.718,500.0000,4.0805,8.1610
46.3994877,0.8608,8.154,897.5300,8.7,500.0000,4.0799,8.1597
46.7823679,0.8608,8.154,897.5300,8.736,500.0000,4.0792,8.1585
47.163368,0.8608,8.154,897.3520,8.838,500.0000,4.0786,8.1572
47.5483323,0.8608,8.154,897.7690,8.904,500.0000,4.0780,8.1561
47.9294633,0.8608,8.154,898.9610,8.916,500.0000,4.0774,8.1548
48.3133133,0.8608,8.154,899.1990,8.856,500.0000,4.0768,8.1535
48.6975918,0.8608,8.154,898.5440,8.85,500.0000,4.0762,8.1524
49.0813622,0.8608,8.154,897.4110,8.892,500.0000,4.0756,8.1511
49.4639451,0.8608,8.154,897.1730,8.952,500.0000,4.0749,8.1499
49.8467773,0.8608,8.154,896.6960,8.976,500.0000,4.0743,8.1487
50.2310387,0.8608,8.154,895.5040,9.012,500.0000,4.0737,8.1474
50.6145888,0.8608,8.154,895.4440,9.042,500.0000,4.0731,8.1461
51.0006323,0.8608,8.154,895.9810,9.06,500.0000,4.0724,8.1449
51.3861603,0.8608,8.154,896.2190,9.036,500.0000,4.0719,8.1439
51.7696458,0.8608,8.154,895.3250,9.03,500.0000,4.0713,8.1425
52.1516193,0.8608,8.154,894.6690,9.048,500.0000,4.0706,8.1413
52.5369073,0.8608,8.154,894.1930,9.072,500.0000,4.0699,8.1399
52.9202719,0.8608,8.154,894.3710,9.102,500.0000,4.0693,8.1386
53.304477,0.8608,8.154,895.5640,9.09,500.0000,4.0686,8.1373
53.6886189,0.8608,8.154,895.6230,8.976,500.0000,4.0680,8.1360
54.0692494,0.8608,8.154,893.7160,8.91,500.0000,4.0674,8.1349
54.4523644,0.8608,8.154,891.3320,8.946,500.0000,4.0668,8.1336
54.835395,0.8608,8.154,890.3780,8.994,500.0000,4.0662,8.1325
55.2202343,0.8608,8.154,890.9140,9.036,500.0000,4.0657,8.1313
55.6050447,0.8608,8.154,891.3910,8.988,500.0000,4.0650,8.1301
55.9894227,0.8608,8.154,890.8550,8.88,500.0000,4.0645,8.1290
56.3728355,0.8608,8.154,889.5430,8.856,500.0000,4.0639,8.1277
56.7556777,0.8608,8.154,888.5900,8.856,500.0000,4.0633,8.1266
57.13965,0.8608,8.154,888.5900,8.85,500.0000,4.0627,8.1253
57.522879,0.8608,8.154,888.4710,8.85,500.0000,4.0621,8.1242
57.9077475,0.8608,8.154,887.8750,8.838,500.0000,4.0614,8.1228
58.291889,0.8608,8.154,888.1730,8.826,500.0000,4.0608,8.1216
58.6744526,0.8608,8.154,888.8280,8.796,500.0000,4.0602,8.1204
59.0590433,0.8608,8.154,888.8280,8.808,500.0000,4.0595,8.1190
59.4464972,0.8608,8.154,888.6490,8.838,500.0000,4.0589,8.1177
59.8305529,0.8608,8.154,888.8280,8.886,500.0000,4.0581,8.1161
60.2143077,0.8608,8.154,889.3050,8.952,500.0000,4.0575,8.1150
60.5992683,0.8608,8.154,890.6160,8.928,500.0000,4.0568,8.1136
60.9813289,0.8608,8.154,891.3910,8.79,500.0000,4.0562,8.1124
61.3666616,0.8609,8.154,890.4380,8.706,500.0000,4.0556,8.1113
61.7520587,0.8609,8.154,888.3510,8.814,500.0000,4.0550,8.1100
62.1351645,0.8609,8.154,888.5900,8.862,500.0000,4.0546,8.1092
62.5182316,0.8609,8.154,887.9340,8.928,500.0000,4.0540,8.1080
62.9014475,0.8609,8.154,887.6960,8.994,500.0000,4.0535,8.1071
63.2848381,0.8609,8.154,887.9940,9,500.0000,4.0530,8.1061
63.6667104,0.8609,8.154,888.0530,8.886,500.0000,4.0525,8.1051
64.0525703,0.8609,8.154,886.7420,8.868,500.0000,4.0520,8.1040
64.4351775,0.8609,8.154,886.3840,8.868,500.0000,4.0514,8.1028
64.8196779,0.8609,8.154,885.4310,8.898,500.0000,4.0509,8.1018
65.2039532,0.8608,8.154,884.1790,8.928,500.0000,4.0504,8.1008
65.5877834,0.8608,8.154,883.5830,8.934,500.0000,4.0498,8.0997
65.9687836,0.8608,8.154,883.4640,8.916,500.0000,4.0492,8.0984
66.3533545,0.8608,8.154,883.6430,8.97,500.0000,4.0486,8.0971
66.7389221,0.8608,8.154,885.0730,8.904,500.0000,4.0480,8.0960
67.1221331,0.8608,8.154,886.4440,8.79,500.0000,4.0474,8.0947
67.5077271,0.8608,8.154,885.7290,8.754,500.0000,4.0468,8.0936
67.891042,0.8609,8.154,884.3580,8.76,500.0000,4.0462,8.0923
68.2755718,0.8609,8.154,883.2250,8.784,500.0000,4.0455,8.0911
68.6600605,0.8609,8.154,882.6290,8.832,500.0000,4.0449,8.0899
69.0444187,0.8609,8.154,881.9740,8.964,500.0000,4.0444,8.0887
69.4254951,0.8609,8.154,882.9270,9.072,500.0000,4.0439,8.0878
69.808563,0.8609,8.154,884.2390,9.09,500.0000,4.0433,8.0865
70.1911784,0.8609,8.154,884.0600,9.048,500.0000,4.0428,8.0856
70.5732287,0.8609,8.154,883.3450,8.952,500.0000,4.0422,8.0843
70.9577218,0.8609,8.154,882.6890,8.838,500.0000,4.0416,8.0833
71.3407033,0.8609,8.154,882.2720,8.802,500.0000,4.0411,8.0822
71.7246793,0.8609,8.154,881.6760,8.796,500.0000,4.0406,8.0812
72.1085526,0.8609,8.154,880.6030,8.796,500.0000,4.0401,8.0803
72.4922624,0.8609,8.154,880.6620,8.844,500.0000,4.0396,8.0792
72.875399,0.8610,8.154,881.7950,8.904,500.0000,4.0392,8.0785
73.2608107,0.8610,8.154,882.0330,8.916,500.0000,4.0387,8.0775
73.6462272,0.8610,8.154,881.1990,8.976,500.0000,4.0383,8.0765
74.0293029,0.8610,8.154,880.8410,8.976,500.0000,4.0378,8.0756
74.4112134,0.8610,8.154,881.7350,8.934,500.0000,4.0372,8.0744
74.7937099,0.8610,8.154,883.2250,8.904,500.0000,4.0368,8.0736
75.1790298,0.8610,8.154,883.6430,8.88,500.0000,4.0363,8.0725
75.5619804,0.8610,8.154,883.5230,8.904,500.0000,4.0356,8.0712
75.943309,0.8610,8.154,882.6290,8.892,500.0000,4.0350,8.0701
76.3276707,0.8610,8.154,881.1990,8.91,500.0000,4.0344,8.0687
76.7117719,0.8610,8.154,881.6760,8.838,500.0000,4.0338,8.0677
77.0931104,0.8610,8.154,881.4970,8.724,500.0000,4.0332,8.0664
77.4758116,0.8610,8.154,880.4840,8.706,500.0000,4.0327,8.0653
77.8594412,0.8610,8.154,879.6490,8.79,500.0000,4.0319,8.0638
78.2431759,0.8610,8.154,879.1720,8.856,500.0000,4.0313,8.0627
78.6293448,0.8610,8.154,879.2910,8.838,500.0000,4.0308,8.0616
79.0137431,0.8610,8.154,879.8870,8.778,500.0000,4.0301,8.0603
79.3969784,0.8610,8.154,879.2320,8.85,500.0000,4.0295,8.0590
79.7789887,0.8610,8.154,879.5300,8.934,500.0000,4.0289,8.0578
80.1633547,0.8610,8.154,880.2450,9.012,500.0000,4.0283,8.0566
80.5490683,0.8610,8.154,879.7090,8.988,500.0000,4.0276,8.0552
80.9326739,0.8610,8.154,878.8740,8.94,500.0000,4.0271,8.0542
81.31568,0.8610,8.154,879.1720,8.94,500.0000,4.0266,8.0532
81.6999881,0.8610,8.154,880.9010,8.868,500.0000,4.0259,8.0519
82.0827812,0.8610,8.154,880.1260,8.838,500.0000,4.0254,8.0508
82.4654301,0.8610,8.154,879.2910,8.826,500.0000,4.0248,8.0496
82.849538,0.8610,8.154,878.9930,8.844,500.0000,4.0242,8.0484
83.2347793,0.8610,8.154,879.1130,8.856,500.0000,4.0236,8.0472
83.6195237,0.8610,8.154,879.4700,8.778,500.0000,4.0229,8.0459
84.005323,0.8610,8.154,878.4570,8.73,500.0000,4.0223,8.0447
84.3889607,0.8610,8.154,876.9670,8.76,500.0000,4.0217,8.0435
84.7726937,0.8610,8.154,876.4300,8.838,500.0000,4.0212,8.0425
85.1574111,0.8610,8.154,875.8340,8.904,500.0000,4.0206,8.0412
85.5427226,0.8610,8.154,875.5960,8.976,500.0000,4.0201,8.0403
85.9267779,0.8610,8.154,876.0730,9.012,500.0000,4.0196,8.0392
86.3129809,0.8610,8.154,876.0130,8.964,500.0000,4.0190,8.0380
86.6981618,0.8610,8.154,874.7020,8.976,500.0000,4.0185,8.0371
87.0805231,0.8610,8.154,876.2520,8.958,500.0000,4.0179,8.0358
87.4643123,0.8610,8.154,876.9670,8.91,500.0000,4.0174,8.0349
87.8469348,0.8610,8.154,877.0260,8.868,500.0000,4.0168,8.0336
88.2318605,0.8610,8.154,877.2650,8.892,500.0000,4.0163,8.0327
