Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.0597024,0.8617,8.154,1287.5900,8.388,1000.000,5.8969,5.8969
0.5456276,0.8617,8.154,1288.7800,8.46,1000.000,5.8958,5.8958
1.0290794,0.8617,8.154,1290.8100,8.478,1000.000,5.8926,5.8926
1.511867,0.8617,8.154,1294.9800,8.286,1000.000,5.8910,5.8910
1.9950389,0.8617,8.154,1293.5500,8.22,1000.000,5.8883,5.8883
2.4792841,0.8617,8.154,1290.2100,8.274,1000.000,5.8864,5.8864
2.9615349,0.8617,8.154,1289.2600,8.238,1000.000,5.8839,5.8839
3.4453444,0.8617,8.154,1288.4200,8.16,1000.000,5.8815,5.8815
3.9299906,0.8617,8.154,1286.2800,8.082,1000.000,5.8796,5.8796
4.4177183,0.8617,8.154,1286.1600,8.106,1000.000,5.8766,5.8766
4.9011136,0.8617,8.154,1286.6300,8.31,1000.000,5.8752,5.8752
5.3905746,0.8617,8.154,1286.9900,8.484,1000.000,5.8719,5.8719
5.8757334,0.8617,8.154,1284.3700,8.4,1000.000,5.8706,5.8706
6.360284,0.8617,8.154,1280.6700,8.316,1000.000,5.8672,5.8672
6.8440447,0.8617,8.154,1279.6000,8.448,1000.000,5.8661,5.8661
7.3263927,0.8617,8.154,1278.1700,8.622,1000.000,5.8627,5.8627
7.8147971,0.8617,8.154,1273.8800,8.736,1000.000,5.8613,5.8613
8.3009381,0.8617,8.154,1269.8200,8.754,1000.000,5.8582,5.8582
8.7860162,0.8617,8.154,1271.4900,8.82,1000.000,5.8566,5.8566
9.2680465,0.8617,8.154,1273.7600,8.874,1000.000,5.8535,5.8535
9.7527819,0.8617,8.154,1274.9500,8.694,1000.000,5.8515,5.8515
10.2361892,0.8617,8.154,1273.0400,8.508,1000.000,5.8490,5.8490
10.7202006,0.8617,8.154,1271.1400,8.514,1000.000,5.8467,5.8467
11.2017703,0.8617,8.154,1269.5900,8.31,1000.000,5.8445,5.8445
11.684209,0.8617,8.154,1265.8900,8.274,1000.000,5.8417,5.8417
12.1669609,0.8617,8.154,1268.0400,8.496,1000.000,5.8398,5.8398
12.6518555,0.8617,8.154,1269.5900,8.526,1000.000,5.8367,5.8367
13.1357208,0.8617,8.154,1269.1100,8.448,1000.000,5.8354,5.8354
13.6219423,0.8617,8.154,1270.7800,8.274,1000.000,5.8319,5.8319
14.1068419,0.8617,8.154,1269.3500,8.214,1000.000,5.8309,5.8309
14.5886822,0.8617,8.154,1269.4700,8.352,1000.000,5.8273,5.8273
15.0751957,0.8617,8.154,1267.0800,8.352,1000.000,5.8259,5.8259
15.5599103,0.8617,8.154,1264.3400,8.346,1000.000,5.8226,5.8226
16.0454688,0.8617,8.154,1266.6100,8.406,1000.000,5.8211,5.8211
16.5289531,0.8617,8.154,1264.9400,8.238,1000.000,5.8182,5.8182
17.0141541,0.8617,8.154,1252.6600,8.292,1000.000,5.8164,5.8164
17.4999781,0.8617,8.154,1250.8700,8.454,1000.000,5.8137,5.8137
17.9814725,0.8617,8.154,1254.5700,8.502,1000.000,5.8114,5.8114
18.4677839,0.8617,8.154,1255.5200,8.454,1000.000,5.8094,5.8094
18.9523139,0.8617,8.154,1256.7100,8.292,1000.000,5.8065,5.8065
19.4364404,0.8617,8.154,1260.2900,8.34,1000.000,5.8048,5.8048
19.9230004,0.8617,8.154,1260.1700,8.364,1000.000,5.8016,5.8016
20.4063243,0.8617,8.154,1253.3700,8.448,1000.000,5.8004,5.8004
20.8890564,0.8618,8.154,1251.4700,8.538,1000.000,5.7970,5.7970
