Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
112.1788115,0.8622,8.148,58.4724,18.786,1000.000,3.6794,3.6794
112.6618423,0.8622,8.148,58.2191,19.05,1000.000,3.6792,3.6792
113.1452662,0.8622,8.148,58.2191,19.578,1000.000,3.6794,3.6794
113.6304583,0.8622,8.148,58.8747,19.038,1000.000,3.6796,3.6796
114.1143827,0.8622,8.148,59.0312,18.108,1000.000,3.6793,3.6793
114.5975057,0.8622,8.148,58.6363,17.916,1000.000,3.6796,3.6796
115.0795791,0.8622,8.148,58.6214,18.426,1000.000,3.6794,3.6794
115.565979,0.8622,8.148,58.3681,18.84,1000.000,3.6793,3.6793
116.0510234,0.8622,8.148,58.0105,18.954,1000.000,3.6796,3.6796
116.5331491,0.8622,8.148,58.0105,19.278,1000.000,3.6795,3.6795
117.0186847,0.8623,8.148,58.1595,19.02,1000.000,3.6792,3.6792
117.5050168,0.8623,8.148,58.2116,19.71,1000.000,3.6794,3.6794
117.9885775,0.8623,8.148,58.5171,19.068,1000.000,3.6795,3.6795
118.4710896,0.8623,8.148,57.9359,18.834,1000.000,3.6792,3.6792
118.9560505,0.8623,8.148,58.1446,18.792,1000.000,3.6792,3.6792
119.4397817,0.8623,8.148,58.8151,18.318,1000.000,3.6792,3.6792
119.9235183,0.8623,8.148,58.7779,18.54,1000.000,3.6793,3.6793
120.4076227,0.8623,8.148,58.8002,19.26,1000.000,3.6794,3.6794
120.8929806,0.8623,8.148,59.3441,18.612,1000.000,3.6794,3.6794
121.3757469,0.8622,8.148,58.8300,18.042,1000.000,3.6794,3.6794
121.8618309,0.8622,8.148,59.3441,17.316,1000.000,3.6795,3.6795
122.3446963,0.8622,8.148,59.7762,16.308,1000.000,3.6793,3.6793
122.8280968,0.8622,8.148,59.3963,16.59,1000.000,3.6793,3.6793
123.3130287,0.8622,8.148,58.8524,17.382,1000.000,3.6797,3.6797
123.7985123,0.8622,8.148,58.7481,17.472,1000.000,3.6792,3.6792
124.2822263,0.8622,8.148,58.7406,17.508,1000.000,3.6793,3.6793
124.7662083,0.8622,8.148,58.5096,17.364,1000.000,3.6792,3.6792
125.2506929,0.8622,8.148,58.2861,17.508,1000.000,3.6795,3.6795
125.7375324,0.8622,8.148,58.1073,17.316,1000.000,3.6794,3.6794
126.2268104,0.8622,8.148,58.2116,17.568,1000.000,3.6794,3.6794
126.709378,0.8622,8.148,58.7332,17.988,1000.000,3.6793,3.6793
127.1945286,0.8622,8.148,59.4261,17.844,1000.000,3.6792,3.6792
127.6794488,0.8622,8.148,59.8731,17.574,1000.000,3.6792,3.6792
128.1645242,0.8622,8.148,59.3516,17.538,1000.000,3.6791,3.6791
128.6485542,0.8622,8.148,58.9045,17.664,1000.000,3.6791,3.6791
129.1345388,0.8622,8.148,59.3143,17.988,1000.000,3.6793,3.6793
129.6187333,0.8622,8.148,59.0088,17.952,1000.000,3.6792,3.6792
130.1049948,0.8622,8.148,58.7555,18.264,1000.000,3.6791,3.6791
130.5875582,0.8622,8.148,59.0908,18.72,1000.000,3.6793,3.6793
131.07426,0.8622,8.148,58.9120,18.792,1000.000,3.6793,3.6793
131.5587119,0.8622,8.148,59.0684,17.844,1000.000,3.6791,3.6791
132.041333,0.8622,8.148,59.5378,16.878,1000.000,3.6795,3.6795
132.5272162,0.8622,8.148,59.3516,16.65,1000.000,3.6796,3.6796
133.0109769,0.8622,8.148,59.1802,17.592,1000.000,3.6794,3.6794
133.4954579,0.8622,8.148,59.2398,17.796,1000.000,3.6794,3.6794
133.9777892,0.8622,8.148,59.2174,17.946,1000.000,3.6796,3.6796
134.4611614,0.8622,8.148,58.9790,18.558,1000.000,3.6796,3.6796
134.9473953,0.8622,8.148,59.2771,18.654,1000.000,3.6795,3.6795
135.4313996,0.8622,8.148,59.8656,18.324,1000.000,3.6795,3.6795
135.9168489,0.8622,8.148,59.3292,17.706,1000.000,3.6794,3.6794
136.4006229,0.8622,8.148,58.1371,17.616,1000.000,3.6795,3.6795
136.8848111,0.8622,8.148,57.5932,17.436,1000.000,3.6793,3.6793
137.370191,0.8622,8.148,57.3772,18.12,1000.000,3.6796,3.6796
137.8569927,0.8622,8.148,57.5113,18.396,1000.000,3.6794,3.6794
138.343036,0.8622,8.148,57.8614,18.042,1000.000,3.6794,3.6794
138.8278788,0.8622,8.148,57.7050,18.192,1000.000,3.6795,3.6795
139.3095992,0.8622,8.148,57.2430,17.964,1000.000,3.6797,3.6797
139.7925175,0.8622,8.148,57.1015,18.432,1000.000,3.6794,3.6794
140.2760157,0.8622,8.148,57.2207,18.06,1000.000,3.6796,3.6796
