Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.1266955,0.8614,8.142,10.4644,94.332,690.0000,0,0
0.4143083,0.8614,8.142,10.3154,97.14,690.0000,0,0
0.7020713,0.8614,8.142,10.4812,99.66,690.0000,0,0
0.9895666,0.8614,8.142,10.5762,100.704,690.0000,0,0
1.2766577,0.8614,8.142,10.6469,99.354,690.0000,0,0
1.5646287,0.8614,8.142,10.2129,98.268,690.0000,0,0
1.8530716,0.8614,8.142,9.9056,97.338,690.0000,0,0
2.1402484,0.8614,8.142,9.6374,96.684,690.0000,0,0
2.4293101,0.8614,8.142,9.6039,96.684,690.0000,0,0
2.7173151,0.8614,8.142,9.7696,97.062,690.0000,0,0
3.0060427,0.8614,8.142,10.0136,96.75,690.0000,0,0
3.2952894,0.8614,8.142,9.9261,96.222,690.0000,0,0
3.5847484,0.8614,8.142,9.7603,96.054,690.0000,0,0
3.8734931,0.8614,8.142,9.8050,96.156,690.0000,0,0
4.163715,0.8614,8.142,9.8739,97.074,690.0000,0,0
4.4533251,0.8614,8.142,10.1422,98.562,690.0000,0,0
4.7402353,0.8614,8.142,10.4812,100.5,690.0000,0,0
5.0293195,0.8614,8.142,11.0064,102.696,690.0000,0,0
5.3174445,0.8614,8.142,11.6751,102.888,690.0000,0,0
5.6079567,0.8615,8.142,11.8800,101.874,690.0000,0,0
5.8957458,0.8615,8.142,11.8130,99.924,690.0000,0,0
6.1825613,0.8615,8.142,11.2039,99.996,690.0000,0,0
6.4700286,0.8615,8.142,10.7606,100.758,690.0000,0,0
6.7604391,0.8615,8.142,10.5128,101.442,690.0000,0,0
7.050005,0.8615,8.142,10.7010,100.59,690.0000,0,0
7.3357334,0.8615,8.142,10.9114,99.516,690.0000,0,0
7.6253167,0.8615,8.142,10.9431,99.09,690.0000,0,0
7.9135304,0.8615,8.142,10.6861,99.69,690.0000,0,0
8.202617,0.8615,8.142,10.4420,100.698,690.0000,0,0
8.4925471,0.8615,8.142,10.3713,101.766,690.0000,0,0
8.7819885,0.8615,8.142,10.4420,101.652,690.0000,0,0
9.073201,0.8615,8.142,10.3582,100.158,690.0000,0,0
9.3628266,0.8615,8.142,10.1328,99.324,690.0000,0,0
9.6522897,0.8615,8.142,9.8386,98.514,690.0000,0,0
9.9396424,0.8615,8.142,9.5815,98.874,690.0000,0,0
10.2274791,0.8615,8.142,9.8032,98.256,690.0000,0,0
10.515336,0.8615,8.142,9.8572,96.852,690.0000,0,0
10.8032462,0.8615,8.142,9.6206,99.414,690.0000,0,0
11.0938789,0.8615,8.142,9.5927,103.062,690.0000,0,0
11.3856144,0.8615,8.142,9.7715,106.962,690.0000,0,0
11.673776,0.8615,8.142,10.3862,105.402,690.0000,0,0
11.9604205,0.8615,8.142,10.6712,102.75,690.0000,0,0
12.2492833,0.8615,8.142,10.8481,98.406,690.0000,0,0
12.5363867,0.8615,8.142,10.5650,96.69,690.0000,0,0
12.8242964,0.8615,8.142,10.5277,96.216,690.0000,0,0
13.1128127,0.8615,8.142,10.7177,95.988,690.0000,0,0
