Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.3529167,0.8623,8.112,9.4772,100.242,Nan,NaN,Nan
0.7433914,0.8623,8.112,9.5368,103.434,Nan,NaN,Nan
1.1344507,0.8623,8.112,9.9540,103.872,Nan,NaN,Nan
1.523287,0.8623,8.112,9.6560,107.964,Nan,NaN,Nan
1.9138471,0.8623,8.112,10.0732,109.734,Nan,NaN,Nan
2.3033979,0.8623,8.112,9.9540,107.82,Nan,NaN,Nan
2.6925101,0.8623,8.112,9.7454,108.93,Nan,NaN,Nan
3.082471,0.8623,8.112,9.9242,108.192,Nan,NaN,Nan
3.4739589,0.8623,8.112,10.0732,107.304,Nan,NaN,Nan
3.862276,0.8623,8.112,10.4607,105.252,Nan,NaN,Nan
4.2512486,0.8623,8.112,10.1030,103.92,Nan,NaN,Nan
4.6425561,0.8623,8.112,10.4309,101.346,Nan,NaN,Nan
5.0412355,0.8623,8.112,9.8348,97.416,Nan,NaN,Nan
5.4325008,0.8623,8.112,9.3878,98.22,Nan,NaN,Nan
5.8221606,0.8623,8.112,9.4772,97.89,Nan,NaN,Nan
6.2105386,0.8623,8.112,9.9838,98.184,Nan,NaN,Nan
6.6010528,0.8623,8.112,10.7885,95.136,Nan,NaN,Nan
6.9904979,0.8623,8.112,10.1925,95.568,Nan,NaN,Nan
7.3798292,0.8623,8.112,10.5203,98.502,Nan,NaN,Nan
7.7687246,0.8622,8.112,10.6693,98.298,Nan,NaN,Nan
8.1573167,0.8622,8.112,10.9077,100.344,Nan,NaN,Nan
8.5466043,0.8622,8.112,11.1163,96.81,Nan,NaN,Nan
8.9386718,0.8622,8.112,10.3713,98.154,Nan,NaN,Nan
9.3285776,0.8622,8.112,10.1328,100.032,Nan,NaN,Nan
9.7200332,0.8622,8.112,9.9242,102.288,Nan,NaN,Nan
10.1113149,0.8622,8.112,10.4309,101.682,Nan,NaN,Nan
10.5025984,0.8622,8.112,10.0732,98.4,Nan,NaN,Nan
10.8936752,0.8622,8.112,10.0136,100.17,Nan,NaN,Nan
11.2841231,0.8622,8.112,10.1030,99.816,Nan,NaN,Nan
11.6730044,0.8622,8.112,10.4011,97.146,Nan,NaN,Nan
12.0620623,0.8622,8.112,10.8481,95.196,Nan,NaN,Nan
12.4499015,0.8622,8.112,10.5501,96.072,Nan,NaN,Nan
12.8404985,0.8622,8.112,10.8779,96.582,Nan,NaN,Nan
