Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.3833947,0.8618,8.154,248.2850,10.368,500.0000,1.7240,3.4481
0.7689697,0.8618,8.154,248.4940,10.35,500.0000,1.7240,3.4481
1.1505929,0.8618,8.154,248.6430,10.398,500.0000,1.7241,3.4483
1.5361112,0.8618,8.154,248.7320,10.404,500.0000,1.7241,3.4483
1.9192496,0.8618,8.154,248.4340,10.302,500.0000,1.7242,3.4484
2.304682,0.8618,8.154,248.1960,10.236,500.0000,1.7243,3.4485
2.6889666,0.8618,8.154,247.7780,10.44,500.0000,1.7243,3.4485
3.0762612,0.8618,8.154,247.7190,10.458,500.0000,1.7244,3.4487
3.4609966,0.8618,8.154,247.6890,10.494,500.0000,1.7244,3.4488
3.8448189,0.8618,8.154,248.3450,10.464,500.0000,1.7245,3.4489
4.2270355,0.8618,8.154,248.4340,10.452,500.0000,1.7245,3.4489
4.6118649,0.8617,8.154,248.6430,10.548,500.0000,1.7245,3.4490
4.996658,0.8617,8.154,248.6130,10.5,500.0000,1.7246,3.4491
5.3833466,0.8617,8.154,248.6130,10.374,500.0000,1.7246,3.4492
5.7694121,0.8617,8.154,248.7320,10.278,500.0000,1.7247,3.4494
6.1546495,0.8617,8.154,248.4040,10.194,500.0000,1.7247,3.4494
6.5396431,0.8617,8.154,247.7190,10.164,500.0000,1.7248,3.4495
6.9262002,0.8617,8.154,247.6000,10.248,500.0000,1.7248,3.4496
7.309999,0.8617,8.154,247.9870,10.356,500.0000,1.7248,3.4497
7.6941213,0.8617,8.154,248.0470,10.26,500.0000,1.7249,3.4498
8.0787435,0.8617,8.154,247.4510,10.44,500.0000,1.7249,3.4498
8.4642089,0.8617,8.154,247.8380,10.524,500.0000,1.7250,3.4500
8.8498188,0.8617,8.154,248.7620,10.44,500.0000,1.7250,3.4500
9.2341813,0.8617,8.154,248.9110,10.452,500.0000,1.7251,3.4502
9.6187861,0.8617,8.154,248.9410,10.536,500.0000,1.7251,3.4502
9.9996447,0.8617,8.154,249.0600,10.602,500.0000,1.7251,3.4503
10.3832723,0.8617,8.154,248.7020,10.542,500.0000,1.7252,3.4504
10.7694252,0.8617,8.154,247.7780,10.518,500.0000,1.7252,3.4505
11.1515774,0.8617,8.154,247.6290,10.476,500.0000,1.7253,3.4506
11.5351199,0.8617,8.154,247.4510,10.416,500.0000,1.7253,3.4506
11.9192101,0.8617,8.154,247.3310,10.404,500.0000,1.7254,3.4508
12.3026745,0.8617,8.154,247.5400,10.518,500.0000,1.7255,3.4509
12.6872517,0.8617,8.154,247.7780,10.512,500.0000,1.7255,3.4510
13.0711631,0.8617,8.154,247.9570,10.53,500.0000,1.7256,3.4512
13.45344,0.8617,8.154,248.1660,10.566,500.0000,1.7256,3.4512
13.8378871,0.8617,8.154,248.7920,10.506,500.0000,1.7257,3.4514
14.2207028,0.8617,8.154,249.4170,10.44,500.0000,1.7257,3.4514
14.6068962,0.8617,8.154,249.3880,10.392,500.0000,1.7258,3.4515
14.9917294,0.8617,8.154,248.8510,10.314,500.0000,1.7258,3.4517
15.3782127,0.8617,8.154,248.3450,10.266,500.0000,1.7259,3.4517
15.7638336,0.8617,8.154,248.6430,10.182,500.0000,1.7260,3.4519
16.1464695,0.8617,8.154,249.0900,10.146,500.0000,1.7260,3.4520
16.5318442,0.8617,8.154,249.1490,10.206,500.0000,1.7261,3.4521
16.9164673,0.8617,8.154,249.1490,10.284,500.0000,1.7261,3.4522
