Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.2068722,0.8622,8.154,208.3190,11.142,1000.000,2.1345,2.1345
0.5909887,0.8622,8.154,208.1700,11.028,1000.000,2.1346,2.1346
0.9740836,0.8622,8.154,207.3950,10.938,1000.000,2.1345,2.1345
1.3577891,0.8622,8.154,206.7100,10.92,1000.000,2.1345,2.1345
1.7422004,0.8622,8.154,206.6200,11.004,1000.000,2.1345,2.1345
2.1251603,0.8622,8.154,207.1870,10.896,1000.000,2.1345,2.1345
2.5098209,0.8622,8.154,207.2760,10.752,1000.000,2.1345,2.1345
2.8917555,0.8622,8.154,207.6040,10.698,1000.000,2.1344,2.1344
3.2758012,0.8622,8.154,207.8420,10.686,1000.000,2.1344,2.1344
3.6583153,0.8622,8.154,208.1400,10.68,1000.000,2.1344,2.1344
4.0446407,0.8622,8.154,208.4380,10.578,1000.000,2.1343,2.1343
4.4298197,0.8622,8.154,208.5580,10.626,1000.000,2.1343,2.1343
4.812047,0.8622,8.154,208.6170,10.692,1000.000,2.1342,2.1342
5.1938208,0.8622,8.154,208.2600,10.722,1000.000,2.1343,2.1343
5.5760428,0.8622,8.154,208.5580,10.818,1000.000,2.1342,2.1342
5.959785,0.8622,8.154,208.5280,10.722,1000.000,2.1341,2.1341
6.3451537,0.8622,8.154,208.0210,10.554,1000.000,2.1341,2.1341
6.7277623,0.8622,8.154,207.5440,10.536,1000.000,2.1341,2.1341
7.1137175,0.8622,8.154,208.0210,10.53,1000.000,2.1341,2.1341
7.4949338,0.8622,8.154,207.9620,10.632,1000.000,2.1340,2.1340
7.8785921,0.8622,8.154,207.9320,10.764,1000.000,2.1340,2.1340
8.2632194,0.8622,8.154,208.1400,10.848,1000.000,2.1340,2.1340
8.6483314,0.8622,8.154,208.3790,10.878,1000.000,2.1340,2.1340
9.0327211,0.8622,8.154,208.0510,10.926,1000.000,2.1340,2.1340
9.4136188,0.8622,8.154,207.6640,10.944,1000.000,2.1339,2.1339
9.800612,0.8622,8.154,207.9910,10.884,1000.000,2.1339,2.1339
10.1837266,0.8622,8.154,208.2000,10.83,1000.000,2.1339,2.1339
10.5677917,0.8622,8.154,208.2000,10.752,1000.000,2.1339,2.1339
10.9497989,0.8622,8.154,208.4680,10.764,1000.000,2.1338,2.1338
11.3304174,0.8622,8.154,208.5580,10.71,1000.000,2.1337,2.1337
11.7130183,0.8622,8.154,208.2890,10.704,1000.000,2.1337,2.1337
12.0966962,0.8622,8.154,207.3650,10.782,1000.000,2.1336,2.1336
12.4798475,0.8622,8.154,206.6500,10.872,1000.000,2.1336,2.1336
12.865031,0.8622,8.154,207.0080,10.89,1000.000,2.1335,2.1335
13.2477308,0.8622,8.154,207.3650,10.806,1000.000,2.1334,2.1334
13.631349,0.8622,8.154,207.2760,10.812,1000.000,2.1334,2.1334
14.013879,0.8622,8.154,206.9780,10.914,1000.000,2.1333,2.1333
14.3970787,0.8622,8.154,207.0380,10.986,1000.000,2.1333,2.1333
14.7815097,0.8622,8.154,207.4550,10.95,1000.000,2.1331,2.1331
15.1660589,0.8622,8.154,207.7530,10.842,1000.000,2.1331,2.1331
15.5486895,0.8622,8.154,207.7530,10.788,1000.000,2.1330,2.1330
15.9337091,0.8622,8.154,207.7530,10.872,1000.000,2.1330,2.1330
16.3186467,0.8622,8.154,207.7230,10.938,1000.000,2.1329,2.1329
16.7008017,0.8622,8.154,207.2460,11.106,1000.000,2.1328,2.1328
17.0850743,0.8622,8.154,206.7690,11.37,1000.000,2.1328,2.1328
17.4663975,0.8622,8.154,207.5440,11.436,1000.000,2.1327,2.1327
17.8502698,0.8622,8.154,208.0810,11.364,1000.000,2.1327,2.1327
18.2340579,0.8622,8.154,208.7070,11.232,1000.000,2.1326,2.1326
18.6211054,0.8622,8.154,209.1830,11.136,1000.000,2.1326,2.1326
19.0050439,0.8622,8.154,209.3920,10.956,1000.000,2.1326,2.1326
19.3889116,0.8622,8.154,208.7360,10.902,1000.000,2.1325,2.1325
19.7744541,0.8622,8.154,208.4680,10.806,1000.000,2.1325,2.1325
20.1574429,0.8622,8.154,208.1700,10.824,1000.000,2.1325,2.1325
20.5402455,0.8622,8.154,207.9620,10.944,1000.000,2.1325,2.1325
20.9229787,0.8622,8.154,207.9320,11.034,1000.000,2.1325,2.1325
21.3066899,0.8622,8.154,208.1700,11.076,1000.000,2.1324,2.1324
21.69186,0.8622,8.154,208.3190,10.818,1000.000,2.1324,2.1324
22.076202,0.8622,8.154,207.9320,10.728,1000.000,2.1324,2.1324
22.461211,0.8622,8.154,208.2000,10.674,1000.000,2.1324,2.1324
22.8461673,0.8622,8.154,208.2000,10.662,1000.000,2.1323,2.1323
23.2272884,0.8622,8.154,207.9910,10.758,1000.000,2.1324,2.1324
23.6098261,0.8622,8.154,207.6040,10.95,1000.000,2.1324,2.1324
23.9932587,0.8622,8.154,207.4250,11.04,1000.000,2.1324,2.1324
24.378595,0.8622,8.154,207.5150,11.034,1000.000,2.1324,2.1324
24.7631627,0.8622,8.154,208.0510,10.914,1000.000,2.1324,2.1324
25.1482029,0.8622,8.154,207.9910,10.848,1000.000,2.1325,2.1325
25.5310849,0.8622,8.154,207.8130,10.866,1000.000,2.1324,2.1324
25.917305,0.8622,8.154,207.7530,10.89,1000.000,2.1324,2.1324
26.3018848,0.8622,8.154,207.6640,10.926,1000.000,2.1324,2.1324
26.685093,0.8622,8.154,208.1400,10.86,1000.000,2.1324,2.1324
27.066707,0.8622,8.154,208.7070,10.8,1000.000,2.1324,2.1324
27.4528069,0.8622,8.154,208.8850,10.758,1000.000,2.1324,2.1324
27.8359705,0.8622,8.154,208.3490,10.674,1000.000,2.1324,2.1324
28.2199991,0.8622,8.154,207.9620,10.62,1000.000,2.1324,2.1324
28.6074773,0.8622,8.154,207.7230,10.626,1000.000,2.1323,2.1323
28.9931936,0.8622,8.154,207.7830,10.758,1000.000,2.1324,2.1324
29.3798015,0.8622,8.154,208.0810,10.824,1000.000,2.1323,2.1323
29.7643496,0.8622,8.154,208.3190,10.866,1000.000,2.1323,2.1323
30.1473629,0.8622,8.154,208.5580,10.89,1000.000,2.1322,2.1322
30.5303828,0.8622,8.154,208.7360,10.926,1000.000,2.1322,2.1322
30.9132299,0.8622,8.154,208.7070,10.902,1000.000,2.1322,2.1322
31.2985896,0.8622,8.154,208.4380,11.028,1000.000,2.1321,2.1321
31.6829572,0.8622,8.154,208.5280,11.07,1000.000,2.1322,2.1322
32.0644998,0.8622,8.154,208.5580,11.088,1000.000,2.1321,2.1321
32.4496799,0.8622,8.154,208.0810,11.166,1000.000,2.1321,2.1321
32.8317887,0.8622,8.154,207.7530,11.274,1000.000,2.1321,2.1321
33.2160608,0.8622,8.154,207.4850,11.166,1000.000,2.1321,2.1321
33.5994209,0.8622,8.154,206.9480,11.016,1000.000,2.1321,2.1321
33.9814809,0.8622,8.154,206.5010,10.932,1000.000,2.1320,2.1320
34.3629435,0.8622,8.154,206.5610,10.836,1000.000,2.1320,2.1320
34.7456067,0.8622,8.154,206.9780,10.782,1000.000,2.1319,2.1319
35.1338607,0.8622,8.154,207.1570,10.794,1000.000,2.1320,2.1320
35.5175035,0.8622,8.154,207.0970,10.806,1000.000,2.1319,2.1319
35.9036786,0.8622,8.154,207.2160,10.836,1000.000,2.1319,2.1319
36.2914846,0.8622,8.154,207.6040,10.77,1000.000,2.1318,2.1318
36.6730554,0.8622,8.154,208.1110,10.584,1000.000,2.1317,2.1317
37.0577748,0.8622,8.154,207.3060,10.656,1000.000,2.1318,2.1318
37.440891,0.8622,8.154,207.0080,10.794,1000.000,2.1316,2.1316
37.8248984,0.8622,8.154,207.1870,10.866,1000.000,2.1316,2.1316
38.2076152,0.8622,8.154,207.7530,10.83,1000.000,2.1316,2.1316
38.5925021,0.8622,8.154,207.7530,10.842,1000.000,2.1315,2.1315
38.9775451,0.8622,8.154,207.5440,10.884,1000.000,2.1315,2.1315
39.3613763,0.8622,8.154,207.9620,10.92,1000.000,2.1314,2.1314
39.7450165,0.8622,8.154,208.3790,10.89,1000.000,2.1314,2.1314
40.128578,0.8622,8.154,208.3490,10.908,1000.000,2.1313,2.1313
40.5135892,0.8622,8.154,208.2000,11.046,1000.000,2.1313,2.1313
