Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.1159988,0.8618,8.154,405.2540,9.366,500.0000,2.2685,4.5371
1.0976147,0.8618,8.154,406.3270,9.45,500.0000,2.2686,4.5371
2.0807096,0.8618,8.154,406.4460,9.36,500.0000,2.2685,4.5371
3.06672,0.8618,8.154,406.0290,9.366,500.0000,2.2685,4.5371
4.0494124,0.8618,8.154,406.9230,9.216,500.0000,2.2685,4.5370
5.0349528,0.8618,8.154,406.0290,9.3,500.0000,2.2685,4.5370
6.016327,0.8618,8.154,406.0290,9.264,500.0000,2.2685,4.537
7.0009144,0.8618,8.154,405.9690,9.216,500.0000,2.2685,4.5369
7.9875718,0.8618,8.154,406.9230,9.21,500.0000,2.2685,4.5370
8.9701525,0.8618,8.154,405.7310,9.522,500.0000,2.2685,4.5369
9.9527457,0.8618,8.154,406.8040,9.546,500.0000,2.2685,4.5370
10.9330891,0.8618,8.154,407.4590,9.558,500.0000,2.2685,4.5370
11.9146566,0.8618,8.154,406.5060,9.33,500.0000,2.2685,4.5370
12.8997314,0.8618,8.154,405.2540,9.384,500.0000,2.2685,4.5369
13.8825433,0.8618,8.154,405.0750,9.408,500.0000,2.2685,4.5369
14.8648517,0.8618,8.154,406.3860,9.372,500.0000,2.2684,4.5369
15.8470472,0.8618,8.154,407.5780,9.396,500.0000,2.2684,4.5369
16.8287015,0.8618,8.154,406.8040,9.3,500.0000,2.2684,4.5368
17.8110133,0.8618,8.154,405.1940,9.288,500.0000,2.2684,4.5368
18.7951899,0.8618,8.154,406.3270,9.372,500.0000,2.2684,4.5368
19.7788148,0.8618,8.154,406.8630,9.432,500.0000,2.2684,4.5368
20.76031,0.8618,8.154,405.6710,9.288,500.0000,2.2684,4.5369
21.7427674,0.8618,8.154,406.2670,9.354,500.0000,2.2684,4.5368
22.7236833,0.8618,8.154,405.7900,9.426,500.0000,2.2684,4.5368
23.7058484,0.8618,8.154,405.2540,9.504,500.0000,2.2684,4.5368
24.6875021,0.8618,8.154,405.3130,9.366,500.0000,2.2684,4.5368
25.6715393,0.8618,8.154,405.4920,9.216,500.0000,2.2684,4.5368
26.6539042,0.8618,8.154,405.1940,9.324,500.0000,2.2684,4.5368
27.6369353,0.8618,8.154,404.8960,9.51,500.0000,2.2684,4.5367
28.6211667,0.8618,8.154,406.3860,9.366,500.0000,2.2684,4.5367
29.6051999,0.8618,8.154,405.8500,9.372,500.0000,2.2684,4.5368
30.5896124,0.8618,8.154,406.0880,9.39,500.0000,2.2684,4.5367
31.571235,0.8618,8.154,406.2080,9.288,500.0000,2.2684,4.5367
32.5527388,0.8618,8.154,406.8630,9.348,500.0000,2.2684,4.5368
33.5369451,0.8618,8.154,406.5060,9.39,500.0000,2.2684,4.5368
34.5218186,0.8618,8.154,406.9230,9.456,500.0000,2.2684,4.5368
35.5050575,0.8618,8.154,406.9820,9.318,500.0000,2.2684,4.5367
36.4890743,0.8618,8.154,405.9690,9.528,500.0000,2.2684,4.5367
37.472403,0.8618,8.154,405.7310,9.408,500.0000,2.2684,4.5368
38.4542549,0.8618,8.154,405.1940,9.468,500.0000,2.2684,4.5368
39.4377281,0.8618,8.154,404.8370,9.48,500.0000,2.2684,4.5367
40.4208879,0.8618,8.154,405.9090,9.378,500.0000,2.2684,4.5368
41.4039743,0.8618,8.154,406.3270,9.294,500.0000,2.2684,4.5368
42.388325,0.8618,8.154,407.4590,9.414,500.0000,2.2684,4.5368
43.3703705,0.8618,8.154,407.4000,9.492,500.0000,2.2684,4.5368
44.3526473,0.8618,8.154,406.5650,9.612,500.0000,2.2684,4.5368
45.3341372,0.8618,8.154,407.4000,9.576,500.0000,2.2684,4.5368
46.3163373,0.8618,8.154,407.4000,9.54,500.0000,2.2684,4.5368
47.2999967,0.8618,8.154,407.2210,9.342,500.0000,2.2684,4.5368
48.2860175,0.8618,8.154,406.0290,9.294,500.0000,2.2684,4.5368
49.2679217,0.8618,8.154,406.3860,9.324,500.0000,2.2684,4.5368
50.2502602,0.8618,8.154,406.0880,9.348,500.0000,2.2684,4.5368
51.2324475,0.8618,8.154,405.9690,9.282,500.0000,2.2684,4.5368
52.215428,0.8618,8.154,405.0750,9.228,500.0000,2.2684,4.5369
53.1990827,0.8618,8.154,405.3730,9.312,500.0000,2.2684,4.5369
54.1822994,0.8618,8.154,406.6840,9.3,500.0000,2.2684,4.5369
55.1628466,0.8618,8.154,407.1020,9.402,500.0000,2.2684,4.5368
56.1460594,0.8618,8.154,407.2800,9.276,500.0000,2.2684,4.5368
57.1283941,0.8618,8.154,406.1480,9.282,500.0000,2.2684,4.5368
58.1125205,0.8618,8.154,405.7900,9.48,500.0000,2.2684,4.5368
59.0963017,0.8618,8.154,407.3400,9.432,500.0000,2.2684,4.5367
60.0785677,0.8618,8.154,407.2210,9.342,500.0000,2.2684,4.5368
61.0617626,0.8618,8.154,406.6250,9.312,500.0000,2.2684,4.5367
62.0447692,0.8618,8.154,405.4920,9.432,500.0000,2.2684,4.5367
63.0272642,0.8618,8.154,406.1480,9.558,500.0000,2.2684,4.5368
64.0096162,0.8618,8.154,405.7900,9.522,500.0000,2.2684,4.5367
64.9908826,0.8618,8.154,405.4330,9.48,500.0000,2.2684,4.5368
65.9723261,0.8618,8.154,405.4330,9.456,500.0000,2.2684,4.5368
66.9532969,0.8618,8.154,405.5520,9.444,500.0000,2.2683,4.5367
67.9339875,0.8618,8.154,406.8040,9.492,500.0000,2.2684,4.5367
68.9149768,0.8618,8.154,407.1610,9.408,500.0000,2.2684,4.5368
69.8984241,0.8618,8.154,405.0750,9.366,500.0000,2.2684,4.5368
70.8817215,0.8618,8.154,405.8500,9.27,500.0000,2.2684,4.5368
71.8657509,0.8618,8.154,406.3270,9.258,500.0000,2.2684,4.5368
72.8481379,0.8618,8.154,405.3730,9.3,500.0000,2.2684,4.5368
73.8306393,0.8618,8.154,404.6580,9.366,500.0000,2.2684,4.5368
74.8134518,0.8618,8.154,405.3730,9.42,500.0000,2.2684,4.5368
75.7975849,0.8618,8.154,406.2670,9.474,500.0000,2.2684,4.5367
76.7798341,0.8618,8.154,406.3270,9.504,500.0000,2.2683,4.5367
77.762099,0.8618,8.154,405.5520,9.48,500.0000,2.2683,4.5366
78.7439416,0.8618,8.154,406.4460,9.552,500.0000,2.2683,4.5367
79.7252867,0.8618,8.154,405.7310,9.402,500.0000,2.2683,4.5366
80.7089304,0.8618,8.154,405.4920,9.192,500.0000,2.2683,4.5367
81.6909769,0.8618,8.154,405.9690,9.198,500.0000,2.2683,4.5367
82.6749091,0.8618,8.154,406.0290,9.138,500.0000,2.2684,4.5367
83.6598245,0.8618,8.154,406.2080,9.234,500.0000,2.2684,4.5367
84.639472,0.8618,8.154,405.4330,9.342,500.0000,2.2683,4.5367
85.6236174,0.8618,8.154,405.9690,9.438,500.0000,2.2684,4.5368
86.606407,0.8618,8.154,406.5060,9.342,500.0000,2.2684,4.5368
87.589248,0.8618,8.154,406.6840,9.354,500.0000,2.2683,4.5367
88.5720492,0.8618,8.154,405.7900,9.21,500.0000,2.2683,4.5367
89.5555975,0.8618,8.154,405.6110,9.192,500.0000,2.2684,4.5367
90.5369269,0.8618,8.154,405.6110,9.414,500.0000,2.2684,4.5367
91.5172715,0.8618,8.154,405.3730,9.354,500.0000,2.2684,4.5367
92.4981094,0.8618,8.154,405.1350,9.3,500.0000,2.2683,4.5367
93.4818394,0.8618,8.154,405.0750,9.432,500.0000,2.2683,4.5367
94.4663212,0.8618,8.154,405.4920,9.33,500.0000,2.2683,4.5366
95.4481483,0.8618,8.154,406.0290,9.372,500.0000,2.2683,4.5367
96.4318541,0.8618,8.154,406.5650,9.336,500.0000,2.2683,4.5367
97.4143618,0.8618,8.154,407.1020,9.45,500.0000,2.2683,4.5367
98.396779,0.8618,8.154,407.5190,9.462,500.0000,2.2683,4.5367
99.3781323,0.8618,8.154,406.0880,9.516,500.0000,2.2684,4.5367
100.3607182,0.8618,8.154,405.7310,9.336,500.0000,2.2684,4.5367
101.3461031,0.8618,8.154,405.6710,9.276,500.0000,2.2683,4.5367
102.3293301,0.8618,8.154,405.3130,9.432,500.0000,2.2684,4.5367
103.3105432,0.8618,8.154,405.0750,9.576,500.0000,2.2684,4.5367
104.2947949,0.8618,8.154,406.0880,9.564,500.0000,2.2684,4.5367
105.2754956,0.8618,8.154,406.0290,9.414,500.0000,2.2684,4.5367
106.2587418,0.8618,8.154,405.6110,9.21,500.0000,2.2684,4.5368
107.241859,0.8618,8.154,405.2540,9.42,500.0000,2.2684,4.5368
108.2261744,0.8618,8.154,405.9690,9.384,500.0000,2.2684,4.5369
109.2104531,0.8618,8.154,406.2670,9.348,500.0000,2.2684,4.5368
110.1935701,0.8618,8.154,407.6380,9.324,500.0000,2.2684,4.5368
111.1756078,0.8618,8.154,406.5060,9.33,500.0000,2.2684,4.5368
112.1597882,0.8618,8.154,406.8040,9.342,500.0000,2.2684,4.5368
113.1437583,0.8618,8.154,405.4330,9.414,500.0000,2.2684,4.5368
114.126959,0.8618,8.154,407.0420,9.45,500.0000,2.2684,4.5368
115.1105739,0.8618,8.154,405.4920,9.432,500.0000,2.2684,4.5368
116.0928383,0.8618,8.154,405.1940,9.462,500.0000,2.2684,4.5368
117.0755096,0.8618,8.154,405.0150,9.552,500.0000,2.2684,4.5368
118.0590905,0.8618,8.154,406.3860,9.366,500.0000,2.2684,4.5368
119.0442263,0.8618,8.154,405.4330,9.264,500.0000,2.2684,4.5367
120.0272574,0.8618,8.154,405.4920,9.408,500.0000,2.2684,4.5368
121.0105582,0.8618,8.154,405.7900,9.432,500.0000,2.2684,4.5368
121.9948589,0.8618,8.154,406.2670,9.426,500.0000,2.2684,4.5367
122.9784816,0.8618,8.154,407.1610,9.18,500.0000,2.2684,4.5368
123.9621517,0.8618,8.154,406.2670,9.396,500.0000,2.2684,4.5367
124.9445187,0.8618,8.154,407.5190,9.39,500.0000,2.2684,4.5367
125.9258536,0.8618,8.154,407.6380,9.348,500.0000,2.2683,4.5367
126.9052636,0.8618,8.154,406.5650,9.402,500.0000,2.2683,4.5366
127.888177,0.8618,8.154,405.9690,9.384,500.0000,2.2683,4.5366
128.870407,0.8618,8.154,405.9690,9.342,500.0000,2.2683,4.5366
129.8548158,0.8618,8.154,405.6710,9.288,500.0000,2.2683,4.5367
130.8369942,0.8618,8.154,407.3400,9.24,500.0000,2.2684,4.5368
131.8201996,0.8618,8.154,407.3400,9.6,500.0000,2.2684,4.5368
132.8043015,0.8618,8.154,406.7440,9.612,500.0000,2.2684,4.5368
133.7881866,0.8618,8.154,405.8500,9.606,500.0000,2.2684,4.5368
134.7714858,0.8618,8.154,406.5060,9.522,500.0000,2.2684,4.5368
135.7561643,0.8618,8.154,406.3270,9.546,500.0000,2.2684,4.5368
136.7386994,0.8618,8.154,406.2670,9.552,500.0000,2.2684,4.5368
137.7274478,0.8618,8.154,407.6380,9.42,500.0000,2.2684,4.5368
138.7083889,0.8618,8.154,406.6840,9.174,500.0000,2.2684,4.5368
139.6888448,0.8618,8.154,405.1350,9.318,500.0000,2.2684,4.5368
140.6719421,0.8618,8.154,406.6250,9.39,500.0000,2.2684,4.5367
141.6540761,0.8618,8.154,406.6250,9.342,500.0000,2.2684,4.5368
142.637196,0.8618,8.154,405.7310,9.27,500.0000,2.2684,4.5368
143.6214098,0.8618,8.154,405.6110,9.582,500.0000,2.2684,4.5368
144.6039965,0.8618,8.154,405.9090,9.648,500.0000,2.2684,4.5368
145.5882083,0.8618,8.154,405.4920,9.672,500.0000,2.2684,4.5369
146.5719161,0.8618,8.154,406.3860,9.582,500.0000,2.2685,4.5369
147.555526,0.8618,8.154,406.0880,9.444,500.0000,2.2684,4.5368
148.5393169,0.8618,8.154,406.3270,9.432,500.0000,2.2684,4.5368
149.5244413,0.8618,8.154,406.4460,9.378,500.0000,2.2684,4.5368
150.5066503,0.8618,8.154,405.3730,9.354,500.0000,2.2684,4.5367
151.4912543,0.8618,8.154,405.5520,9.42,500.0000,2.2683,4.5367
152.4736696,0.8618,8.154,405.2540,9.498,500.0000,2.2683,4.5366
153.4574078,0.8618,8.154,406.0290,9.558,500.0000,2.2683,4.5366
154.4409211,0.8618,8.154,405.6710,9.552,500.0000,2.2683,4.5366
155.4227421,0.8618,8.154,406.1480,9.258,500.0000,2.2683,4.5366
156.4058084,0.8618,8.154,404.8370,9.252,500.0000,2.2683,4.5367
157.392539,0.8618,8.154,406.2080,9.366,500.0000,2.2684,4.5367
158.3767902,0.8618,8.154,406.3270,9.294,500.0000,2.2684,4.5368
159.3564067,0.8618,8.154,407.5190,9.198,500.0000,2.2684,4.5368
160.3435945,0.8618,8.154,405.6710,9.372,500.0000,2.2684,4.5368
161.3281597,0.8618,8.154,406.2670,9.378,500.0000,2.2684,4.5368
162.3096512,0.8618,8.154,407.2800,9.456,500.0000,2.2684,4.5368
163.2931665,0.8618,8.154,407.2210,9.504,500.0000,2.2684,4.5368
164.2765739,0.8618,8.154,405.2540,9.474,500.0000,2.2684,4.5368
