Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.1720821,0.8622,8.124,10.7587,98.982,Nan,NaN,Nan
0.5612072,0.8622,8.124,10.7587,99.258,Nan,NaN,Nan
0.9489488,0.8622,8.124,10.7587,99.522,Nan,NaN,Nan
1.3362941,0.8622,8.124,10.7587,99.816,Nan,NaN,Nan
1.7262336,0.8622,8.124,10.7289,100.032,Nan,NaN,Nan
2.1172124,0.8622,8.124,10.6395,100.29,Nan,NaN,Nan
2.5046539,0.8622,8.124,10.5799,100.62,Nan,NaN,Nan
2.8945468,0.8622,8.124,10.5203,101.01,Nan,NaN,Nan
3.284997,0.8622,8.124,10.5501,101.454,Nan,NaN,Nan
3.6751518,0.8622,8.124,10.6097,101.946,Nan,NaN,Nan
4.0643606,0.8622,8.124,10.6991,102.306,Nan,NaN,Nan
4.4592757,0.8622,8.124,10.7587,102.66,Nan,NaN,Nan
4.8479773,0.8622,8.124,10.8481,102.822,Nan,NaN,Nan
5.2378321,0.8622,8.124,10.9375,102.984,Nan,NaN,Nan
5.6276423,0.8622,8.124,11.0567,102.846,Nan,NaN,Nan
6.016612,0.8622,8.124,11.1461,102.462,Nan,NaN,Nan
6.4080835,0.8622,8.124,11.2653,102.006,Nan,NaN,Nan
6.7964176,0.8622,8.124,11.3249,101.592,Nan,NaN,Nan
7.1850025,0.8622,8.124,11.3547,101.226,Nan,NaN,Nan
7.5739426,0.8621,8.124,11.3547,101.016,Nan,NaN,Nan
7.9621397,0.8621,8.124,11.2653,100.98,Nan,NaN,Nan
8.3524915,0.8621,8.124,11.2057,101.142,Nan,NaN,Nan
8.7434203,0.8621,8.124,11.1461,101.292,Nan,NaN,Nan
9.1331096,0.8621,8.124,11.0865,101.718,Nan,NaN,Nan
9.5210502,0.8621,8.124,11.0269,102.21,Nan,NaN,Nan
9.9103696,0.8621,8.124,10.9971,102.792,Nan,NaN,Nan
10.3010644,0.8621,8.124,10.9375,103.278,Nan,NaN,Nan
10.6906708,0.8621,8.124,10.9077,103.506,Nan,NaN,Nan
11.0805227,0.8621,8.124,10.8779,103.548,Nan,NaN,Nan
11.4701675,0.8621,8.124,10.8779,103.44,Nan,NaN,Nan
11.8602537,0.8622,8.124,10.9077,103.398,Nan,NaN,Nan
12.2510199,0.8622,8.124,10.9673,103.236,Nan,NaN,Nan
12.6414903,0.8622,8.124,11.0269,102.822,Nan,NaN,Nan
13.0290536,0.8622,8.124,11.0567,102.24,Nan,NaN,Nan
13.4180576,0.8622,8.124,11.0865,101.598,Nan,NaN,Nan
13.8091083,0.8622,8.124,11.1163,101.31,Nan,NaN,Nan
14.1975879,0.8622,8.124,11.1461,101.208,Nan,NaN,Nan
14.5884334,0.8622,8.124,11.1461,101.124,Nan,NaN,Nan
14.9800821,0.8622,8.124,11.1461,101.124,Nan,NaN,Nan
15.3707813,0.8622,8.124,11.1461,101.028,Nan,NaN,Nan
15.7621517,0.8622,8.124,11.1461,100.686,Nan,NaN,Nan
16.1516089,0.8622,8.124,11.1163,100.098,Nan,NaN,Nan
16.541191,0.8622,8.124,11.0865,99.606,Nan,NaN,Nan
16.9306074,0.8622,8.124,11.0567,99.348,Nan,NaN,Nan
17.3207468,0.8622,8.124,11.0567,99.096,Nan,NaN,Nan
17.7092837,0.8622,8.124,11.0269,98.934,Nan,NaN,Nan
18.0971547,0.8622,8.124,10.9971,98.964,Nan,NaN,Nan
18.4883008,0.8622,8.124,10.9673,99.174,Nan,NaN,Nan
18.8789806,0.8622,8.124,10.9375,99.378,Nan,NaN,Nan
19.2692681,0.8622,8.124,10.9077,99.636,Nan,NaN,Nan
19.6597141,0.8622,8.124,10.9673,99.792,Nan,NaN,Nan
20.0506029,0.8622,8.124,10.9971,99.834,Nan,NaN,Nan
20.4420639,0.8621,8.124,11.0567,99.888,Nan,NaN,Nan
20.8324089,0.8621,8.124,11.0865,99.858,Nan,NaN,Nan
21.2228688,0.8621,8.124,11.1461,99.732,Nan,NaN,Nan
21.6134598,0.8621,8.124,11.1759,99.69,Nan,NaN,Nan
22.0025249,0.8621,8.124,11.2057,99.324,Nan,NaN,Nan
22.3945194,0.8621,8.124,11.1759,98.748,Nan,NaN,Nan
22.783656,0.8621,8.124,11.1163,98.364,Nan,NaN,Nan
23.173878,0.8621,8.124,11.0567,98.238,Nan,NaN,Nan
23.5622598,0.8621,8.124,10.9971,98.28,Nan,NaN,Nan
23.9506054,0.8621,8.124,10.9375,98.4,Nan,NaN,Nan
24.3424503,0.8621,8.124,10.8779,98.712,Nan,NaN,Nan
24.7331801,0.8621,8.124,10.8481,99.204,Nan,NaN,Nan
25.1218873,0.8621,8.124,10.7885,99.768,Nan,NaN,Nan
25.5113822,0.8621,8.124,10.7885,100.494,Nan,NaN,Nan
25.9024578,0.8621,8.124,10.7885,101.382,Nan,NaN,Nan
26.2948344,0.8621,8.124,10.7885,102.174,Nan,NaN,Nan
26.6857356,0.8621,8.124,10.8481,102.864,Nan,NaN,Nan
27.0750925,0.8621,8.124,10.8779,103.464,Nan,NaN,Nan
27.466206,0.8621,8.124,10.8779,103.992,Nan,NaN,Nan
27.8550247,0.8621,8.124,10.9077,104.31,Nan,NaN,Nan
28.2452212,0.8621,8.124,10.9375,104.436,Nan,NaN,Nan
28.6340781,0.8621,8.124,10.9971,104.376,Nan,NaN,Nan
29.0240042,0.8621,8.124,11.0269,104.058,Nan,NaN,Nan
29.4134838,0.8621,8.124,11.0269,103.788,Nan,NaN,Nan
29.8047885,0.8621,8.124,11.0269,103.638,Nan,NaN,Nan
30.1956093,0.8621,8.124,10.9673,103.422,Nan,NaN,Nan
30.5867961,0.8621,8.124,10.9375,103.212,Nan,NaN,Nan
30.9767527,0.8621,8.124,10.9077,102.972,Nan,NaN,Nan
31.3725963,0.8621,8.124,10.8779,102.546,Nan,NaN,Nan
31.7632471,0.8621,8.124,10.9077,102.084,Nan,NaN,Nan
32.1511995,0.8621,8.124,10.9077,101.448,Nan,NaN,Nan
32.5416619,0.8621,8.124,10.9077,100.83,Nan,NaN,Nan
32.9305858,0.8621,8.124,10.8779,100.488,Nan,NaN,Nan
33.3226399,0.8621,8.124,10.8779,100.314,Nan,NaN,Nan
33.7133024,0.8621,8.124,10.9077,100.11,Nan,NaN,Nan
34.1033151,0.8621,8.124,10.9375,99.822,Nan,NaN,Nan
34.4945287,0.8621,8.124,10.9673,99.606,Nan,NaN,Nan
34.8845813,0.8621,8.124,10.9971,99.408,Nan,NaN,Nan
35.2765794,0.8621,8.124,11.0269,99.39,Nan,NaN,Nan
35.6649601,0.8621,8.124,11.0269,99.474,Nan,NaN,Nan
36.0570676,0.8621,8.124,11.0269,99.648,Nan,NaN,Nan
36.4506326,0.8621,8.124,10.9971,99.93,Nan,NaN,Nan
36.8415114,0.8621,8.124,10.9971,100.032,Nan,NaN,Nan
37.2317336,0.8621,8.124,10.9673,100.05,Nan,NaN,Nan
37.621509,0.8621,8.124,10.9673,99.96,Nan,NaN,Nan
38.0112161,0.8621,8.124,10.9971,99.864,Nan,NaN,Nan
38.3982296,0.8621,8.124,10.9971,99.762,Nan,NaN,Nan
38.7878406,0.8621,8.124,11.0269,99.732,Nan,NaN,Nan
39.1799972,0.8621,8.124,11.0567,99.786,Nan,NaN,Nan
39.5697575,0.8621,8.124,11.0865,99.912,Nan,NaN,Nan
39.9596975,0.8621,8.124,11.1461,100.05,Nan,NaN,Nan
40.3486304,0.8621,8.124,11.1759,100.374,Nan,NaN,Nan
40.7390992,0.8621,8.124,11.2057,100.608,Nan,NaN,Nan
41.130855,0.8621,8.124,11.2057,100.596,Nan,NaN,Nan
41.5233094,0.8621,8.124,11.2057,100.428,Nan,NaN,Nan
41.9146192,0.8621,8.124,11.1759,100.374,Nan,NaN,Nan
42.3045655,0.8621,8.124,11.1759,100.542,Nan,NaN,Nan
42.6945878,0.8621,8.124,11.2057,100.596,Nan,NaN,Nan
43.0850158,0.8621,8.124,11.2653,100.548,Nan,NaN,Nan
43.4759036,0.8621,8.124,11.3249,100.254,Nan,NaN,Nan
