Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.2426394,0.8622,8.118,10.1030,102.456,Nan,NaN,Nan
0.6365034,0.8622,8.118,10.1030,102.546,Nan,NaN,Nan
1.027926,0.8622,8.118,10.1328,102.786,Nan,NaN,Nan
1.4180291,0.8622,8.118,10.1925,102.882,Nan,NaN,Nan
1.8068174,0.8622,8.118,10.2819,102.642,Nan,NaN,Nan
2.1946401,0.8622,8.118,10.2819,102.33,Nan,NaN,Nan
2.5839442,0.8622,8.118,10.2819,101.964,Nan,NaN,Nan
2.9743216,0.8622,8.118,10.2521,101.532,Nan,NaN,Nan
3.3650881,0.8622,8.118,10.1925,101.106,Nan,NaN,Nan
3.7557918,0.8622,8.118,10.1925,100.65,Nan,NaN,Nan
4.1472688,0.8622,8.118,10.1627,100.17,Nan,NaN,Nan
4.5363601,0.8622,8.118,10.1627,99.618,Nan,NaN,Nan
4.9263232,0.8622,8.118,10.1627,99.336,Nan,NaN,Nan
5.317197,0.8622,8.118,10.1627,99.324,Nan,NaN,Nan
5.7088005,0.8622,8.118,10.1925,99.372,Nan,NaN,Nan
6.0979354,0.8622,8.118,10.2819,99.384,Nan,NaN,Nan
6.4878385,0.8622,8.118,10.4011,99.48,Nan,NaN,Nan
6.8755001,0.8622,8.118,10.4607,99.6,Nan,NaN,Nan
7.2667291,0.8622,8.118,10.5203,99.66,Nan,NaN,Nan
7.6578117,0.8622,8.118,10.4905,99.864,Nan,NaN,Nan
8.0477496,0.8622,8.118,10.4607,100.164,Nan,NaN,Nan
8.4376833,0.8622,8.118,10.4309,100.56,Nan,NaN,Nan
8.8267995,0.8622,8.118,10.4607,101.184,Nan,NaN,Nan
9.2155783,0.8622,8.118,10.4905,101.682,Nan,NaN,Nan
9.6064198,0.8622,8.118,10.5203,102.306,Nan,NaN,Nan
9.9941926,0.8622,8.118,10.5501,102.744,Nan,NaN,Nan
10.386117,0.8622,8.118,10.5501,103.05,Nan,NaN,Nan
10.7773838,0.8622,8.118,10.5203,103.092,Nan,NaN,Nan
11.1679761,0.8622,8.118,10.4905,103.02,Nan,NaN,Nan
11.5580392,0.8622,8.118,10.4905,102.756,Nan,NaN,Nan
11.9473319,0.8622,8.118,10.4905,102.36,Nan,NaN,Nan
12.3365083,0.8622,8.118,10.5203,101.952,Nan,NaN,Nan
12.7273947,0.8622,8.118,10.5203,101.646,Nan,NaN,Nan
13.1154621,0.8622,8.118,10.5501,101.556,Nan,NaN,Nan
13.5059329,0.8622,8.118,10.5799,101.808,Nan,NaN,Nan
13.8947835,0.8622,8.118,10.5799,102.072,Nan,NaN,Nan
14.2847601,0.8622,8.118,10.5799,102.072,Nan,NaN,Nan
14.6738865,0.8622,8.118,10.5799,101.91,Nan,NaN,Nan
15.0633581,0.8622,8.118,10.5203,101.616,Nan,NaN,Nan
15.4532621,0.8622,8.118,10.4607,101.382,Nan,NaN,Nan
15.8414841,0.8622,8.118,10.4309,101.22,Nan,NaN,Nan
16.2308503,0.8622,8.118,10.4607,101.112,Nan,NaN,Nan
16.6218293,0.8622,8.118,10.4905,101.148,Nan,NaN,Nan
17.0121642,0.8622,8.118,10.5501,101.166,Nan,NaN,Nan
17.4013134,0.8622,8.118,10.6097,101.184,Nan,NaN,Nan
17.789049,0.8622,8.118,10.7289,101.256,Nan,NaN,Nan
18.1780091,0.8622,8.118,10.8481,101.136,Nan,NaN,Nan
18.5680485,0.8622,8.118,10.9375,100.938,Nan,NaN,Nan
18.9569041,0.8622,8.118,11.0269,100.77,Nan,NaN,Nan
19.3464854,0.8622,8.118,11.0865,100.704,Nan,NaN,Nan
19.738741,0.8622,8.118,11.1461,100.74,Nan,NaN,Nan
20.1282548,0.8622,8.118,11.2057,100.878,Nan,NaN,Nan
20.5170644,0.8622,8.118,11.2057,100.926,Nan,NaN,Nan
20.9062171,0.8622,8.118,11.2355,100.926,Nan,NaN,Nan
21.2962872,0.8622,8.118,11.2057,101.058,Nan,NaN,Nan
