Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.3906667,0.8622,8.154,11.0865,98.724,Nan,NaN,Nan
0.7799062,0.8622,8.154,11.0567,98.766,Nan,NaN,Nan
1.1721957,0.8622,8.154,10.9971,98.988,Nan,NaN,Nan
1.5612756,0.8622,8.154,10.9077,99.144,Nan,NaN,Nan
1.9498157,0.8622,8.154,10.7885,99.228,Nan,NaN,Nan
2.3393068,0.8622,8.154,10.6693,99.18,Nan,NaN,Nan
2.7269009,0.8622,8.154,10.4905,99.15,Nan,NaN,Nan
3.1169774,0.8622,8.154,10.3415,98.916,Nan,NaN,Nan
3.5054567,0.8622,8.154,10.1925,98.382,Nan,NaN,Nan
3.8942169,0.8622,8.154,10.0434,97.926,Nan,NaN,Nan
4.2822028,0.8622,8.154,9.9242,97.842,Nan,NaN,Nan
4.67731,0.8622,8.154,9.8050,98.31,Nan,NaN,Nan
5.0654527,0.8622,8.154,9.7752,99.03,Nan,NaN,Nan
5.455178,0.8622,8.154,9.7454,99.93,Nan,NaN,Nan
5.8448184,0.8622,8.154,9.7752,100.986,Nan,NaN,Nan
6.2344855,0.8622,8.154,9.8050,101.898,Nan,NaN,Nan
6.6246262,0.8622,8.154,9.8944,102.612,Nan,NaN,Nan
7.0146613,0.8622,8.154,9.9540,103.134,Nan,NaN,Nan
7.4041069,0.8622,8.154,10.0136,103.572,Nan,NaN,Nan
7.7924707,0.8622,8.154,10.0136,103.644,Nan,NaN,Nan
8.1844818,0.8622,8.154,10.0434,103.506,Nan,NaN,Nan
8.573028,0.8622,8.154,10.0434,103.02,Nan,NaN,Nan
8.9655643,0.8622,8.154,10.0434,102.168,Nan,NaN,Nan
9.35434,0.8622,8.154,9.9838,101.256,Nan,NaN,Nan
9.7416659,0.8622,8.154,9.9242,100.65,Nan,NaN,Nan
10.1316335,0.8622,8.154,9.8646,100.308,Nan,NaN,Nan
10.5198977,0.8622,8.154,9.8646,100.308,Nan,NaN,Nan
10.9116475,0.8622,8.154,9.8944,100.668,Nan,NaN,Nan
11.300087,0.8622,8.154,9.9540,101.256,Nan,NaN,Nan
11.6884054,0.8622,8.154,10.0732,101.814,Nan,NaN,Nan
12.0777051,0.8622,8.154,10.1627,102.354,Nan,NaN,Nan
12.4679668,0.8622,8.154,10.2521,102.912,Nan,NaN,Nan
12.8586695,0.8622,8.154,10.3415,103.368,Nan,NaN,Nan
13.25054,0.8622,8.154,10.4309,103.746,Nan,NaN,Nan
13.6413457,0.8622,8.154,10.4905,103.968,Nan,NaN,Nan
14.0295382,0.8622,8.154,10.4905,103.992,Nan,NaN,Nan
14.4180884,0.8622,8.154,10.4309,103.944,Nan,NaN,Nan
14.8069884,0.8622,8.154,10.3713,103.77,Nan,NaN,Nan
15.1972566,0.8622,8.154,10.2819,103.494,Nan,NaN,Nan
15.589622,0.8622,8.154,10.1925,103.128,Nan,NaN,Nan
15.9792647,0.8622,8.154,10.1328,102.456,Nan,NaN,Nan
16.3685324,0.8622,8.154,10.0434,101.778,Nan,NaN,Nan
16.7569592,0.8622,8.154,10.0136,101.232,Nan,NaN,Nan
17.1458539,0.8622,8.154,9.9838,100.86,Nan,NaN,Nan
17.5360833,0.8622,8.154,10.0136,100.524,Nan,NaN,Nan
17.9269476,0.8622,8.154,10.0434,100.212,Nan,NaN,Nan
18.3142875,0.8622,8.154,10.0732,99.6,Nan,NaN,Nan
18.7031767,0.8622,8.154,10.0732,99.024,Nan,NaN,Nan
19.0902495,0.8622,8.154,10.0732,98.25,Nan,NaN,Nan
19.4821084,0.8622,8.154,10.0732,97.794,Nan,NaN,Nan
19.8712162,0.8622,8.154,10.0732,97.686,Nan,NaN,Nan
20.2627209,0.8622,8.154,10.1030,97.746,Nan,NaN,Nan
20.6498811,0.8622,8.154,10.1925,97.776,Nan,NaN,Nan
21.0382671,0.8622,8.154,10.2819,97.722,Nan,NaN,Nan
21.4278562,0.8622,8.154,10.3117,97.872,Nan,NaN,Nan
21.8191677,0.8622,8.154,10.3415,98.406,Nan,NaN,Nan
22.2111614,0.8622,8.154,10.3713,99.054,Nan,NaN,Nan
22.5994841,0.8622,8.154,10.3713,99.798,Nan,NaN,Nan
22.9906096,0.8622,8.154,10.3415,100.494,Nan,NaN,Nan
23.3807679,0.8622,8.154,10.2819,101.13,Nan,NaN,Nan
23.7725722,0.8622,8.154,10.1925,101.676,Nan,NaN,Nan
24.1629715,0.8622,8.154,10.1627,102.216,Nan,NaN,Nan
24.5556269,0.8622,8.154,10.1328,102.732,Nan,NaN,Nan
24.9459336,0.8622,8.154,10.1030,103.236,Nan,NaN,Nan
25.3351504,0.8622,8.154,10.1030,103.53,Nan,NaN,Nan
25.7248242,0.8622,8.154,10.0732,103.464,Nan,NaN,Nan
26.1161726,0.8622,8.154,10.0434,103.254,Nan,NaN,Nan
26.5060063,0.8622,8.154,9.9540,102.852,Nan,NaN,Nan
26.894609,0.8622,8.154,9.9242,102.402,Nan,NaN,Nan
27.283639,0.8622,8.154,9.9242,101.916,Nan,NaN,Nan
27.6736401,0.8622,8.154,9.9242,101.478,Nan,NaN,Nan
28.0609983,0.8622,8.154,10.0136,101.31,Nan,NaN,Nan
28.4501524,0.8622,8.154,10.0732,101.238,Nan,NaN,Nan
28.840251,0.8622,8.154,10.1328,101.256,Nan,NaN,Nan
29.229987,0.8622,8.154,10.1925,101.364,Nan,NaN,Nan
29.6184631,0.8622,8.154,10.2819,101.292,Nan,NaN,Nan
30.0062283,0.8622,8.154,10.3117,101.148,Nan,NaN,Nan
30.3951652,0.8622,8.154,10.3415,100.932,Nan,NaN,Nan
30.7851304,0.8622,8.154,10.3713,100.806,Nan,NaN,Nan
31.1759541,0.8622,8.154,10.3713,100.626,690.0000,0,0
31.5656811,0.8622,8.154,10.4309,99.372,690.0000,0,0
31.9548702,0.8622,8.154,15.5271,69.528,690.0000,0,0
33.0384334,0.8622,8.154,49.3827,36.414,1000.000,3.6181,3.6181
34.130746,0.8622,8.154,337.3050,11.754,1000.000,3.6187,3.6187
35.2154253,0.8622,8.154,546.0720,6.684,1000.000,3.6193,3.6193
36.3009319,0.8622,8.154,546.0720,5.382,1000.000,3.6196,3.6196
37.3861033,0.8622,8.154,546.0720,5.538,1000.000,3.6200,3.6200
38.4727865,0.8622,8.154,533.7630,6.438,1000.000,3.6206,3.6206
39.5569221,0.8622,8.154,481.2800,7.686,1000.000,3.6205,3.6205
40.6408429,0.8622,8.154,449.1530,8.88,1000.000,3.6206,3.6206
41.7242043,0.8622,8.154,433.2080,9.72,1000.000,3.6207,3.6207
42.8091074,0.8622,8.154,425.0130,9.96,1000.000,3.6210,3.6210
43.8925611,0.8622,8.154,420.5720,9.804,1000.000,3.6213,3.6213
44.982061,0.8622,8.154,417.1450,9.492,1000.000,3.6214,3.6214
46.0626657,0.8622,8.154,414.9990,9.48,1000.000,3.6212,3.6212
47.1472085,0.8622,8.154,414.4330,9.654,1000.000,3.6215,3.6215
48.230799,0.8622,8.154,414.6120,9.762,1000.000,3.6214,3.6214
49.3154688,0.8622,8.154,414.5220,9.684,1000.000,3.6213,3.6213
50.4012292,0.8622,8.154,413.5390,9.378,1000.000,3.6215,3.6215
51.4903142,0.8622,8.154,411.7210,9.132,1000.000,3.6215,3.6215
52.5751326,0.8622,8.154,408.3530,9.252,1000.000,3.6217,3.6217
53.6575689,0.8622,8.154,404.8660,9.696,1000.000,3.6219,3.6219
54.7431131,0.8622,8.154,404.3900,9.936,1000.000,3.6220,3.6220
55.8287475,0.8622,8.154,407.1020,9.858,1000.000,3.6219,3.6219
56.9133054,0.8622,8.154,411.2740,9.75,1000.000,3.6222,3.6222
57.9974944,0.8622,8.154,414.7610,9.924,1000.000,3.6221,3.6221
59.0812986,0.8622,8.154,417.6520,9.93,1000.000,3.6221,3.6221
60.1637213,0.8622,8.154,420.3040,9.564,1000.000,3.6221,3.6221
61.2493404,0.8622,8.154,421.9730,9.384,1000.000,3.6220,3.6220
62.3346132,0.8622,8.154,421.4960,9.288,1000.000,3.6223,3.6223
63.4187202,0.8622,8.154,420.7210,9.09,1000.000,3.6223,3.6223
64.504047,0.8622,8.154,420.0360,8.802,1000.000,3.6224,3.6224
