Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.1457399,0.8621,8.13,9.2984,94.32,Nan,NaN,Nan
0.5398156,0.8621,8.13,9.1792,95.79,Nan,NaN,Nan
0.9304132,0.8621,8.13,9.2388,97.02,Nan,NaN,Nan
1.3253208,0.8621,8.13,9.2984,98.418,Nan,NaN,Nan
1.715173,0.8621,8.13,9.4176,99.498,Nan,NaN,Nan
2.1057405,0.8621,8.13,9.6560,100.308,Nan,NaN,Nan
2.4974735,0.8621,8.13,9.8348,100.86,Nan,NaN,Nan
2.8878021,0.8621,8.13,10.0732,101.16,Nan,NaN,Nan
3.2787022,0.8621,8.13,10.3117,101.49,Nan,NaN,Nan
3.6674178,0.8621,8.13,10.4905,101.49,Nan,NaN,Nan
4.0584048,0.8621,8.13,10.6097,101.484,Nan,NaN,Nan
4.4477812,0.8621,8.13,10.7289,101.412,Nan,NaN,Nan
4.8378568,0.8621,8.13,10.7885,101.382,Nan,NaN,Nan
5.2270886,0.8621,8.13,10.7885,101.382,Nan,NaN,Nan
5.6167028,0.8621,8.13,10.7885,101.034,Nan,NaN,Nan
6.0059553,0.8621,8.13,10.7289,100.404,Nan,NaN,Nan
6.3945419,0.8621,8.13,10.6097,99.792,Nan,NaN,Nan
6.7832818,0.8621,8.13,10.4905,99.132,Nan,NaN,Nan
7.1731354,0.8621,8.13,10.4309,98.496,Nan,NaN,Nan
7.5632265,0.8621,8.13,10.3117,97.998,Nan,NaN,Nan
7.9522766,0.8621,8.13,10.2521,97.68,Nan,NaN,Nan
8.3428719,0.8621,8.13,10.1925,97.356,Nan,NaN,Nan
8.731554,0.8621,8.13,10.0732,97.218,Nan,NaN,Nan
9.1217418,0.8621,8.13,9.9540,97.266,Nan,NaN,Nan
9.5115654,0.8621,8.13,9.9540,97.506,Nan,NaN,Nan
9.8984497,0.8621,8.13,9.8944,98.1,Nan,NaN,Nan
10.2874765,0.8621,8.13,9.8944,98.514,Nan,NaN,Nan
10.6773944,0.8621,8.13,9.9540,98.862,Nan,NaN,Nan
11.067042,0.8621,8.13,10.0136,99.18,Nan,NaN,Nan
11.4598048,0.8621,8.13,10.0732,99.12,Nan,NaN,Nan
11.8503328,0.8621,8.13,10.1328,99.06,Nan,NaN,Nan
12.2396004,0.8621,8.13,10.1925,98.658,Nan,NaN,Nan
12.6294841,0.8621,8.13,10.1328,98.478,Nan,NaN,Nan
13.0193678,0.8621,8.13,10.1328,98.292,Nan,NaN,Nan
13.4079532,0.8621,8.13,10.0732,98.13,Nan,NaN,Nan
13.7958114,0.8621,8.13,10.0732,98.154,Nan,NaN,Nan
14.1857528,0.8621,8.13,10.0136,98.184,Nan,NaN,Nan
14.5733438,0.8621,8.13,10.0136,98.37,Nan,NaN,Nan
14.9633342,0.8621,8.13,10.0732,98.748,Nan,NaN,Nan
15.3533938,0.8621,8.13,10.0732,99.12,Nan,NaN,Nan
15.7395635,0.8621,8.13,10.1328,99.06,Nan,NaN,Nan
16.1259869,0.8621,8.13,10.1925,98.844,Nan,NaN,Nan
16.5137582,0.8621,8.13,10.1925,98.814,Nan,NaN,Nan
16.9023539,0.8621,8.13,10.1925,98.604,Nan,NaN,Nan
17.291039,0.8621,8.13,10.2521,98.184,Nan,NaN,Nan
17.6819838,0.8621,8.13,10.2521,97.974,Nan,NaN,Nan
18.0699516,0.8621,8.13,10.3117,97.764,Nan,NaN,Nan
18.4593573,0.8621,8.13,10.3713,97.374,Nan,NaN,Nan
18.848773,0.8621,8.13,10.3713,97.17,Nan,NaN,Nan
19.2375621,0.8621,8.13,10.3713,97.17,Nan,NaN,Nan
19.6265742,0.8621,8.13,10.3713,97.17,Nan,NaN,Nan
20.0165452,0.8621,8.13,10.4309,97.512,Nan,NaN,Nan
20.4070721,0.8621,8.13,10.4905,97.848,Nan,NaN,Nan
20.7978658,0.8621,8.13,10.5501,97.974,Nan,NaN,Nan
21.1863813,0.8621,8.13,10.5501,97.746,Nan,NaN,Nan
21.5764667,0.8621,8.13,10.6097,97.926,Nan,NaN,Nan
21.966925,0.8621,8.13,10.6097,98.106,Nan,NaN,Nan
22.3541143,0.8621,8.13,10.6097,98.436,Nan,NaN,Nan
22.7433665,0.8621,8.13,10.7289,98.76,Nan,NaN,Nan
23.1334707,0.8621,8.13,10.7885,98.88,Nan,NaN,Nan
23.5234036,0.8621,8.13,10.7885,98.826,Nan,NaN,Nan
23.9133691,0.8621,8.13,10.7885,98.682,Nan,NaN,Nan
24.3032608,0.8621,8.13,10.7289,98.382,Nan,NaN,Nan
24.6898525,0.8621,8.13,10.6097,98.31,Nan,NaN,Nan
25.0775602,0.8621,8.13,10.4905,98.232,Nan,NaN,Nan
25.4689571,0.8621,8.13,10.3117,98.154,Nan,NaN,Nan
25.855445,0.8621,8.13,10.2521,98.238,Nan,NaN,Nan
26.2433907,0.8621,8.13,10.1328,98.292,Nan,NaN,Nan
26.6309635,0.8621,8.13,10.0732,98.532,Nan,NaN,Nan
27.0200204,0.8621,8.13,10.0732,98.688,Nan,NaN,Nan
27.4104393,0.8621,8.13,10.1925,98.844,Nan,NaN,Nan
27.7992878,0.8621,8.13,10.2521,98.76,Nan,NaN,Nan
28.1875083,0.8621,8.13,10.3117,98.676,Nan,NaN,Nan
28.5773089,0.8621,8.13,10.4309,98.772,Nan,NaN,Nan
28.9636327,0.8621,8.13,10.5501,98.868,Nan,NaN,Nan
29.3537796,0.8621,8.13,10.6693,98.784,Nan,NaN,Nan
29.7431902,0.8621,8.13,10.7289,98.706,Nan,NaN,Nan
30.1333026,0.8621,8.13,10.7885,98.85,Nan,NaN,Nan
30.5216211,0.8621,8.13,10.8481,99.174,Nan,NaN,Nan
