Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.5684779,0.8626,8.154,30.0409,83.64,1000.000,1.2818,1.2818
1.653578,0.8626,8.154,22.3221,156.786,1000.000,1.2849,1.2849
2.7376798,0.8626,8.154,29.8620,-168.948,1000.000,1.2819,1.2819
3.8227794,0.8626,8.154,30.4879,-166.164,1000.000,1.2817,1.2817
4.9088763,0.8626,8.154,39.2201,173.652,1000.000,1.2813,1.2813
5.9929792,0.8626,8.154,49.8595,170.364,1000.000,1.2803,1.2803
7.077081,0.8626,8.154,31.1437,-157.008,1000.000,1.2735,1.2735
8.1611832,0.8626,8.154,23.8420,-101.532,1000.000,1.2744,1.2744
9.2452854,0.8626,8.154,4.1724,-39.864,1000.000,1.2739,1.2739
10.3293877,0.8626,8.154,29.0276,72.18,1000.000,1.2704,1.2704
11.4144873,0.8626,8.154,33.9749,57.636,1000.000,1.2773,1.2773
12.5005842,0.8626,8.154,21.9942,79.488,1000.000,1.2761,1.2761
13.5846864,0.8626,8.154,43.5414,124.866,1000.000,1.2703,1.2703
14.6677914,0.8626,8.154,60.8566,113.22,1000.000,1.2823,1.2823
15.7508976,0.8626,8.154,57.1313,96.126,1000.000,1.2805,1.2805
16.8340013,0.8626,8.154,44.2865,64.872,1000.000,1.2905,1.2905
17.9181035,0.8626,8.154,50.1575,-8.76,1000.000,1.2912,1.2912
19.0022058,0.8626,8.154,78.1720,-34.56,1000.000,1.2905,1.2905
20.0843135,0.8626,8.154,96.9176,-34.488,1000.000,1.2903,1.2903
21.1694136,0.8626,8.154,86.7252,-32.556,1000.000,1.2900,1.2900
22.2535169,0.8626,8.154,47.4753,-38.274,1000.000,1.2903,1.2903
23.3366202,0.8626,8.154,15.5867,-66.294,1000.000,1.2905,1.2905
24.4187279,0.8626,8.154,21.5770,-75.54,1000.000,1.2909,1.2909
25.5018328,0.8626,8.154,38.4154,-53.862,1000.000,1.2900,1.2900
26.585935,0.8626,8.154,40.5016,-46.524,1000.000,1.2901,1.2901
27.6690413,0.8626,8.154,25.3917,-41.112,1000.000,1.2906,1.2906
28.7521449,0.8626,8.154,9.4772,-11.418,1000.000,1.2900,1.2900
29.8362471,0.8626,8.154,2.3246,-115.2,1000.000,1.2908,1.2908
30.9203496,0.8626,8.154,12.6064,-146.64,1000.000,1.2911,1.2911
32.0044518,0.8626,8.154,10.6097,-161.568,1000.000,1.2910,1.2910
33.0885553,0.8626,8.154,11.8018,120.054,1000.000,1.2908,1.2908
34.1716589,0.8626,8.154,32.1569,101.946,1000.000,1.2909,1.2909
35.2567592,0.8626,8.154,50.4556,94.338,1000.000,1.2912,1.2912
36.3398635,0.8626,8.154,42.7964,95.346,1000.000,1.2913,1.2913
37.4219711,0.8626,8.154,42.8262,154.326,1000.000,1.2912,1.2912
38.505076,0.8626,8.154,76.1752,167.376,1000.000,1.2876,1.2876
39.5891788,0.8626,8.154,81.9270,165.036,1000.000,1.2888,1.2888
40.6732806,0.8626,8.154,56.1776,151.956,1000.000,1.2423,1.2423
41.7583801,0.8626,8.154,41.2764,125.502,1000.000,1.2335,1.2335
42.8424826,0.8626,8.154,126.0050,117.396,1000.000,1.2506,1.2506
43.926586,0.8626,8.154,175.0900,119.352,1000.000,1.2501,1.2501
45.0106869,0.8626,8.154,174.9110,125.274,1000.000,1.2511,1.2511
46.0957875,0.8626,8.154,132.3830,120.024,1000.000,1.2091,1.2091
47.1788915,0.8626,8.154,82.2549,126.618,1000.000,1.2081,1.2081
48.2639911,0.8626,8.154,97.9905,131.838,1000.000,1.2196,1.2196
49.3480942,0.8626,8.154,113.9050,123.6,1000.000,1.2199,1.2199
50.4311982,0.8626,8.154,93.8182,121.296,1000.000,1.2200,1.2200
51.5143032,0.8626,8.154,67.3835,132.822,1000.000,1.2358,1.2358
52.5994029,0.8626,8.154,57.8465,146.76,1000.000,1.2912,1.2912
53.6835051,0.8626,8.154,81.8376,167.856,1000.000,1.2889,1.2889
54.7676079,0.8626,8.154,173.1520,172.578,1000.000,1.2911,1.2911
55.8507129,0.8626,8.154,223.4290,170.106,1000.000,1.2887,1.2887
56.9338173,0.8626,8.154,204.3260,167.094,1000.000,1.2893,1.2893
58.0169228,0.8626,8.154,154.8240,163.962,1000.000,1.2897,1.2897
59.1010244,0.8626,8.154,106.7520,159.504,1000.000,1.2901,1.2901
60.1841305,0.8626,8.154,75.1023,153.27,1000.000,1.2900,1.2900
61.2682316,0.8626,8.154,55.2537,143.868,1000.000,1.2900,1.2900
62.3513366,0.8626,8.154,43.2136,143.274,1000.000,1.2911,1.2911
63.4354389,0.8626,8.154,33.6173,153.696,1000.000,1.2908,1.2908
64.5175464,0.8626,8.154,25.9579,154.308,1000.000,1.2906,1.2906
65.6016488,0.8626,8.154,16.8384,146.46,1000.000,1.2906,1.2906
66.6857523,0.8626,8.154,10.5203,171.282,1000.000,1.2908,1.2908
67.7688559,0.8626,8.154,19.7293,-151.122,1000.000,1.2908,1.2908
68.8549534,0.8626,8.154,28.3719,-163.11,1000.000,1.2910,1.2910
69.9400525,0.8626,8.154,30.2197,-178.548,1000.000,1.2902,1.2902
71.0241553,0.8626,8.154,29.5044,167.22,1000.000,1.2905,1.2905
72.108257,0.8626,8.154,29.8620,151.308,1000.000,1.2907,1.2907
73.1923592,0.8626,8.154,28.0143,134.928,1000.000,1.2908,1.2908
74.2754652,0.8626,8.154,22.1134,124.392,1000.000,1.2908,1.2908
75.3585699,0.8626,8.154,14.4542,127.488,1000.000,1.2912,1.2912
76.441674,0.8626,8.154,6.6161,147.96,1000.000,1.2913,1.2913
77.5257768,0.8626,8.154,5.5731,-110.706,1000.000,1.2914,1.2914
78.6088827,0.8626,8.154,8.7619,-112.572,1000.000,1.2912,1.2912
79.6929835,0.8626,8.154,7.2122,-138.648,1000.000,1.2913,1.2913
80.7760884,0.8626,8.154,12.8747,142.482,1000.000,1.2914,1.2914
81.861188,0.8626,8.154,29.5044,114.522,1000.000,1.2915,1.2915
82.9432967,0.8626,8.154,39.9651,99.84,1000.000,1.2915,1.2915
84.0273979,0.8626,8.154,48.9654,99.204,1000.000,1.2913,1.2913
85.1095055,0.8626,8.154,52.3033,98.07,1000.000,1.2917,1.2917
86.1916131,0.8626,8.154,48.9058,95.244,1000.000,1.2914,1.2914
87.274718,0.8626,8.154,41.1274,95.154,1000.000,1.2915,1.2915
88.357823,0.8626,8.154,37.4021,94.206,1000.000,1.2916,1.2916
89.4409288,0.8626,8.154,34.9286,90.69,1000.000,1.2916,1.2916
90.5250301,0.8626,8.154,29.8620,87.756,1000.000,1.2916,1.2916
91.6081351,0.8626,8.154,20.6531,71.202,1000.000,1.2917,1.2917
92.6912402,0.8626,8.154,15.7953,38.706,1000.000,1.2918,1.2918
93.774345,0.8626,8.154,13.5303,9.834,1000.000,1.2922,1.2922
94.8584477,0.8626,8.154,42.4387,-14.094,1000.000,1.2919,1.2919
95.9415531,0.8626,8.154,104.3090,-19.122,1000.000,1.2917,1.2917
97.0236598,0.8626,8.154,116.0810,-23.19,1000.000,1.2915,1.2915
98.107762,0.8626,8.154,90.1525,-28.866,1000.000,1.2915,1.2915
99.1918643,0.8626,8.154,64.1351,-33.396,1000.000,1.2916,1.2916
100.2759666,0.8626,8.154,44.2269,-37.494,1000.000,1.2917,1.2917
101.3590727,0.8626,8.154,21.4578,-27.582,1000.000,1.2918,1.2918
