Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
95.6373465,0.8621,8.13,4200.4900,8.076,200.0000,6.9896,34.9482
96.7204513,0.8621,8.13,4199.0600,8.01,200.0000,6.9906,34.9528
97.8025586,0.8621,8.124,4195.7200,7.998,200.0000,6.9903,34.9514
98.8856633,0.8621,8.124,4193.5700,8.07,200.0000,6.9904,34.9522
99.9687681,0.8621,8.13,4192.8600,8.058,200.0000,6.9909,34.9543
101.0528711,0.8621,8.13,4195.2400,8.064,200.0000,6.9908,34.9541
102.1349779,0.8622,8.13,4193.5700,8.07,200.0000,6.9916,34.9580
103.2180833,0.8622,8.13,4192.3800,8.052,200.0000,6.9916,34.9579
104.3021842,0.8622,8.13,4187.8500,8.064,200.0000,6.9914,34.9570
105.3862863,0.8622,8.13,4186.4200,8.07,200.0000,6.9919,34.9594
106.469391,0.8622,8.13,4184.5100,8.082,200.0000,6.9917,34.9585
107.5534936,0.8622,8.13,4186.6600,8.106,200.0000,6.9925,34.9625
108.6375952,0.8622,8.13,4185.7100,8.088,200.0000,6.9928,34.9639
109.7216972,0.8622,8.13,4183.5600,8.058,200.0000,6.9925,34.9623
110.8048032,0.8622,8.13,4184.5100,8.088,200.0000,6.9931,34.9654
111.8869093,0.8622,8.13,4184.7500,8.064,200.0000,6.9931,34.9653
112.9700143,0.8622,8.13,4182.1300,8.052,200.0000,6.9936,34.9682
114.054116,0.8622,8.13,4181.4100,8.034,200.0000,6.9941,34.9706
115.1372208,0.8622,8.13,4177.3600,8.04,200.0000,6.9937,34.9684
116.2193281,0.8622,8.13,4177.1200,8.076,200.0000,6.9942,34.9711
117.3034304,0.8622,8.13,4176.6500,8.04,200.0000,6.9943,34.9716
118.3855375,0.8622,8.13,4170.9200,8.034,200.0000,6.9946,34.9728
119.4686436,0.8622,8.13,4171.8800,8.022,200.0000,6.9954,34.9770
120.5527443,0.8622,8.13,4173.7900,8.04,200.0000,6.9951,34.9755
121.6358491,0.8622,8.13,4170.6900,8.088,200.0000,6.9953,34.9764
122.7179565,0.8622,8.13,4172.3500,8.082,200.0000,6.9954,34.9772
123.8010625,0.8622,8.13,4169.4900,8.082,200.0000,6.9955,34.9773
124.8841659,0.8622,8.13,4166.3900,8.058,200.0000,6.9963,34.9814
125.9672722,0.8622,8.13,4165.9200,8.01,200.0000,6.9960,34.9799
127.049378,0.8622,8.13,4166.3900,8.01,200.0000,6.9959,34.9794
128.1314854,0.8622,8.13,4166.3900,8.04,200.0000,6.9963,34.9814
129.2145921,0.8622,8.13,4162.5800,8.046,200.0000,6.9960,34.9798
130.2976948,0.8622,8.13,4161.6300,8.094,200.0000,6.9967,34.9837
131.3817969,0.8622,8.13,4160.2000,8.076,200.0000,6.9967,34.9834
132.4658992,0.8622,8.13,4159.7200,8.082,200.0000,6.9963,34.9816
133.550001,0.8622,8.13,4159.0000,8.046,200.0000,6.9968,34.9838
134.6331058,0.8622,8.13,4157.5700,8.076,200.0000,6.9965,34.9824
135.7152131,0.8622,8.13,4153.0400,8.088,200.0000,6.9970,34.9851
136.7993151,0.8622,8.13,4154.2400,8.082,200.0000,6.9972,34.9858
137.8854119,0.8622,8.13,4156.1400,8.088,200.0000,6.9966,34.9831
138.969514,0.8622,8.13,4156.8600,8.082,200.0000,6.9970,34.9851
140.0516212,0.8622,8.13,4155.4300,8.082,200.0000,6.9968,34.9841
141.1347259,0.8622,8.13,4154.7100,8.04,200.0000,6.9971,34.9855
142.2178307,0.8622,8.13,4155.9000,7.992,200.0000,6.9975,34.9876
143.3009354,0.8622,8.13,4148.5100,8.058,200.0000,6.9970,34.9852
144.3830431,0.8622,8.13,4145.8900,8.022,200.0000,6.9973,34.9863
145.4661475,0.8622,8.13,4150.1800,8.058,200.0000,6.9973,34.9866
146.5492522,0.8622,8.13,4148.2700,8.088,200.0000,6.9971,34.9854
147.6333544,0.8622,8.13,4146.1300,8.082,200.0000,6.9979,34.9893
148.716459,0.8622,8.13,4144.7000,8.028,200.0000,6.9973,34.9864
149.7995653,0.8622,8.13,4141.3600,8.052,200.0000,6.9972,34.9862
150.8836663,0.8622,8.13,4143.5100,8.052,200.0000,6.9973,34.9865
151.9667705,0.8622,8.13,4146.3700,8.028,200.0000,6.9972,34.9860
153.0498752,0.8622,8.13,4145.4100,8.04,200.0000,6.9978,34.9892
154.1329816,0.8622,8.13,4146.3700,8.076,200.0000,6.9978,34.9890
155.217082,0.8622,8.13,4143.7400,8.064,200.0000,6.9974,34.9870
156.2991899,0.8622,8.13,4141.8400,8.046,200.0000,6.9976,34.9879
157.3822946,0.8622,8.13,4141.8400,8.088,200.0000,6.9974,34.9868
158.4644014,0.8622,8.13,4144.2200,8.064,200.0000,6.9979,34.9893
159.5475062,0.8622,8.13,4144.2200,8.07,200.0000,6.9978,34.9890
160.6306109,0.8622,8.13,4141.8400,8.082,200.0000,6.9972,34.9862
161.7137158,0.8622,8.13,4138.2600,8.082,200.0000,6.9976,34.9882
162.7968204,0.8622,8.13,4138.0200,8.088,200.0000,6.9975,34.9874
163.8799272,0.8622,8.13,4139.2100,8.076,200.0000,6.9979,34.9895
164.961036,0.8622,8.13,4137.3100,8.136,200.0000,6.9983,34.9916
166.0441401,0.8622,8.13,4136.5900,8.118,200.0000,6.9976,34.9879
167.1262481,0.8622,8.13,4133.2500,8.124,200.0000,6.9977,34.9887
168.2103492,0.8622,8.13,4133.7300,8.136,200.0000,6.9976,34.9882
169.2944514,0.8622,8.13,4134.6800,8.064,200.0000,6.9978,34.9892
170.3775565,0.8622,8.13,4128.9600,8.064,200.0000,6.9983,34.9917
171.4596634,0.8622,8.13,4134.2100,8.058,200.0000,6.9978,34.9891
172.5427681,0.8622,8.13,4135.6400,8.058,200.0000,6.9978,34.9888
173.6268701,0.8622,8.13,4134.6800,7.974,200.0000,6.9979,34.9893
174.709975,0.8622,8.13,4127.5300,7.944,200.0000,6.9976,34.9880
175.7930797,0.8622,8.13,4129.2000,8.04,200.0000,6.9983,34.9915
176.8751882,0.8622,8.13,4130.3900,8.022,200.0000,6.9978,34.9892
177.9582918,0.8622,8.13,4132.5400,8.052,200.0000,6.9977,34.9883
179.0413983,0.8622,8.13,4130.6300,8.118,200.0000,6.9980,34.9902
180.1245012,0.8622,8.13,4128.9600,8.13,200.0000,6.9976,34.9882
181.2066085,0.8622,8.13,4127.5300,8.124,200.0000,6.9983,34.9913
182.2907107,0.8622,8.13,4126.5800,8.094,200.0000,6.9981,34.9903
183.372819,0.8622,8.13,4125.3900,8.07,200.0000,6.9977,34.9884
184.45692,0.8622,8.13,4126.5800,8.046,200.0000,6.9979,34.9896
185.5400252,0.8622,8.13,4125.1500,8.052,200.0000,6.9976,34.9879
186.6231295,0.8622,8.13,4129.2000,8.034,200.0000,6.9981,34.9905
187.7052368,0.8622,8.13,4126.5800,8.058,200.0000,6.9983,34.9914
188.7883416,0.8622,8.13,4124.9100,8.094,200.0000,6.9976,34.9882
189.8704499,0.8622,8.13,4127.0600,8.076,200.0000,6.9979,34.9897
190.9535541,0.8622,8.13,4125.1500,8.07,200.0000,6.9977,34.9884
192.0356611,0.8622,8.13,4126.1000,8.106,200.0000,6.9979,34.9894
193.1187658,0.8622,8.13,4124.4300,8.064,200.0000,6.9983,34.9916
194.2008732,0.8622,8.13,4124.1900,8.034,200.0000,6.9977,34.9886
195.2829806,0.8622,8.13,4121.8100,8.058,200.0000,6.9978,34.9891
196.3670843,0.8622,8.13,4120.6200,8.094,200.0000,6.9979,34.9893
197.4501881,0.8622,8.13,4126.3400,8.082,200.0000,6.9979,34.9897
198.5342893,0.8622,8.13,4125.8600,8.07,200.0000,6.9986,34.9928
199.6173946,0.8622,8.13,4122.2900,8.064,200.0000,6.9980,34.9901
200.7014961,0.8622,8.13,4125.8600,8.058,200.0000,6.9979,34.9895
201.7846009,0.8622,8.13,4121.5700,8.1,200.0000,6.9981,34.9905
202.8697007,0.8622,8.13,4121.3300,8.094,200.0000,6.9979,34.9893
203.9518077,0.8622,8.13,4123.4800,8.058,200.0000,6.9985,34.9924
205.0359112,0.8622,8.13,4120.6200,8.034,200.0000,6.9983,34.9914
206.1180171,0.8622,8.13,4119.6600,8.106,200.0000,6.9979,34.9895
207.2011218,0.8622,8.13,4119.9000,8.1,200.0000,6.9981,34.9904
208.2822318,0.8622,8.13,4118.2300,8.124,200.0000,6.9978,34.9888
209.3653374,0.8622,8.13,4118.7100,8.106,200.0000,6.9983,34.9915
210.4494392,0.8622,8.13,4115.6100,8.076,200.0000,6.9985,34.9923
211.5335406,0.8622,8.13,4112.2700,8.076,200.0000,6.9979,34.9895
212.615648,0.8622,8.13,4113.7000,8.046,200.0000,6.9982,34.9910
213.6987527,0.8622,8.13,4113.2300,8.082,200.0000,6.9978,34.9892
214.7818574,0.8622,8.13,4114.4200,8.022,200.0000,6.9981,34.9907
215.863965,0.8622,8.13,4112.5100,8.028,200.0000,6.9985,34.9926
216.9460759,0.8622,8.13,4112.5100,8.064,200.0000,6.9979,34.9896
218.0301743,0.8622,8.13,4115.3700,8.088,200.0000,6.9980,34.9898
219.1122817,0.8622,8.13,4116.3300,8.1,200.0000,6.9978,34.9891
220.1953865,0.8622,8.13,4112.5100,8.106,200.0000,6.9977,34.9886
221.2784912,0.8622,8.13,4113.2300,8.064,200.0000,6.9984,34.9922
222.3625941,0.8622,8.13,4113.7000,8.094,200.0000,6.9979,34.9893
223.4456978,0.8622,8.13,4112.0400,8.088,200.0000,6.9978,34.9891
224.5288028,0.8622,8.13,4117.2800,8.106,200.0000,6.9980,34.9902
225.6129047,0.8622,8.13,4113.7000,8.022,200.0000,6.9980,34.9898
226.6960093,0.8622,8.13,4109.8900,8.058,200.0000,6.9983,34.9917
227.779114,0.8622,8.13,4109.6500,8.01,200.0000,6.9979,34.9897
228.8612229,0.8622,8.13,4106.0700,8.058,200.0000,6.9977,34.9884
229.9443273,0.8622,8.13,4110.1300,8.1,200.0000,6.9979,34.9894
231.0274312,0.8622,8.13,4109.8900,8.082,200.0000,6.9976,34.9880
232.1095383,0.8622,8.13,4106.3100,8.094,200.0000,6.9983,34.9913
233.1916457,0.8622,8.13,4107.7400,8.082,200.0000,6.9981,34.9907
234.2747513,0.8622,8.13,4106.5500,8.028,200.0000,6.9977,34.9886
235.3578564,0.8622,8.13,4107.5100,8.022,200.0000,6.9980,34.9902
236.4399625,0.8622,8.13,4102.2600,8.004,200.0000,6.9977,34.9886
237.5230672,0.8622,8.13,4104.8800,8.094,200.0000,6.9982,34.9910
238.6061719,0.8622,8.13,4108.9400,8.088,200.0000,6.9985,34.9923
239.6882793,0.8622,8.13,4109.8900,8.034,200.0000,6.9979,34.9896
240.7713842,0.8622,8.13,4107.5100,8.034,200.0000,6.9982,34.9908
241.8544888,0.8622,8.13,4102.5000,8.1,200.0000,6.9980,34.9901
242.9365965,0.8622,8.13,4103.2100,8.058,200.0000,6.9980,34.9898
244.0187036,0.8622,8.13,4106.7900,8.016,200.0000,6.9984,34.9922
245.1008115,0.8622,8.13,4107.0300,8.04,200.0000,6.9979,34.9896
246.1849131,0.8622,8.13,4111.5600,8.028,200.0000,6.9980,34.9901
247.2680177,0.8622,8.13,4107.5100,8.046,200.0000,6.9981,34.9906
248.3501251,0.8622,8.13,4104.1700,8.106,200.0000,6.9979,34.9897
249.4322343,0.8622,8.13,4098.9200,8.142,200.0000,6.9985,34.9926
250.5173322,0.8622,8.13,4103.4500,8.124,200.0000,6.9982,34.9912
251.6014338,0.8622,8.13,4102.7400,8.094,200.0000,6.9981,34.9903
252.6855359,0.8622,8.13,4100.5900,8.01,200.0000,6.9983,34.9916
253.7696379,0.8622,8.13,4101.5400,8.052,200.0000,6.9980,34.9900
254.8527437,0.8622,8.13,4106.5500,8.028,200.0000,6.9986,34.9929
255.936845,0.8622,8.13,4102.5000,8.1,200.0000,6.9986,34.9928
257.01995,0.8622,8.13,4104.8800,8.076,200.0000,6.9981,34.9906
258.1030549,0.8622,8.13,4102.2600,7.998,200.0000,6.9982,34.9912
259.1871564,0.8622,8.13,4103.6900,8.016,200.0000,6.9979,34.9894
260.2702616,0.8622,8.13,4100.3500,8.022,200.0000,6.9984,34.9918
261.3523688,0.8622,8.13,4102.2600,8.04,200.0000,6.9984,34.9919
262.4364704,0.8622,8.13,4099.1600,8.076,200.0000,6.9979,34.9894
263.5195755,0.8622,8.13,4097.2500,8.01,200.0000,6.9982,34.9911
264.6026798,0.8622,8.13,4100.5900,8.022,200.0000,6.9980,34.9900
265.6847878,0.8622,8.13,4098.4500,8.07,200.0000,6.9982,34.9912
266.7668969,0.8622,8.13,4097.7300,8.028,200.0000,6.9986,34.9928
267.850999,0.8622,8.13,4099.4000,8.058,200.0000,6.9980,34.9899
268.9341015,0.8622,8.13,4096.3000,8.064,200.0000,6.9982,34.9909
270.0162102,0.8622,8.13,4102.2600,8.094,200.0000,6.9981,34.9906
271.1003108,0.8622,8.13,4101.5400,8.07,200.0000,6.9982,34.9910
272.1824188,0.8622,8.13,4099.8800,8.052,200.0000,6.9987,34.9935
273.2655231,0.8622,8.13,4101.0700,8.094,200.0000,6.9983,34.9916
274.3476312,0.8622,8.13,4097.2500,8.082,200.0000,6.9983,34.9916
275.4317323,0.8622,8.13,4094.3900,8.082,200.0000,6.9983,34.9916
276.514837,0.8622,8.13,4097.4900,8.064,200.0000,6.9980,34.9901
277.5989391,0.8622,8.13,4099.4000,8.064,200.0000,6.9987,34.9933
278.6810465,0.8622,8.13,4098.9200,8.118,200.0000,6.9983,34.9916
279.7641512,0.8622,8.13,4098.9200,8.124,200.0000,6.9981,34.9906
280.8472578,0.8622,8.13,4097.4900,8.088,200.0000,6.9984,34.9918
286.0343908,0.8622,8.13,4092.0100,8.112,200.0000,6.9982,34.9912
287.1164984,0.8622,8.13,4096.5400,8.136,200.0000,6.9985,34.9926
288.1996021,0.8622,8.13,4101.5400,8.058,200.0000,6.9985,34.9927
289.2847015,0.8622,8.13,4099.4000,8.064,200.0000,6.9984,34.9922
290.3668092,0.8622,8.13,4101.0700,8.046,200.0000,6.9991,34.9956
291.4489165,0.8622,8.13,4096.0600,8.07,200.0000,6.9985,34.9925
292.5320221,0.8622,8.13,4096.3000,8.094,200.0000,6.9985,34.9926
293.6161244,0.8622,8.13,4093.9200,8.064,200.0000,6.9988,34.9938
294.6992287,0.8622,8.13,4094.3900,8.07,200.0000,6.9985,34.9923
295.7833303,0.8622,8.13,4090.8200,8.058,200.0000,6.9992,34.9959
296.8664356,0.8622,8.13,4090.3400,8.124,200.0000,6.9988,34.9940
297.94954,0.8622,8.13,4093.9200,8.01,200.0000,6.9986,34.9931
299.0316476,0.8622,8.13,4093.2000,8.088,200.0000,6.9990,34.9951
300.1167465,0.8622,8.13,4089.6200,8.082,200.0000,6.9987,34.9933
301.1998511,0.8622,8.13,4093.2000,8.064,200.0000,6.9994,34.9969
302.2839532,0.8622,8.13,4091.5300,8.082,200.0000,6.9994,34.9970
303.3680549,0.8622,8.13,4089.8600,8.106,200.0000,6.9988,34.9940
304.4501632,0.8622,8.13,4090.3400,8.13,200.0000,6.9991,34.9955
305.5342642,0.8622,8.13,4092.0100,8.136,200.0000,6.9989,34.9946
306.6173699,0.8622,8.13,4095.8200,8.1,200.0000,6.9993,34.9964
307.6994771,0.8622,8.13,4093.4400,8.064,200.0000,6.9996,34.9979
308.7815837,0.8622,8.13,4093.2000,8.058,200.0000,6.9990,34.9951
309.8656878,0.8622,8.13,4089.6200,8.088,200.0000,6.9992,34.9962
310.9497901,0.8622,8.13,4090.5800,8.16,200.0000,6.9992,34.9962
312.0318965,0.8622,8.13,4096.5400,8.118,200.0000,6.9997,34.9986
313.1169951,0.8622,8.13,4093.9200,8.028,200.0000,7.0001,35.0005
314.2010971,0.8622,8.13,4092.2500,8.028,200.0000,6.9993,34.9966
315.2832042,0.8622,8.13,4090.5800,8.082,200.0000,6.9996,34.9978
316.3683038,0.8622,8.13,4088.9100,8.106,200.0000,6.9997,34.9984
317.4504121,0.8622,8.13,4092.0100,8.052,200.0000,6.9997,34.9987
318.5325187,0.8622,8.13,4094.3900,8.058,200.0000,7.0003,35.0013
319.6156229,0.8622,8.13,4091.7700,8.082,200.0000,6.9999,34.9995
320.6997258,0.8622,8.13,4093.6800,8.058,200.0000,6.9996,34.9982
321.783827,0.8622,8.13,4092.7200,8.082,200.0000,6.9998,34.9988
322.8679298,0.8622,8.13,4091.2900,7.986,200.0000,6.9996,34.9981
323.951035,0.8622,8.13,4088.1900,8.034,200.0000,7.0003,35.0014
325.0361336,0.8622,8.13,4090.3400,8.04,200.0000,7.0000,35.0001
326.1202353,0.8622,8.13,4087.4800,8.034,200.0000,6.9998,34.9991
327.2033404,0.8622,8.13,4087.9500,8.028,200.0000,7.0000,35.0001
328.2864458,0.8622,8.13,4088.6700,8.022,200.0000,6.9997,34.9984
329.3695498,0.8622,8.13,4087.7200,8.1,200.0000,7.0001,35.0007
330.452655,0.8622,8.13,4089.8600,8.094,200.0000,7.0003,35.0016
331.5357588,0.8622,8.13,4088.6700,8.064,200.0000,6.9998,34.9990
332.6178672,0.8622,8.13,4086.7600,8.04,200.0000,7.0001,35.0004
333.7009717,0.8622,8.13,4086.2900,8.064,200.0000,6.9999,34.9996
334.7840804,0.8622,8.13,4090.1000,8.07,200.0000,7.0003,35.0017
335.8661842,0.8622,8.13,4091.0500,8.04,200.0000,7.0006,35.0032
336.948291,0.8622,8.13,4086.5200,8.052,200.0000,7.0000,34.9998
338.032393,0.8622,8.13,4085.8100,8.118,200.0000,7.0001,35.0007
339.115498,0.8622,8.13,4087.0000,8.07,200.0000,7.0002,35.0010
340.198603,0.8622,8.13,4089.3900,8.04,200.0000,7.0003,35.0013
341.2827052,0.8622,8.13,4086.2900,8.01,200.0000,7.0008,35.0038
342.3648126,0.8622,8.13,4084.3800,8.058,200.0000,7.0002,35.0010
343.4489138,0.8622,8.13,4086.0500,8.094,200.0000,7.0000,35.0002
344.5310208,0.8622,8.13,4088.4300,8.124,200.0000,7.0003,35.0017
345.6151239,0.8622,8.13,4087.7200,8.118,200.0000,7.0001,35.0007
346.6982282,0.8622,8.13,4089.8600,7.992,200.0000,7.0009,35.0043
347.7823309,0.8622,8.13,4085.0900,8.052,200.0000,7.0006,35.0030
348.8654349,0.8622,8.13,4086.7600,8.088,200.0000,7.0004,35.0022
349.9475425,0.8622,8.13,4090.3400,8.112,200.0000,7.0006,35.0031
351.0306465,0.8622,8.13,4086.7600,7.986,200.0000,7.0003,35.0015
352.1147496,0.8622,8.13,4083.4200,8.058,200.0000,7.0010,35.0049
353.1978537,0.8622,8.13,4083.4200,8.136,200.0000,7.0008,35.0041
354.2799618,0.8622,8.13,4083.4200,8.136,200.0000,7.0004,35.0022
355.3670554,0.8622,8.13,4080.5600,8.094,200.0000,7.0008,35.0042
356.4511576,0.8622,8.13,4083.9000,8.064,200.0000,7.0005,35.0025
357.5352588,0.8622,8.13,4086.2900,8.046,200.0000,7.0009,35.0046
358.6183648,0.8622,8.13,4085.0900,8.064,200.0000,7.0012,35.0062
359.7014692,0.8622,8.13,4085.3300,8.064,200.0000,7.0006,35.0031
360.7855714,0.8622,8.13,4087.0000,8.076,200.0000,7.0010,35.0051
361.8676785,0.8622,8.13,4085.3300,8.064,200.0000,7.0009,35.0043
362.9517807,0.8622,8.13,4083.9000,8.034,200.0000,7.0012,35.0058
364.0358822,0.8622,8.13,4086.5200,8.052,200.0000,7.0015,35.0073
365.1199854,0.8622,8.13,4083.1900,8.046,200.0000,7.0008,35.0040
366.2040859,0.8622,8.13,4081.2800,8.07,200.0000,7.0010,35.0050
367.2861942,0.8622,8.13,4083.9000,8.136,200.0000,7.0009,35.0046
368.3692979,0.8622,8.13,4082.4700,8.106,200.0000,7.0009,35.0044
369.4543973,0.8622,8.13,4080.8000,8.088,200.0000,7.0017,35.0086
370.5365063,0.8622,8.13,4083.9000,8.022,200.0000,7.0011,35.0053
371.618613,0.8622,8.13,4079.8500,8.064,200.0000,7.0013,35.0067
372.7017172,0.8622,8.13,4083.9000,8.01,200.0000,7.0015,35.0074
373.7848227,0.8622,8.13,4079.8500,8.052,200.0000,7.0012,35.0061
374.8679276,0.8622,8.13,4080.3300,8.094,200.0000,7.0018,35.0091
375.9500343,0.8622,8.13,4081.7600,8.16,200.0000,7.0014,35.0070
377.0331395,0.8622,8.13,4083.9000,8.106,200.0000,7.0011,35.0057
378.1172411,0.8622,8.13,4080.8000,8.07,200.0000,7.0013,35.0065
379.2003463,0.8622,8.13,4081.7600,8.076,200.0000,7.0010,35.0051
