Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.0079816,0.8621,8.136,10.9375,98.058,Nan,NaN,Nan
0.3961249,0.8621,8.136,10.8779,97.758,Nan,NaN,Nan
0.7851895,0.8621,8.142,10.7885,97.452,Nan,NaN,Nan
1.1767382,0.8621,8.142,10.6991,97.068,Nan,NaN,Nan
1.5673231,0.8621,8.142,10.6097,96.768,Nan,NaN,Nan
1.9555853,0.8621,8.142,10.5203,96.462,Nan,NaN,Nan
2.3435414,0.8621,8.136,10.4309,96.42,Nan,NaN,Nan
2.7327537,0.8621,8.136,10.3415,96.654,Nan,NaN,Nan
3.1214492,0.8621,8.136,10.2819,96.966,Nan,NaN,Nan
3.5116358,0.8621,8.136,10.2819,97.158,Nan,NaN,Nan
3.9024861,0.8621,8.136,10.2819,97.266,Nan,NaN,Nan
4.2923262,0.8621,8.136,10.2819,97.632,Nan,NaN,Nan
4.6829178,0.8621,8.136,10.2819,98.106,Nan,NaN,Nan
5.0748042,0.8621,8.136,10.2819,98.76,Nan,NaN,Nan
5.463755,0.8621,8.136,10.2819,99.402,Nan,NaN,Nan
5.855133,0.8621,8.136,10.2819,99.78,Nan,NaN,Nan
6.245037,0.8621,8.142,10.3117,100.146,Nan,NaN,Nan
6.6352349,0.8621,8.142,10.3117,100.512,Nan,NaN,Nan
7.0242304,0.8621,8.142,10.3117,100.71,Nan,NaN,Nan
7.4164181,0.8621,8.142,10.3117,100.8,Nan,NaN,Nan
7.8085304,0.8621,8.142,10.3117,100.728,Nan,NaN,Nan
8.2009832,0.8621,8.142,10.2819,100.638,Nan,NaN,Nan
8.5908969,0.8621,8.142,10.2819,100.548,Nan,NaN,Nan
8.9823406,0.8621,8.142,10.2819,100.35,Nan,NaN,Nan
9.374293,0.8621,8.142,10.2819,100.254,Nan,NaN,Nan
9.766477,0.8621,8.142,10.2819,100.164,Nan,NaN,Nan
10.156477,0.8621,8.142,10.3117,100.332,Nan,NaN,Nan
10.5471084,0.8621,8.142,10.3117,100.584,Nan,NaN,Nan
10.9397291,0.8621,8.142,10.3713,100.806,Nan,NaN,Nan
11.3264179,0.8621,8.142,10.4309,101.022,Nan,NaN,Nan
11.7170163,0.8621,8.142,10.4905,101.22,Nan,NaN,Nan
12.1069798,0.8621,8.142,10.5501,101.346,Nan,NaN,Nan
12.4976388,0.8621,8.142,10.6395,101.382,Nan,NaN,Nan
12.8880623,0.8621,8.142,10.6991,101.502,Nan,NaN,Nan
13.2782275,0.8621,8.142,10.7289,101.538,Nan,NaN,Nan
13.6692146,0.8621,8.142,10.7587,101.694,Nan,NaN,Nan
14.0635961,0.8621,8.142,10.7587,101.778,Nan,NaN,Nan
14.4522107,0.8621,8.142,10.7289,101.988,Nan,NaN,Nan
14.843782,0.8621,8.142,10.6991,102.258,Nan,NaN,Nan
15.2349122,0.8621,8.142,10.6097,102.528,Nan,NaN,Nan
15.6232963,0.8621,8.142,10.5203,102.786,Nan,NaN,Nan
16.0113393,0.8621,8.142,10.5203,102.978,Nan,NaN,Nan
16.404702,0.8621,8.142,10.5203,102.942,Nan,NaN,Nan
16.7942038,0.8621,8.142,10.6097,102.618,Nan,NaN,Nan
17.1847544,0.8621,8.142,10.6097,102.012,Nan,NaN,Nan
17.5749817,0.8621,8.142,10.6395,101.472,Nan,NaN,Nan
17.9651742,0.8621,8.142,10.6097,100.884,Nan,NaN,Nan
18.3541468,0.8621,8.142,10.5203,100.584,Nan,NaN,Nan
18.7475811,0.8621,8.142,10.4607,100.2,Nan,NaN,Nan
19.1365034,0.8621,8.142,10.3713,99.9,Nan,NaN,Nan
19.5267394,0.8621,8.142,10.3117,99.492,Nan,NaN,Nan
19.9154603,0.8621,8.142,10.2521,99.246,Nan,NaN,Nan
20.3059723,0.8621,8.142,10.2521,99.156,Nan,NaN,Nan
20.6965904,0.8621,8.142,10.2223,99.174,Nan,NaN,Nan
21.086344,0.8621,8.142,10.2521,99.342,Nan,NaN,Nan
21.4771335,0.8621,8.142,10.3117,99.582,Nan,NaN,Nan
