Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.1017259,0.8622,8.154,10.3862,74.718,1000.000,2.2084,2.2084
1.184829,0.8622,8.154,11.1834,72.156,1000.000,2.2085,2.2085
2.2679317,0.8622,8.154,11.7720,70.326,1000.000,2.2085,2.2085
3.3520328,0.8622,8.154,11.9806,72.462,1000.000,2.2084,2.2084
4.4351347,0.8622,8.154,12.1222,75.75,1000.000,2.2085,2.2085
5.518237,0.8622,8.154,12.7778,74.142,1000.000,2.2085,2.2085
6.6003424,0.8622,8.154,13.5080,69.57,1000.000,2.2085,2.2085
7.6824479,0.8622,8.154,14.3722,66.786,1000.000,2.2086,2.2086
8.7665481,0.8622,8.154,14.8565,67.278,1000.000,2.2086,2.2086
9.8496528,0.8622,8.154,14.5957,68.922,1000.000,2.2086,2.2086
10.9327535,0.8622,8.154,13.8879,70.146,1000.000,2.2086,2.2086
12.0158563,0.8622,8.154,13.4037,70.758,1000.000,2.2087,2.2087
13.0999564,0.8622,8.154,12.5319,69.696,1000.000,2.2087,2.2087
14.1830592,0.8622,8.154,12.0253,70.242,1000.000,2.2087,2.2087
15.2661619,0.8622,8.154,12.1147,70.59,1000.000,2.2087,2.2087
16.3512594,0.8622,8.154,12.2190,71.232,1000.000,2.2087,2.2087
17.4343621,0.8622,8.154,12.2637,70.02,1000.000,2.2088,2.2088
18.5184623,0.8622,8.154,11.8167,69.534,1000.000,2.2088,2.2088
19.6025623,0.8622,8.154,11.0716,68.304,1000.000,2.2088,2.2088
20.6856654,0.8622,8.154,10.6991,67.758,1000.000,2.2088,2.2088
21.7707626,0.8622,8.154,11.0046,70.404,1000.000,2.2088,2.2088
22.8538653,0.8622,8.154,11.3547,67.698,1000.000,2.2088,2.2088
23.9359708,0.8622,8.154,11.0418,60.408,1000.000,2.2088,2.2088
25.019074,0.8622,8.154,10.8109,58.974,1000.000,2.2088,2.2088
26.1041709,0.8622,8.154,11.2057,59.796,1000.000,2.2088,2.2088
27.1872747,0.8622,8.154,12.0924,61.284,1000.000,2.2088,2.2088
28.2713739,0.8622,8.154,12.5766,66.606,1000.000,2.2088,2.2088
29.3544766,0.8622,8.154,13.2919,73.17,1000.000,2.2088,2.2088
30.439574,0.8622,8.154,13.8581,76.272,1000.000,2.2089,2.2089
31.5216797,0.8622,8.154,13.8656,76.578,1000.000,2.2088,2.2088
32.6057811,0.8622,8.154,13.3440,74.838,1000.000,2.2088,2.2088
33.690877,0.8622,8.154,12.9492,70.302,1000.000,2.2089,2.2089
34.7749776,0.8622,8.154,12.8225,66.522,1000.000,2.2089,2.2089
35.85808,0.8622,8.154,13.3291,65.244,1000.000,2.2089,2.2089
36.9411828,0.8622,8.154,13.8432,63.84,1000.000,2.2089,2.2089
38.0242855,0.8622,8.154,13.8656,60.978,1000.000,2.2089,2.2089
39.1103802,0.8622,8.154,13.3589,56.184,1000.000,2.2089,2.2089
40.1934835,0.8622,8.154,12.7182,56.196,1000.000,2.2089,2.2089
41.2765862,0.8622,8.154,12.1296,62.052,1000.000,2.2089,2.2089
42.3606859,0.8622,8.154,11.8837,68.442,1000.000,2.2089,2.2089
43.4447868,0.8622,8.154,11.9135,75.762,1000.000,2.2089,2.2089
44.528886,0.8622,8.154,11.7049,79.458,1000.000,2.2090,2.2090
45.6119887,0.8622,8.154,11.2951,77.262,1000.000,2.2090,2.2090
46.6960889,0.8622,8.154,12.0774,71.802,1000.000,2.2090,2.2090
47.7811864,0.8622,8.154,13.3589,65.556,1000.000,2.2090,2.2090
48.8632922,0.8622,8.154,13.6644,66.174,1000.000,2.2090,2.2090
49.946395,0.8622,8.154,13.1727,69.636,1000.000,2.2090,2.2090
51.0285022,0.8622,8.154,12.2339,70.434,1000.000,2.2090,2.2090
52.1135974,0.8622,8.154,11.6006,67.116,1000.000,2.2090,2.2090
53.1967001,0.8622,8.154,11.1610,63.816,1000.000,2.2090,2.2090
54.2788056,0.8622,8.154,10.8928,61.824,1000.000,2.2090,2.2090
55.360911,0.8622,8.154,11.2877,59.016,1000.000,2.2090,2.2090
56.4450123,0.8622,8.154,11.6528,57.852,1000.000,2.2090,2.2090
57.5271166,0.8622,8.154,11.6528,60.408,1000.000,2.2090,2.2090
58.6162033,0.8622,8.154,11.0642,60.564,1000.000,2.2091,2.2091
59.6993061,0.8622,8.154,10.9003,63.576,1000.000,2.2091,2.2091
60.7834071,0.8622,8.154,11.7720,69.342,1000.000,2.2091,2.2091
61.8675063,0.8622,8.154,12.7555,74.346,1000.000,2.2091,2.2091
62.9496118,0.8622,8.154,13.6197,78.27,1000.000,2.2092,2.2092
64.0317175,0.8622,8.154,14.5436,76.824,1000.000,2.2092,2.2092
65.1168146,0.8622,8.154,14.7522,70.716,1000.000,2.2092,2.2092
66.1999173,0.8622,8.154,14.9906,66.798,1000.000,2.2092,2.2092
67.2820229,0.8622,8.154,15.0726,65.502,1000.000,2.2092,2.2092
68.3671202,0.8622,8.154,14.1338,66.426,1000.000,2.2092,2.2092
