Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.0887618,0.8622,8.118,10.9673,101.31,Nan,NaN,Nan
0.479717,0.8622,8.118,10.4905,100.062,Nan,NaN,Nan
0.8696751,0.8622,8.118,10.2521,98.394,Nan,NaN,Nan
1.2596322,0.8622,8.118,10.2521,100.224,Nan,NaN,Nan
1.6495913,0.8622,8.118,10.4905,99.906,Nan,NaN,Nan
2.0395472,0.8622,8.118,10.0136,97.722,Nan,NaN,Nan
2.4295047,0.8622,8.118,9.7752,100.74,Nan,NaN,Nan
2.8174676,0.8622,8.118,10.0136,100.224,Nan,NaN,Nan
3.2064314,0.8622,8.118,10.4905,100.062,Nan,NaN,Nan
3.5963854,0.8622,8.118,10.4905,100.782,Nan,NaN,Nan
3.9853457,0.8622,8.118,10.9673,102.336,Nan,NaN,Nan
4.3753045,0.8622,8.118,11.4442,102.438,Nan,NaN,Nan
4.7662585,0.8622,8.118,10.9673,101.31,Nan,NaN,Nan
5.1542211,0.8622,8.118,10.4905,101.658,Nan,NaN,Nan
5.5421859,0.8622,8.118,10.4905,99.162,Nan,NaN,Nan
5.9301484,0.8622,8.118,10.4905,99.162,Nan,NaN,Nan
