Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.2583072,0.8622,8.154,10.3713,100.644,Nan,NaN,Nan
0.6502605,0.8622,8.154,10.3117,100.422,Nan,NaN,Nan
1.0392182,0.8622,8.154,10.2819,100.164,Nan,NaN,Nan
1.4281769,0.8622,8.154,10.2819,99.888,Nan,NaN,Nan
1.8181333,0.8622,8.154,10.3117,99.48,Nan,NaN,Nan
2.2070925,0.8622,8.154,10.3415,99.054,Nan,NaN,Nan
2.5960533,0.8622,8.154,10.4309,98.52,Nan,NaN,Nan
2.9860088,0.8622,8.154,10.4905,98.016,Nan,NaN,Nan
3.3749687,0.8622,8.154,10.5501,97.62,Nan,NaN,Nan
3.7639267,0.8622,8.154,10.5501,97.506,Nan,NaN,Nan
4.1508913,0.8622,8.154,10.5799,97.782,Nan,NaN,Nan
4.5388531,0.8622,8.154,10.5799,98.142,Nan,NaN,Nan
4.9288097,0.8622,8.154,10.5799,98.706,Nan,NaN,Nan
5.3157741,0.8622,8.154,10.5203,99.09,Nan,NaN,Nan
5.7027404,0.8622,8.154,10.4607,99.324,Nan,NaN,Nan
6.0907007,0.8622,8.154,10.4309,99.492,Nan,NaN,Nan
6.4796615,0.8622,8.154,10.3713,99.432,Nan,NaN,Nan
6.8696164,0.8622,8.154,10.3117,99.372,Nan,NaN,Nan
7.2565809,0.8622,8.154,10.3117,99.312,Nan,NaN,Nan
7.6465393,0.8622,8.154,10.2819,99.234,Nan,NaN,Nan
8.0354981,0.8622,8.154,10.2819,99.324,Nan,NaN,Nan
8.4254538,0.8622,8.154,10.2819,99.492,Nan,NaN,Nan
8.8144124,0.8622,8.154,10.3415,99.612,Nan,NaN,Nan
9.2043695,0.8622,8.154,10.4309,99.984,Nan,NaN,Nan
9.5933282,0.8622,8.154,10.5203,100.476,Nan,NaN,Nan
9.984282,0.8622,8.154,10.6097,101.202,Nan,NaN,Nan
10.3742386,0.8622,8.154,10.6693,101.85,Nan,NaN,Nan
10.7651924,0.8622,8.154,10.7587,102.336,Nan,NaN,Nan
11.1551494,0.8622,8.154,10.7885,102.558,Nan,NaN,Nan
