Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.0757921,0.8626,8.154,9.5368,104.994,Nan,NaN,Nan
0.4667465,0.8626,8.154,9.7752,103.572,Nan,NaN,Nan
0.8567045,0.8626,8.154,9.7752,101.31,Nan,NaN,Nan
1.2446681,0.8626,8.154,10.2521,99.462,Nan,NaN,Nan
1.6336271,0.8626,8.154,10.0136,101.13,Nan,NaN,Nan
2.0215913,0.8626,8.154,10.4905,99.906,Nan,NaN,Nan
2.4105504,0.8626,8.154,10.4905,100.062,Nan,NaN,Nan
2.7995105,0.8626,8.154,10.0136,101.496,Nan,NaN,Nan
3.1874734,0.8626,8.154,10.0136,98.532,Nan,NaN,Nan
3.5754364,0.8626,8.154,10.0136,97.596,Nan,NaN,Nan
3.9683859,0.8626,8.154,10.2521,98.262,Nan,NaN,Nan
4.357346,0.8626,8.154,10.4905,99.018,Nan,NaN,Nan
4.74531,0.8626,8.154,10.9673,97.014,Nan,NaN,Nan
5.1362639,0.8626,8.154,10.4905,95.358,Nan,NaN,Nan
5.5252241,0.8626,8.154,10.2521,95.526,Nan,NaN,Nan
5.9131869,0.8626,8.154,10.0136,99.618,Nan,NaN,Nan
6.3031445,0.8626,8.154,9.7752,101.496,Nan,NaN,Nan
6.6911074,0.8626,8.154,9.5368,101.112,Nan,NaN,Nan
7.0800677,0.8626,8.154,9.2984,102.306,Nan,NaN,Nan
7.4680314,0.8626,8.154,9.2984,102.846,Nan,NaN,Nan
7.8569907,0.8626,8.154,9.7752,103.572,Nan,NaN,Nan
8.2479458,0.8626,8.154,9.7752,102.63,Nan,NaN,Nan
8.6369059,0.8626,8.154,9.7752,101.688,Nan,NaN,Nan
9.025866,0.8626,8.154,9.7752,100.392,Nan,NaN,Nan
9.4148262,0.8626,8.154,10.2521,99.462,Nan,NaN,Nan
9.8057813,0.8626,8.154,10.2521,101.13,Nan,NaN,Nan
10.193744,0.8626,8.154,10.4905,99.906,Nan,NaN,Nan
10.5807098,0.8626,8.154,10.4905,97.35,Nan,NaN,Nan
10.9706676,0.8626,8.154,9.2984,97.254,Nan,NaN,Nan
11.35863,0.8626,8.154,8.8216,100.884,Nan,NaN,Nan
11.747591,0.8626,8.154,8.8216,101.514,Nan,NaN,Nan
12.1405416,0.8626,8.154,9.2984,99.132,Nan,NaN,Nan
12.5305025,0.8626,8.154,9.5368,98.97,Nan,NaN,Nan
12.9194576,0.8626,8.154,10.0136,98.262,Nan,NaN,Nan
13.3094164,0.8626,8.154,10.7289,95.274,Nan,NaN,Nan
13.6973785,0.8626,8.154,10.4905,93.63,Nan,NaN,Nan
14.0863387,0.8626,8.154,9.2984,100.308,Nan,NaN,Nan
14.4752989,0.8626,8.154,9.2984,104.532,Nan,NaN,Nan
14.8642601,0.8626,8.154,9.2984,104.532,Nan,NaN,Nan
15.2522226,0.8626,8.154,9.2984,104.28,Nan,NaN,Nan
15.6411818,0.8626,8.154,9.5368,104.742,Nan,NaN,Nan
16.0311402,0.8626,8.154,9.7752,106.608,Nan,NaN,Nan
16.4200995,0.8626,8.154,9.7752,107.82,Nan,NaN,Nan
16.8080626,0.8626,8.154,9.7752,104.742,Nan,NaN,Nan
17.1990173,0.8626,8.154,9.2984,103.296,Nan,NaN,Nan
17.5889755,0.8626,8.154,9.2984,103.536,Nan,NaN,Nan
17.9809271,0.8626,8.154,9.2984,103.296,Nan,NaN,Nan
18.3698879,0.8626,8.154,9.2984,102.306,Nan,NaN,Nan
18.7608422,0.8626,8.154,9.0600,100.494,Nan,NaN,Nan
19.1488051,0.8626,8.154,9.0600,99.462,Nan,NaN,Nan
19.5367679,0.8626,8.154,9.2984,99.462,Nan,NaN,Nan
19.924732,0.8626,8.154,9.2984,100.308,Nan,NaN,Nan
20.3136911,0.8626,8.154,9.5368,97.854,Nan,NaN,Nan
20.7026514,0.8626,8.154,9.7752,92.91,Nan,NaN,Nan
21.0906145,0.8626,8.154,9.2984,96.012,Nan,NaN,Nan
21.4795744,0.8626,8.154,9.5368,101.886,Nan,NaN,Nan
21.8685345,0.8626,8.154,9.7752,102.426,Nan,NaN,Nan
22.2574948,0.8626,8.154,10.0136,100.392,Nan,NaN,Nan
22.6464565,0.8626,8.154,10.0136,100.392,Nan,NaN,Nan
23.0354161,0.8626,8.154,10.0136,102.426,Nan,NaN,Nan
23.4263706,0.8626,8.154,9.7752,105.678,Nan,NaN,Nan
23.8153321,0.8626,8.154,9.7752,106.608,Nan,NaN,Nan
24.2042905,0.8626,8.154,9.7752,103.572,Nan,NaN,Nan
24.5932513,0.8626,8.154,9.7752,102.63,Nan,NaN,Nan
24.9832096,0.8626,8.154,10.0136,103.572,Nan,NaN,Nan
25.3801472,0.8626,8.154,10.2521,106.698,Nan,NaN,Nan
25.7691074,0.8626,8.154,10.4905,105.336,Nan,NaN,Nan
26.1580677,0.8626,8.154,10.4905,101.658,Nan,NaN,Nan
26.5470284,0.8626,8.154,10.4905,99.906,Nan,NaN,Nan
26.9359894,0.8626,8.154,10.4905,100.062,Nan,NaN,Nan
27.3259457,0.8626,8.154,10.4905,100.062,Nan,NaN,Nan
27.7139092,0.8626,8.154,9.7752,99.618,Nan,NaN,Nan
28.1028687,0.8626,8.154,9.7752,98.97,Nan,NaN,Nan
28.4908321,0.8626,8.154,9.7752,98.676,Nan,NaN,Nan
28.8787945,0.8626,8.154,9.7752,95.808,Nan,NaN,Nan
29.2677547,0.8626,8.154,9.5368,98.82,Nan,NaN,Nan
29.6587099,0.8626,8.154,9.7752,98.82,Nan,NaN,Nan
30.0486671,0.8626,8.154,9.7752,97.854,Nan,NaN,Nan
30.4386247,0.8626,8.154,9.2984,97.002,Nan,NaN,Nan
30.8265877,0.8626,8.154,9.5368,95.904,Nan,NaN,Nan
31.2145517,0.8626,8.154,9.7752,95.808,Nan,NaN,Nan
31.601516,0.8626,8.154,9.7752,95.808,Nan,NaN,Nan
31.989479,0.8626,8.154,9.5368,95.904,Nan,NaN,Nan
32.3784391,0.8626,8.154,9.0600,97.254,Nan,NaN,Nan
32.7673997,0.8626,8.154,8.8216,98.586,Nan,NaN,Nan
33.1553623,0.8626,8.154,9.2984,98.13,Nan,NaN,Nan
33.5423278,0.8626,8.154,9.7752,97.722,Nan,NaN,Nan
33.9302907,0.8626,8.154,9.7752,97.722,Nan,NaN,Nan
34.3182536,0.8626,8.154,9.7752,99.948,Nan,NaN,Nan
34.7072137,0.8626,8.154,9.2984,100.122,Nan,NaN,Nan
