Time (s),I_magnet (A),theta_magnet (Degrees),V_xy (uV),theta_xy (Degrees),I_xx (uA),V_xx (V),R_xx (kOhms)
0.2513273,0.8624,8.154,9.9540,100.56,Nan,NaN,Nan
0.6412864,0.8624,8.154,10.0136,100.338,Nan,NaN,Nan
1.029248,0.8624,8.154,10.0136,99.9,Nan,NaN,Nan
1.4172116,0.8624,8.154,10.0732,99.462,Nan,NaN,Nan
1.8041769,0.8624,8.154,10.1925,98.844,Nan,NaN,Nan
2.19214,0.8624,8.154,10.2521,98.394,Nan,NaN,Nan
2.5811003,0.8624,8.154,10.3117,98.13,Nan,NaN,Nan
2.9710582,0.8624,8.154,10.3713,97.92,Nan,NaN,Nan
3.3650052,0.8624,8.154,10.4309,97.896,Nan,NaN,Nan
3.7519717,0.8624,8.154,10.3713,98.106,Nan,NaN,Nan
4.1429261,0.8624,8.154,10.3117,98.706,Nan,NaN,Nan
4.5318865,0.8624,8.154,10.3117,99.096,Nan,NaN,Nan
4.9258351,0.8624,8.154,10.2521,99.678,Nan,NaN,Nan
5.3137984,0.8624,8.154,10.2521,100.104,Nan,NaN,Nan
5.7027571,0.8624,8.154,10.2521,100.29,Nan,NaN,Nan
6.0947099,0.8624,8.154,10.2521,100.47,Nan,NaN,Nan
6.4836699,0.8624,8.154,10.2521,100.44,Nan,NaN,Nan
6.8736276,0.8624,8.154,10.3117,100.374,Nan,NaN,Nan
7.262588,0.8624,8.154,10.3713,100.338,Nan,NaN,Nan
7.6525467,0.8624,8.154,10.4309,100.272,Nan,NaN,Nan
8.0415065,0.8624,8.154,10.4905,100.176,Nan,NaN,Nan
8.4294698,0.8624,8.154,10.5501,100.11,Nan,NaN,Nan
8.8184297,0.8624,8.154,10.6097,99.726,Nan,NaN,Nan
9.2063928,0.8624,8.154,10.6097,99.198,Nan,NaN,Nan
9.5953532,0.8624,8.154,10.6097,98.484,Nan,NaN,Nan
9.9823189,0.8624,8.154,10.5501,97.974,Nan,NaN,Nan
10.3712793,0.8624,8.154,10.4905,97.848,Nan,NaN,Nan
